<text id="silva1738">
<s>
PRECIPÍCIO	NOM	precipício
é	V	ser
o	DET	o
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
por	PRP	por
quem	PR	quem
tanto	ADV	tanto
suspira	V	suspirar
El-Rei	NOM	el-rei
.	SENT	.
</s>
<s>
Mecenas	NOM	mecenas
.	SENT	.
</s>
<s>
Que	PR	que
dizes	V	dizer
?	SENT	?
Albano	NOM	albano
.	SENT	.
</s>
<s>
Este	P	este
não	ADV	não
é	V	ser
o	DET	o
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
;	SENT	;
é	V	ser
o	DET	o
traidor	NOM	traidor
de	PRP	de
Ismene	NOM	<unknown>
e	CONJ	e
nele	PRP+P	ele
quero	V	querer
completar	V	completar
o	DET	o
resto	NOM	resto
da	PRP+DET	de
vingança	NOM	vingança
que	PR	que
deixou	V	deixar
Ismene	NOM	<unknown>
principiada	V	principiar
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Ora	CONJ	ora
não	ADV	não
o	P	o
saberei	V	saber
eu	P	eu
?	SENT	?
!	SENT	!
E	CONJ	e
,	VIRG	,
se	P	se
não	ADV	não
,	VIRG	,
pergunte-lhe	V+P	perguntar
e	CONJ	e
verá	V	ver
o	DET	o
que	PR	que
ele	P	ele
diz	V	dizer
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Deixa	V	deixar
,	VIRG	,
Fíton	NOM	<unknown>
,	VIRG	,
pois	CONJ	pois
lhe	P	lhe
val	V	<unknown>
a	DET	a
sua	ADJ	sua
ignorância	NOM	ignorância
,	VIRG	,
para	PRP	para
que	PR	que
Apolo	NOM	apolo
,	VIRG	,
como	CONJ	como
a	DET	a
sacrílego	ADJ	sacrílego
,	VIRG	,
o	DET	o
não	ADV	não
castigue	V	castigar
com	PRP	com
seus	ADJ	seu
raios	NOM	raio
.	SENT	.
</s>
<s>
Fiton	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
há	V	haver
mais	ADV	mais
remédio	NOM	remédio
que	PR	que
obedecer	V	obedecer
aos	PRP+DET	a
fados	NOM	fado
,	VIRG	,
para	PRP	para
que	PR	que
não	ADV	não
perca	V	perder
Faetonte	NOM	<unknown>
a	PRP	a
vida	NOM	vida
;	SENT	;
e	CONJ	e
,	VIRG	,
para	PRP	para
maior	ADJ	maior
evidência	NOM	evidência
de	PRP	de
que	PR	que
ele	P	ele
é	V	ser
o	DET	o
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
fará	V	fazer
Apolo	NOM	apolo
que	PR	que
se	P	se
movam	V	mover
estas	DET	esta
árvores	NOM	árvore
,	VIRG	,
mudando	V	mudar
o	DET	o
sítio	NOM	sítio
em	PRP	em
que	PR	que
habitam	V	habitar
.	SENT	.
</s>
<s>
Movem-se	V+P	mover
as	DET	a
árvores	NOM	árvore
de	PRP	de
uma	DET	uma
parte	NOM	parte
para	PRP	para
a	DET	a
outra	ADJ	outro
Todos	NOM	todo
.	SENT	.
</s>
<s>
Prodigioso	ADJ	prodigioso
sucesso	NOM	sucesso
!	SENT	!
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Grande	ADJ	grande
mágico	NOM	mágico
é	V	ser
Fíton	NOM	<unknown>
!	SENT	!
(	QUOTE	(
À	PRP+DET	a
parte	NOM	parte
)	QUOTE	)
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Se	P	se
eu	P	eu
soubera	V	saber
fazer	V	fazer
disto	PRP+P	de
,	VIRG	,
dava	V	dar
duas	CARD	dois
figas	NOM	figa
na	PRP+DET	em
inveja	NOM	inveja
!	SENT	!
(	QUOTE	(
À	PRP+DET	a
parte	NOM	parte
)	QUOTE	)
.	SENT	.
</s>
<s>
Mecenas	NOM	mecenas
.	SENT	.
</s>
<s>
Que	PR	que
mais	ADV	mais
evidência	NOM	evidência
queremos	V	querer
?	SENT	?
Vem	V	vir
,	VIRG	,
venerado	ADJ	venerado
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
a	PRP	a
enobrecer	V	enobrecer
esta	DET	esta
região	NOM	região
.	SENT	.
</s>
<s>
Albano	NOM	albano
.	SENT	.
</s>
<s>
Fíton	NOM	<unknown>
,	VIRG	,
Senhor	NOM	senhor
,	VIRG	,
é	V	ser
o	DET	o
culpado	ADJ	culpado
no	PRP+DET	em
meu	ADJ	meu
excesso	NOM	excesso
,	VIRG	,
pois	CONJ	pois
me	P	me
disse	V	dizer
que	CONJSUB	que
o	DET	o
primeiro	CARD	primeiro
homem	NOM	homem
que	PR	que
encontrasse	V	encontrar
nos	PRP+DET	em
bosques	NOM	bosque
do	PRP+DET	de
Erídano	NOM	erídano
,	VIRG	,
que	PR	que
esse	P	esse
era	V	ser
o	DET	o
traidor	NOM	traidor
,	VIRG	,
que	PR	que
quis	V	querer
matar	V	matar
a	DET	a
Ismene	NOM	<unknown>
;	SENT	;
e	CONJ	e
,	VIRG	,
como	CONJ	como
foste	V	ir
o	DET	o
primeiro	ADJ	primeiro
que	PR	que
encontrei	V	encontrar
e	CONJ	e
o	P	o
ver-te	V+P	ver
ferido	V	ferir
por	PRP	por
Ismene	NOM	<unknown>
,	VIRG	,
me	P	me
persuadi	V	persuadir
que	CONJSUB	que
eras	V	ser
o	DET	o
traidor	NOM	traidor
;	SENT	;
e	CONJ	e
assim	ADV	assim
,	VIRG	,
desculpa	I	desculpa
o	DET	o
meu	ADJ	meu
atrevimento	NOM	atrevimento
,	VIRG	,
pois	CONJ	pois
só	ADV	só
Fíton	NOM	<unknown>
por	PRP	por
enganar-me	V+P	enganar
merece	V	merecer
o	DET	o
castigo	NOM	castigo
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
nego	ADJ	negro
que	PR	que
eu	P	eu
disse	V	dizer
que	CONJSUB	que
o	DET	o
primeiro	CARD	primeiro
homem	NOM	homem
que	PR	que
encontrasse	V	encontrar
era	V	ser
o	DET	o
traidor	NOM	traidor
;	SENT	;
porém	CONJ	porém
Faetonte	NOM	<unknown>
,	VIRG	,
que	PR	que
assim	ADV	assim
se	P	se
chama	V	chamar
este	DET	este
Senhor	NOM	senhor
,	VIRG	,
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
não	ADV	não
é	V	ser
semideus	NOM	semideus
.	SENT	.
</s>
<s>
Logo	ADV	logo
,	VIRG	,
não	ADV	não
o	P	o
enganei	V	enganar
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
o	P	o
ferir-me	V	<unknown>
Ismene	NOM	<unknown>
foi	V	ir
uma	DET	uma
casualidade	NOM	casualidade
.	SENT	.
</s>
<s>
Mecenas	NOM	mecenas
.	SENT	.
</s>
<s>
Vamos	I	vamos
,	VIRG	,
Senhores	NOM	senhor
;	SENT	;
não	ADV	não
dilatemos	V	dilatar
o	DET	o
dar	V	dar
a	PRP	a
El-Rei	V	<unknown>
este	DET	este
prazer	NOM	prazer
.	SENT	.
</s>
<s>
Vem	V	vir
,	VIRG	,
esclarecido	ADJ	esclarecido
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Bom	ADJ	bom
princípio	NOM	princípio
levam	V	levar
os	DET	o
meus	ADJ	meu
intentos	NOM	intento
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Albano	NOM	albano
.	SENT	.
</s>
<s>
Vou	V	ir
sem	PRP	sem
alma	NOM	alma
,	VIRG	,
pois	CONJ	pois
temo	V	temer
neste	PRP+P	em
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
o	DET	o
eclipse	NOM	eclipse
do	PRP+DET	de
meu	ADJ	meu
amor	NOM	amor
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Fíton	NOM	<unknown>
.	SENT	.
</s>
<s>
Oh	I	oh
,	VIRG	,
quanto	ADV	quanto
em	PRP	em
vão	V	ir
pretende	V	pretender
a	DET	a
prudência	NOM	prudência
humana	ADJ	humano
suspender	V	suspender
o	DET	o
movimento	NOM	movimento
das	PRP+DET	de
estrelas	NOM	estrela
!	SENT	!
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Ora	CONJ	ora
vejam	V	ver
as	DET	a
cousas	NOM	coisa
deste	PRP+P	de
mundo	NOM	mundo
como	CONJ	como
são	V	ser
,	VIRG	,
pois	CONJ	pois
eu	P	eu
,	VIRG	,
sendo	V	ser
um	DET	um
asno	NOM	asno
em	PRP	em
pessoa	NOM	pessoa
,	VIRG	,
estou	V	estar
feito	V	fazer
sátrapa	V	<unknown>
em	PRP	em
carne	NOM	carne
,	VIRG	,
e	CONJ	e
Faetonte	NOM	<unknown>
,	VIRG	,
sendo	V	ser
um	DET	um
ninguém	P	ninguém
,	VIRG	,
lá	ADV	lá
vai	V	ir
a	DET	a
ser	NOM	ser
venerado	ADJ	venerado
como	CONJ	como
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
!	SENT	!
Se	P	se
isto	P	isto
não	ADV	não
parar	V	parar
em	PRP	em
alguma	ADJ	alguma
destampação	NOM	<unknown>
,	VIRG	,
temos	V	ter
vida	NOM	vida
para	PRP	para
cem	CARD	cem
anos	NOM	ano
.	SENT	.
</s>
<s>
Sai	V	sair
Egéria	NOM	<unknown>
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Cuidadosa	ADJ	cuidadoso
venho	V	vir
,	VIRG	,
sem	PRP	sem
saber	V	saber
se	P	se
Faetonte	NOM	<unknown>
executaria	V	executar
o	DET	o
intento	NOM	intento
.	SENT	.
</s>
<s>
Mas	CONJ	mas
ali	ADV	ali
está	V	estar
Fíton	NOM	<unknown>
.	SENT	.
</s>
<s>
Ele	P	ele
me	P	me
informará	V	informar
.	SENT	.
</s>
<s>
Fíton	NOM	<unknown>
,	VIRG	,
vem	V	vir
a	PRP	a
tirar-me	V+P	tirar
de	PRP	de
uma	DET	uma
dúvida	NOM	dúvida
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
posso	V	poder
,	VIRG	,
Senhora	NOM	senhor
,	VIRG	,
que	PR	que
anda	V	andar
tudo	P	tudo
revolto	V	revoltar
com	PRP	com
o	DET	o
novo	ADJ	novo
sucesso	NOM	sucesso
que	PR	que
agora	ADV	agora
aconteceu	V	acontecer
.	SENT	.
</s>
<s>
(	QUOTE	(
Vai-se	V+P	ir
)	QUOTE	)
.	SENT	.
</s>
<s>
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
sucesso	NOM	sucesso
?	SENT	?
Espera	V	esperar
.	SENT	.
</s>
<s>
Mais	ADV	mais
confusa	V	confundir
estou	V	estar
!	SENT	!
Mas	CONJ	mas
quem	PR	quem
duvida	V	duvidar
que	CONJSUB	que
será	V	ser
a	DET	a
morte	NOM	morte
de	PRP	de
Ismene	NOM	<unknown>
?	SENT	?
Porém	CONJ	porém
,	VIRG	,
que	PR	que
vejo	V	ver
!	SENT	!
Alvíssaras	NOM	alvíssaras
,	VIRG	,
coração	NOM	coração
!	SENT	!
Todo	ADJ	todo
este	DET	este
prado	NOM	prado
está	V	estar
inundado	V	inundar
de	PRP	de
sangue	NOM	sangue
.	SENT	.
</s>
<s>
Não	ADV	não
pode	V	poder
haver	V	haver
mais	ADV	mais
seguro	ADJ	seguro
indício	NOM	indício
,	VIRG	,
pois	CONJ	pois
haver	V	haver
sangue	NOM	sangue
no	PRP+DET	em
lugar	NOM	lugar
,	VIRG	,
aonde	P	aonde
deixei	V	deixar
a	DET	a
Faetonte	NOM	<unknown>
,	VIRG	,
e	CONJ	e
Ismene	NOM	<unknown>
;	SENT	;
dizer-me	V+P	dizer
Fíton	NOM	<unknown>
acelerado	ADJ	acelerado
que	PR	que
andava	V	andar
tudo	P	tudo
revolto	V	revoltar
com	PRP	com
um	DET	um
novo	ADJ	novo
sucesso	NOM	sucesso
,	VIRG	,
que	PR	que
pode	V	poder
ser	V	ser
senão	PRP	senão
o	DET	o
que	PR	que
imagino	V	imaginar
?	SENT	?
Oh	I	oh
,	VIRG	,
valeroso	V	<unknown>
Faetonte	NOM	<unknown>
!	SENT	!
Oh	I	oh
,	VIRG	,
extremoso	ADJ	extremoso
amante	NOM	amante
!	SENT	!
Só	ADV	só
o	DET	o
teu	ADJ	teu
valor	NOM	valor
me	P	me
podia	V	poder
coroar	V	coroar
de	PRP	de
triunfos	NOM	triunfo
.	SENT	.
</s>
<s>
Sai	V	sair
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Senhora	NOM	senhor
,	VIRG	,
que	PR	que
será	V	ser
isto	P	isto
?	SENT	?
Todo	ADJ	todo
este	DET	este
prado	NOM	prado
cheio	ADJ	cheio
de	PRP	de
sangue	NOM	sangue
,	VIRG	,
e	CONJ	e
ali	ADV	ali
encontrar	V	encontrar
a	DET	a
Albano	NOM	albano
pálido	ADJ	pálido
,	VIRG	,
como	CONJ	como
sobressaltado	ADJ	sobressaltado
,	VIRG	,
e	CONJ	e
Mecenas	NOM	mecenas
,	VIRG	,
que	PR	que
levaram	V	levar
um	DET	um
homem	NOM	homem
como	CONJ	como
preso	V	prender
?	SENT	?
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Viste	V	ver
que	CONJSUB	que
homem	NOM	homem
era	V	ser
?	SENT	?
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
o	P	o
pude	V	poder
distinguir	V	distinguir
,	VIRG	,
por	PRP	por
ir	V	ir
cercado	V	cercar
de	PRP	de
muita	ADJ	muita
gente	NOM	gente
.	SENT	.
</s>
<s>
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Ai	I	ai
de	PRP	de
mim	P	mim
que	PR	que
será	V	ser
Faetonte	NOM	<unknown>
!	SENT	!
Sem	PRP	sem
dúvida	NOM	dúvida
que	PR	que
,	VIRG	,
morta	ADJ	morto
Ismene	NOM	<unknown>
,	VIRG	,
não	ADV	não
poderia	V	poder
escapar	V	escapar
!	SENT	!
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Pois	CONJ	pois
,	VIRG	,
Senhora	NOM	senhor
,	VIRG	,
que	PR	que
seria	V	ser
isto	P	isto
?	SENT	?
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Uma	DET	uma
felicidade	NOM	felicidade
e	CONJ	e
uma	DET	uma
desgraça	NOM	desgraça
ao	PRP+DET	a
mesmo	ADJ	mesmo
tempo	NOM	tempo
.	SENT	.
</s>
<s>
Aquele	P	aquele
que	PR	que
viste	V	ver
ir	V	ir
preso	V	prender
era	V	ser
(	QUOTE	(
ai	I	ai
de	PRP	de
mim	P	mim
!	SENT	!
)	QUOTE	)
o	DET	o
mais	ADV	mais
extremoso	ADJ	extremoso
amante	NOM	amante
que	PR	que
me	P	me
adorava	V	adorar
,	VIRG	,
chegando	V	chegar
a	DET	a
tanto	ADV	tanto
a	DET	a
sua	ADJ	sua
fineza	NOM	fineza
,	VIRG	,
que	PR	que
chegou	V	chegar
a	PRP	a
dar	V	dar
a	DET	a
morte	NOM	morte
a	PRP	a
Ismene	NOM	<unknown>
,	VIRG	,
cujo	PR	cujo
sangue	NOM	sangue
é	V	ser
este	P	este
que	PR	que
matiza	V	matizar
este	DET	este
prado	NOM	prado
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Ora	CONJ	ora
já	ADV	já
se	P	se
acabaram	V	acabar
os	DET	o
teus	ADJ	teu
cuidados	NOM	cuidado
à	PRP+DET	a
custa	V	custar
do	PRP+DET	de
sangue	NOM	sangue
alheio	ADJ	alheio
.	SENT	.
</s>
<s>
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
As	DET	a
armas	NOM	arma
da	PRP+DET	de
justiça	NOM	justiça
são	V	ser
mui	ADV	mui
poderosas	ADJ	poderoso
.	SENT	.
</s>
<s>
Chirinola	NOM	<unknown>
.	SENT	.
</s>
<s>
Agora	ADV	agora
,	VIRG	,
Senhora	NOM	senhor
,	VIRG	,
que	PR	que
te	P	te
vês	V	ver
sem	PRP	sem
oposição	NOM	oposição
no	PRP+DET	em
trono	NOM	trono
,	VIRG	,
lembra-te	V+P	lembrar
da	PRP+DET	de
minha	ADJ	minha
lealdade	NOM	lealdade
.	SENT	.
</s>
<s>
Egéria	NOM	<unknown>
.	SENT	.
</s>
<s>
Ainda	ADV	ainda
não	ADV	não
creio	V	crer
esta	DET	esta
fortuna	NOM	fortuna
.	SENT	.
</s>
<s>
Oh	I	oh
,	VIRG	,
ambição	NOM	ambição
de	PRP	de
reinar	V	reinar
,	VIRG	,
a	DET	a
quanto	ADV	quanto
obrigas	V	obrigar
!	SENT	!
Oh	I	oh
,	VIRG	,
cego	ADJ	cego
amor	NOM	amor
,	VIRG	,
a	DET	a
quanto	ADV	quanto
te	P	te
deliberas	V	deliberar
!	SENT	!
Canta	V	cantar
Egéria	NOM	<unknown>
a	PRP	a
seguinte	NOM	seguinte
ÁRIA	V	<unknown>
Verdes	V	ver
louros	NOM	louro
do	PRP+DET	de
Erídano	NOM	erídano
,	VIRG	,
só	ADV	só
assim	ADV	assim
no	PRP+DET	em
sólio	NOM	<unknown>
ufano	ADJ	ufano
desse	PRP+P	de
sangue	NOM	sangue
matizados	V	matizar
vós	P	vós
me	P	me
haveis	V	haver
de	PRP	de
coroar	V	coroar
.	SENT	.
</s>
<s>
Mas	CONJ	mas
,	VIRG	,
ó	I	ó
tu	P	tu
,	VIRG	,
ditoso	ADJ	ditoso
amante	NOM	amante
,	VIRG	,
que	PR	que
por	PRP	por
mim	P	mim
penando	V	penar
vás	V	ir
,	VIRG	,
a	DET	a
teu	ADJ	teu
peito	NOM	peito
fiel	ADJ	fiel
,	VIRG	,
constante	ADJ	constante
Eu	NOM	eu
prometo	V	prometer
libertar	V	libertar
(	QUOTE	(
Vai-se	V	<unknown>
)	QUOTE	)
.	SENT	.
</s>
<s>
\num	V	<unknown>
parte_2_cena_3	V	<unknown>
\txt	NOM	<unknown>
Gabinete	NOM	gabinete
bem	ADV	bem
adornado	V	adornar
.	SENT	.
</s>
<s>
Saem	V	sair
Faetonte	NOM	<unknown>
e	CONJ	e
Chichisbéu	NOM	<unknown>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Ora	CONJ	ora
senhor	P	senhor
filho	NOM	filho
do	PRP+DET	de
Sol	NOM	sol
,	VIRG	,
seja-lhe	V+P	ser
muito	ADV	muito
parabém	V	<unknown>
a	DET	a
vossa	ADJ	vossa
semideidade	NOM	<unknown>
,	VIRG	,
pois	CONJ	pois
que	PR	que
se	P	se
vê	V	ver
palaciego	V	<unknown>
,	VIRG	,
venerado	V	venerar
dos	PRP+DET	de
grandes	ADJ	grande
,	VIRG	,
adorado	V	adorar
dos	PRP+DET	de
pequenos	ADJ	pequeno
e	CONJ	e
apetecido	V	apetecer
das	PRP+DET	de
damas	NOM	dama
.	SENT	.
</s>
<s>
Agora	ADV	agora
peço-lhe	V+P	pedir
que	CONJSUB	que
,	VIRG	,
já	ADV	já
que	CONJSUB	que
o	DET	o
Senhor	NOM	senhor
seu	ADJ	seu
pai	NOM	pai
é	V	ser
o	DET	o
produtor	NOM	produtor
do	PRP+DET	de
ouro	NOM	ouro
de	PRP	de
vinte	CARD	vinte
e	CONJ	e
quatro	CARD	quatro
quilates	NOM	quilate
,	VIRG	,
que	PR	que
reparta	V	repartir
comigo	P	comigo
dos	PRP+DET	de
seus	ADJ	seu
minerais	NOM	mineral
;	SENT	;
quando	CONJ	quando
não	ADV	não
,	VIRG	,
hei-de	V	haver
pô-lo	V+P	pôr
no	PRP+DET	em
olho	NOM	olho
da	PRP+DET	de
rua	NOM	rua
,	VIRG	,
como	CONJ	como
quem	PR	quem
é.	V	<unknown>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Bem	ADV	bem
sei	V	saber
,	VIRG	,
Chichisbéu	NOM	<unknown>
,	VIRG	,
que	PR	que
essa	P	essa
epiqueia	V	<unknown>
com	PRP	com
que	PR	que
me	P	me
falas	V	falar
é	V	ser
uma	DET	uma
rigorosa	ADJ	rigoroso
crítica	NOM	crítica
de	PRP	de
meu	ADJ	meu
nascimento	NOM	nascimento
;	SENT	;
mas	CONJ	mas
,	VIRG	,
se	CONJ	se
o	DET	o
nascer	NOM	nascer
nobre	ADJ	nobre
é	V	ser
acaso	ADV	acaso
da	PRP+DET	de
fortuna	NOM	fortuna
,	VIRG	,
com	PRP	com
o	DET	o
meu	ADJ	meu
valor	NOM	valor
e	CONJ	e
a	DET	a
tua	ADJ	tua
indústria	NOM	indústria
emendarei	V	emendar
esse	DET	esse
acaso	ADV	acaso
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
como	CONJ	como
estás	V	estar
da	PRP+DET	de
ferida	NOM	ferida
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Quase	ADV	quase
são	V	ser
,	VIRG	,
à	PRP+DET	a
força	NOM	força
de	PRP	de
activos	ADJ	activo
remédios	NOM	remédio
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
quem	PR	quem
te	P	te
feriu	V	ferir
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
,	VIRG	,
casualmente	ADV	casualmente
,	VIRG	,
com	PRP	com
uma	DET	uma
seta	NOM	seta
,	VIRG	,
que	PR	que
para	PRP	para
um	DET	um
bruto	ADJ	bruto
a	PRP	a
despediu	V	despedir
do	PRP+DET	de
arco	NOM	arco
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Andar	NOM	andar
,	VIRG	,
nunca	ADV	nunca
errou	V	errar
o	DET	o
tiro	NOM	tiro
!	SENT	!
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
E	CONJ	e
mais	ADV	mais
sentira	V	sentir
,	VIRG	,
se	P	se
o	P	o
errara	V	errar
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
entendo	V	entender
essa	DET	essa
filosofia	NOM	filosofia
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Porque	CONJ	porque
Ismene	NOM	<unknown>
é	V	ser
o	DET	o
belo	ADJ	belo
original	ADJ	original
daquela	PRP+P	aquela
cópia	NOM	cópia
que	PR	que
de	PRP	de
Tessália	NOM	<unknown>
me	P	me
trouxe	V	trazer
em	PRP	em
frenético	ADJ	frenético
delírio	NOM	delírio
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
mesma	ADJ	mesmo
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Ismene	NOM	<unknown>
,	VIRG	,
porque	CONJ	porque
aquela	DET	aquela
beleza	NOM	beleza
só	ADJ	só
de	PRP	de
um	DET	um
ânimo	NOM	ânimo
real	ADJ	real
poderia	V	poder
ser	V	ser
adorno	NOM	adorno
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Caro	ADV	caro
te	P	te
custou	V	custar
o	P	o
achá-la	V+P	achar
,	VIRG	,
pois	CONJ	pois
zombando	V	zombar
,	VIRG	,
zombando	V	zombar
,	VIRG	,
te	P	te
ia	V	ir
custando	V	custar
a	DET	a
vida	NOM	vida
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Também	ADV	também
o	P	o
não	ADV	não
achá-la	V+P	achar
me	P	me
custaria	V	custar
o	DET	o
mesmo	ADJ	mesmo
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Que	PR	que
pretendes	V	pretender
agora	ADV	agora
,	VIRG	,
depois	ADV	depois
de	PRP	de
filiado	V	filiar
na	PRP+DET	em
casa	NOM	casa
do	PRP+DET	de
Sol	NOM	sol
?	SENT	?
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Escusada	V	escusar
pergunta	NOM	pergunta
,	VIRG	,
quando	CONJ	quando
sabes	V	saber
os	DET	o
extremos	NOM	extremo
que	PR	que
fiz	V	fazer
por	PRP	por
Ismene	NOM	<unknown>
,	VIRG	,
quando	CONJ	quando
pintada	V	pintar
,	VIRG	,
pois	CONJ	pois
quem	PR	quem
tão	ADV	tão
finamente	ADV	finamente
adorou	V	adorar
as	DET	a
suas	ADJ	sua
sombras	NOM	sombra
,	VIRG	,
como	CONJ	como
deixará	V	deixar
de	PRP	de
ilolatrar	V	<unknown>
o	DET	o
claro	ADJ	claro
de	PRP	de
suas	ADJ	sua
luzes	NOM	luz
?	SENT	?
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Eu	P	eu
o	P	o
creio	V	crer
;	SENT	;
mas	CONJ	mas
contudo	CONJ	contudo
não	ADV	não
falta	NOM	falta
quem	PR	quem
diga	V	dizer
que	CONJSUB	que
uma	DET	uma
mulher	NOM	mulher
é	V	ser
melhor	ADV	melhor
pintada	ADJ	pintado
que	PR	que
viva	ADJ	vivo
;	SENT	;
pois	CONJ	pois
o	DET	o
pincel	NOM	pincel
é	V	ser
como	CONJ	como
o	DET	o
solimão	NOM	<unknown>
,	VIRG	,
que	PR	que
mata	V	matar
os	DET	o
defeitos	NOM	defeito
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Em	PRP	em
Ismene	NOM	<unknown>
tudo	P	tudo
são	V	ser
perfeições	NOM	perfeição
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Com	PRP	com
quê	P	quê
,	VIRG	,
Egéria	NOM	<unknown>
já	ADV	já
lá	ADV	lá
vai	V	ir
cos	V	<unknown>
diabos	NOM	diabo
!	SENT	!
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Não	ADV	não
tem	V	ter
que	CONJSUB	que
se	P	se
ofender	V	ofender
Egéria	NOM	<unknown>
,	VIRG	,
pois	CONJ	pois
primeiro	CARD	primeiro
adorei	V	adorar
a	DET	a
Ismene	NOM	<unknown>
.	SENT	.
</s>
<s>
Chichisbéu	NOM	<unknown>
.	SENT	.
</s>
<s>
Na	PRP+DET	em
verdade	NOM	verdade
que	PR	que
,	VIRG	,
se	P	se
souberas	V	saber
o	DET	o
que	PR	que
há	V	haver
na	PRP+DET	em
matéria	NOM	matéria
entre	PRP	entre
Egéria	NOM	<unknown>
e	CONJ	e
Mecenas	NOM	mecenas
,	VIRG	,
que	PR	que
há	V	haver
mais	ADV	mais
tempo	NOM	tempo
que	PR	que
a	P	a
havias	V	haver
ter	V	ter
repudiado	V	repudiar
.	SENT	.
</s>
<s>
Faetonte	NOM	<unknown>
.	SENT	.
</s>
<s>
Conta-me	V+P	contar
