<text id="rocha1910">
<s>
MARIA	NOM	maria
-	QUOTE	-
Deixe-se	V+P	deixar
de	PRP	de
conversa	NOM	conversa
,	VIRG	,
já	ADV	já
disse	V	dizer
!	SENT	!
Sou	V	ser
"	QUOTE	"
espetô	NOM	<unknown>
jurimentado	V	<unknown>
"	QUOTE	"
com	PRP	com
honra	NOM	honra
de	PRP	de
"	QUOTE	"
assubidelegado	V	<unknown>
"	QUOTE	"
,	VIRG	,
e	CONJ	e
a	DET	a
lei	NOM	lei
aqui	ADV	aqui
é	V	ser
o	DET	o
que	PR	que
eu	P	eu
"	QUOTE	"
quisé	V	<unknown>
"	QUOTE	"
.	SENT	.
</s>
<s>
E	CONJ	e
não	ADV	não
m'afervente	V	<unknown>
o	DET	o
sangue	NOM	sangue
,	VIRG	,
porque	CONJ	porque
si	P	si
não	ADV	não
"	QUOTE	"
abri	V	abrir
"	QUOTE	"
por	PRP	por
bem	ADV	bem
,	VIRG	,
abre	V	abrir
por	PRP	por
mal	NOM	mal
.	SENT	.
</s>
<s>
Mando	V	mandar
"	QUOTE	"
tocá	V	<unknown>
"	QUOTE	"
fogo	NOM	fogo
na	PRP+DET	em
casa	NOM	casa
e	CONJ	e
está	V	estar
"	QUOTE	"
cumo	V	<unknown>
é	V	ser
a	DET	a
história	NOM	história
"	QUOTE	"
.	SENT	.
</s>
<s>
Ouviu-se	V+P	ouvir
um	DET	um
mussitar	V	mussitar
dentro	ADV	dentro
da	PRP+DET	de
casa	NOM	casa
.	SENT	.
</s>
<s>
Felipe	NOM	Felipe
dizia	V	dizer
a	DET	a
Ricardo	NOM	Ricardo
:	SENT	:
-	QUOTE	-
Me	P	me
deixe	V	deixar
"	QUOTE	"
divertir	V	divertir
"	QUOTE	"
com	PRP	com
os	DET	o
da	PRP+DET	de
frente	NOM	frente
um	DET	um
instante	NOM	instante
.	SENT	.
</s>
<s>
Quando	CONJ	quando
o	DET	o
tempo	NOM	tempo
estiver	V	estar
duro	ADJ	duro
,	VIRG	,
os	DET	o
do	PRP+DET	de
fundo	ADJ	fundo
"	QUOTE	"
foge	V	fugir
"	QUOTE	"
ou	CONJ	ou
vão	V	ir
acudir	V	acudir
,	VIRG	,
e	CONJ	e
meu	P	meu
amo	V	amar
corre	V	correr
e	CONJ	e
me	P	me
dá	V	dar
um	DET	um
assobio	NOM	assobio
pra	PRP+DET	pro
eu	P	eu
também	ADV	também
correr	V	correr
serra	NOM	serra
acima	ADV	acima
.	SENT	.
</s>
<s>
-	QUOTE	-
Está	V	estar
direito	NOM	direito
,	VIRG	,
disse	V	dizer
o	DET	o
mineiro	NOM	mineiro
,	VIRG	,
dirigindo-se	V+P	dirigir
ao	PRP+DET	a
fundo	NOM	fundo
.	SENT	.
</s>
<s>
Mas	CONJ	mas
a	DET	a
presteza	NOM	presteza
da	PRP+DET	de
resposta	NOM	resposta
,	VIRG	,
em	PRP	em
desacordo	NOM	desacordo
com	PRP	com
os	DET	o
seus	ADJ	seu
sentimentos	NOM	sentimento
verdadeiros	ADJ	verdadeiro
,	VIRG	,
indicara	V	indicar
intuito	NOM	intuito
diverso	ADJ	diverso
.	SENT	.
</s>
<s>
Em	PRP	em
verdade	NOM	verdade
,	VIRG	,
estimulado	V	estimular
pelo	PRP+DET	por
exemplo	NOM	exemplo
do	PRP+DET	de
camarada	NOM	camarada
,	VIRG	,
Ricardo	NOM	Ricardo
tomou	V	tomar
a	DET	a
resolução	NOM	resolução
de	PRP	de
resistir	V	resistir
e	CONJ	e
vender	V	vender
caro	ADV	caro
a	DET	a
vida	NOM	vida
,	VIRG	,
porque	CONJ	porque
compreendia	V	compreender
que	CONJSUB	que
,	VIRG	,
sendo	V	ser
a	DET	a
diligência	NOM	diligência
guiada	ADJ	guiado
por	PRP	por
inimigos	NOM	inimigo
,	VIRG	,
entregar-se	V+P	entregar
era	V	ser
morrer	V	morrer
,	VIRG	,
e	CONJ	e
fugir	V	fugir
era	V	ser
apanhar	V	apanhar
uma	DET	uma
descarga	NOM	descarga
pelas	PRP+DET	por
costas	NOM	costa
e	CONJ	e
morrer	V	morrer
sempre	ADV	sempre
,	VIRG	,
tolamente	ADV	tolamente
,	VIRG	,
como	CONJ	como
um	DET	um
covarde	NOM	cobarde
.	SENT	.
</s>
<s>
Além	ADV	além
dessas	PRP+P	de
considerações	NOM	consideração
,	VIRG	,
estava	V	estar
em	PRP	em
sua	ADJ	sua
dignidade	NOM	dignidade
não	ADV	não
abandonar	V	abandonar
seu	ADJ	seu
camarada	NOM	camarada
,	VIRG	,
e	CONJ	e
único	ADJ	único
amigo	NOM	amigo
,	VIRG	,
como	CONJ	como
não	ADV	não
abandonaria	V	abandonar
o	DET	o
Amigo	NOM	amigo
,	VIRG	,
o	DET	o
seu	ADJ	seu
cão	NOM	cão
fiel	ADJ	fiel
,	VIRG	,
que	PR	que
se	P	se
mantinha	V	manter
em	PRP	em
distância	NOM	distância
,	VIRG	,
ladrando	V	ladrar
,	VIRG	,
à	PRP+DET	a
espera	NOM	espera
de	PRP	de
ordem	NOM	ordem
do	PRP+DET	de
senhor	NOM	senhor
para	PRP	para
agredir	V	agredir
.	SENT	.
</s>
<s>
-	QUOTE	-
Si	P	si
não	ADV	não
abre	V	abrir
,	VIRG	,
derruba-se	V	<unknown>
,	VIRG	,
insistia	V	insistir
o	DET	o
inspetor	NOM	inspetor
na	PRP+DET	em
porta	NOM	porta
da	PRP+DET	de
frente	NOM	frente
.	SENT	.
</s>
<s>
-	QUOTE	-
Ora	I	ora
!	SENT	!
espera	V	esperar
aí	ADV	aí
,	VIRG	,
que	PR	que
essa	DET	essa
porta	NOM	porta
não	ADV	não
agüenta	V	agüentar
um	DET	um
coice	NOM	coice
meu	ADJ	meu
,	VIRG	,
disse	V	dizer
um	DET	um
apenado	ADJ	apenado
;	SENT	;
e	CONJ	e
juntando	V	juntar
à	PRP+DET	a
palavra	NOM	palavra
a	PRP	a
ação	NOM	ação
,	VIRG	,
"	QUOTE	"
soltou	V	soltar
"	QUOTE	"
o	DET	o
pé	NOM	pé
na	PRP+DET	em
porta	NOM	porta
,	VIRG	,
que	PR	que
tombou	V	tombar
fragorosamente	ADV	fragorosamente
.	SENT	.
</s>
<s>
Felipe	NOM	Felipe
tinha	V	ter
tomado	ADJ	tomado
posição	NOM	posição
convenientemente	ADV	convenientemente
,	VIRG	,
com	PRP	com
o	DET	o
clavinote	ADJ	<unknown>
engatilhado	V	engatilhar
.	SENT	.
</s>
<s>
Supondo	V	supor
os	DET	o
sitiantes	NOM	sitiante
que	PR	que
os	DET	o
dois	CARD	dois
sitiados	NOM	sitiado
não	ADV	não
resistiriam	V	resistir
,	VIRG	,
e	CONJ	e
tomando	V	tomar
agora	ADV	agora
o	DET	o
silêncio	NOM	silêncio
da	PRP+DET	de
casa	NOM	casa
como	CONJ	como
covardia	NOM	cobardia
,	VIRG	,
precipitaram-se	V+P	precipitar
para	PRP	para
a	DET	a
porta	NOM	porta
em	PRP	em
grupo	NOM	grupo
cerrado	ADJ	cerrado
.	SENT	.
</s>
<s>
Era	V	ser
o	DET	o
que	PR	que
Felipe	NOM	Felipe
esperava	V	esperar
,	VIRG	,
e	CONJ	e
descarregou	V	descarregar
o	DET	o
clavinote	ADJ	<unknown>
.	SENT	.
</s>
<s>
O	DET	o
grupo	NOM	grupo
rareou	V	rarear
;	SENT	;
ouviu-se	V+P	ouvir
um	DET	um
ai	NOM	ai
!	SENT	!
e	CONJ	e
um	DET	um
baque	NOM	baque
no	PRP+DET	em
chão	NOM	chão
;	SENT	;
mas	CONJ	mas
,	VIRG	,
imediatamente	ADV	imediatamente
,	VIRG	,
o	DET	o
clarão	NOM	clarão
de	PRP	de
uma	DET	uma
descarga	NOM	descarga
alumiou	V	alumiar
a	DET	a
sala	NOM	sala
,	VIRG	,
enquanto	CONJ	enquanto
voavam	V	voar
estilhaços	NOM	estilhaço
de	PRP	de
móveis	NOM	móvel
,	VIRG	,
e	CONJ	e
caíam	V	cair
torrões	NOM	torrão
da	PRP+DET	de
parede	NOM	parede
do	PRP+DET	de
fundo	NOM	fundo
da	PRP+DET	de
sala	NOM	sala
,	VIRG	,
fronteira	NOM	fronteira
à	PRP+DET	a
porta	NOM	porta
,	VIRG	,
e	CONJ	e
soava	V	soar
a	PRP	a
vozeria	V	<unknown>
selvagem	ADJ	selvagem
dos	PRP+DET	de
apenados	ADJ	apenado
.	SENT	.
</s>
<s>
-	QUOTE	-
Morreu	V	morrer
,	VIRG	,
cabra	NOM	cabra
!	SENT	!
gritavam	V	gritar
alguns	ADJ	algum
.	SENT	.
</s>
<s>
De	PRP	de
fato	NOM	fato
quem	PR	quem
estava	V	estar
na	PRP+DET	em
sala	NOM	sala
parecia	V	parecer
ter	V	ter
morrido	V	morrer
ou	CONJ	ou
corrido	V	correr
pelo	PRP+DET	por
fundo	NOM	fundo
.	SENT	.
</s>
<s>
E	CONJ	e
o	DET	o
grupo	NOM	grupo
arrojou-se	V	<unknown>
de	PRP	de
novo	ADJ	novo
para	PRP	para
vingar	V	vingar
a	DET	a
morte	NOM	morte
do	PRP+DET	de
inspetor	NOM	inspetor
que	PR	que
estrebuchava	V	estrebuchar
encostado	V	encostar
à	PRP+DET	a
parede	NOM	parede
do	PRP+DET	de
lado	NOM	lado
de	PRP	de
fora	NOM	fora
,	VIRG	,
mas	CONJ	mas
dois	CARD	dois
tiros	NOM	tiro
,	VIRG	,
à	PRP+DET	a
queima-roupa	NOM	queima-roupa
,	VIRG	,
demonstraram-lhes	V	<unknown>
que	CONJSUB	que
na	PRP+DET	em
casa	NOM	casa
havia	V	haver
gente	NOM	gente
viva	ADJ	vivo
.	SENT	.
</s>
<s>
O	DET	o
grupo	NOM	grupo
recuou	V	recuar
,	VIRG	,
e	CONJ	e
alguns	P	algum
gritaram	V	gritar
que	CONJSUB	que
estavam	V	estar
feridos	ADJ	ferido
.	SENT	.
</s>
<s>
É	V	ser
que	CONJSUB	que
Felipe	NOM	Felipe
,	VIRG	,
após	PRP	após
descarregar	V	descarregar
o	DET	o
clavinote	ADJ	<unknown>
,	VIRG	,
engatilhou	V	engatilhar
a	DET	a
garrucha	NOM	garrucha
de	PRP	de
dois	CARD	dois
canos	NOM	cano
e	CONJ	e
encostou-se	V+P	encostar
à	PRP+DET	a
parede	NOM	parede
junto	ADJ	junto
à	PRP+DET	a
porta	NOM	porta
.	SENT	.
</s>
<s>
Houve	V	haver
pequena	ADJ	pequeno
pausa	NOM	pausa
,	VIRG	,
e	CONJ	e
o	DET	o
camarada	NOM	camarada
pensou	V	pensar
que	CONJSUB	que
não	ADV	não
devia	V	dever
dar	V	dar
tempo	NOM	tempo
ao	PRP+DET	a
resto	NOM	resto
dos	PRP+DET	de
sitiantes	NOM	sitiante
de	PRP	de
preparar	V	preparar
as	DET	a
armas	NOM	arma
de	PRP	de
fogo	NOM	fogo
,	VIRG	,
e	CONJ	e
saltando	V	saltar
inopinadamente	ADV	inopinadamente
no	PRP+DET	em
terreiro	NOM	terreiro
,	VIRG	,
com	PRP	com
o	DET	o
facão	NOM	faca
desembainhado	V	desembainhar
e	CONJ	e
a	DET	a
garrucha	NOM	garrucha
na	PRP+DET	em
mão	NOM	mão
esquerda	ADJ	esquerdo
gritou	V	gritar
:	SENT	:
-	QUOTE	-
Vamos	I	vamos
ver	V	ver
,	VIRG	,
rapaziada	NOM	rapaziada
!	SENT	!
Agora	ADV	agora
é	V	ser
a	DET	a
frio	NOM	frio
!	SENT	!
Só	ADV	só
os	DET	o
primeiros	ADJ	primeiro
golpes	NOM	golpe
empregaram	V	empregar
,	VIRG	,
porque	CONJ	porque
Felipe	NOM	Felipe
sentiu	V	sentir
peso	NOM	peso
no	PRP+DET	em
facão	NOM	faca
afiado	ADJ	afiado
.	SENT	.
</s>
<s>
O	DET	o
grupo	NOM	grupo
dispersou	V	dispersar
,	VIRG	,
ganhando	V	ganhar
certa	ADJ	certo
distância	NOM	distância
,	VIRG	,
enquanto	CONJ	enquanto
os	DET	o
feridos	NOM	ferido
gritavam	V	gritar
aos	PRP+DET	a
do	PRP+DET	de
fundo	NOM	fundo
da	PRP+DET	de
casa	NOM	casa
:	SENT	:
-	QUOTE	-
Acode	V	acudir
cá	ADV	cá
,	VIRG	,
gente	NOM	gente
!	SENT	!
Mas	CONJ	mas
os	DET	o
apenados	ADJ	apenado
do	PRP+DET	de
fundo	NOM	fundo
,	VIRG	,
gente	NOM	gente
intimada	ADJ	intimado
e	CONJ	e
obrigada	V	obrigar
a	PRP	a
servir	V	servir
,	VIRG	,
foi	V	ir
firme	ADJ	firme
no	PRP+DET	em
posto	NOM	posto
,	VIRG	,
até	PRP	até
ver	V	ver
se	P	se
o	DET	o
criminoso	NOM	criminoso
se	P	se
entregaria	V	entregar
por	PRP	por
bem	ADV	bem
;	SENT	;
desde	PRP	desde
que	PR	que
perceberam	V	perceber
a	DET	a
resistência	NOM	resistência
,	VIRG	,
escafederam-se	V	<unknown>
imediatamente	ADV	imediatamente
ladeira	ADJ	ladeiro
acima	ADV	acima
,	VIRG	,
e	CONJ	e
era	V	ser
a	DET	a
quem	PR	quem
mais	ADV	mais
corria	V	correr
.	SENT	.
</s>
<s>
Entretanto	CONJ	entretanto
havia	V	haver
na	PRP+DET	em
força	NOM	força
do	PRP+DET	de
governo	NOM	governo
gente	NOM	gente
de	PRP	de
sangue	NOM	sangue
nos	PRP+DET	em
olhos	NOM	olho
.	SENT	.
</s>
<s>
Recobrados	V	recobrar
da	PRP+DET	de
surpresa	NOM	surpresa
,	VIRG	,
quatro	CARD	quatro
ferros	NOM	ferro
cruzaram-se	V+P	cruzar
com	PRP	com
o	DET	o
de	PRP	de
Felipe	NOM	Felipe
,	VIRG	,
numa	PRP+DET	em
rapidez	NOM	rapidez
que	PR	que
só	ADV	só
lhe	P	lhe
dava	V	dar
tempo	NOM	tempo
de	PRP	de
cobrir-se	V+P	cobrir
,	VIRG	,
em	PRP	em
defensiva	NOM	defensivo
,	VIRG	,
apadrinhando-se	V	<unknown>
com	PRP	com
a	DET	a
parede	NOM	parede
da	PRP+DET	de
casa	NOM	casa
.	SENT	.
</s>
<s>
-	QUOTE	-
Entrega	NOM	entrega
,	VIRG	,
negro	ADJ	negro
!	SENT	!
bradavam	V	bradar
a	PRP	a
um	DET	um
tempo	NOM	tempo
os	P	o
apenados	V	apenar
.	SENT	.
</s>
<s>
-	QUOTE	-
Entrega	NOM	entrega
,	VIRG	,
si	P	si
não	ADV	não
"	QUOTE	"
morre	V	morrer
"	QUOTE	"
!	SENT	!
insistiam	V	insistir
,	VIRG	,
em	PRP	em
cutiladas	NOM	cutilada
perdidas	ADJ	perdido
.	SENT	.
</s>
<s>
Intervalando-se	V	<unknown>
com	PRP	com
o	DET	o
jogo	NOM	jogo
do	PRP+DET	de
facão	NOM	faca
e	CONJ	e
os	DET	o
golpes	NOM	golpe
no	PRP+DET	em
cano	NOM	cano
da	PRP+DET	de
pistola	NOM	pistola
,	VIRG	,
Felipe	NOM	Felipe
respondia	V	responder
:	SENT	:
-	QUOTE	-
Isso...	V	<unknown>
não	ADV	não
é...	V	<unknown>
bem	ADV	bem
certo...	V	<unknown>
não	ADV	não
!	SENT	!
-	QUOTE	-
Já	ADV	já
é	V	ser
fraqueza	NOM	fraqueza
!	SENT	!
Tantos	P	tanto
contra	PRP	contra
um	DET	um
!	SENT	!
-	QUOTE	-
trovejou	V	trovejar
uma	DET	uma
voz	NOM	voz
indignada	ADJ	indignado
,	VIRG	,
atrás	ADV	atrás
do	PRP+DET	de
grupo	NOM	grupo
,	VIRG	,
e	CONJ	e
,	VIRG	,
como	CONJ	como
um	DET	um
raio	NOM	raio
relampageou	V	<unknown>
sobre	PRP	sobre
a	DET	a
cabeça	NOM	cabeça
dos	PRP+DET	de
sitiantes	NOM	sitiante
o	DET	o
que	PR	que
os	DET	o
esgrimidores	ADJ	esgrimidor
sertanejos	NOM	sertanejo
chamam	V	chamar
com	PRP	com
muita	ADJ	muita
propriedade	NOM	propriedade
-	QUOTE	-
um	DET	um
facão	NOM	faca
doido	ADJ	doido
.	SENT	.
</s>
<s>
Era	V	ser
Ricardo	NOM	Ricardo
que	PR	que
,	VIRG	,
ouvindo	V	ouvir
o	DET	o
tinir	V	tinir
de	PRP	de
ferros	NOM	ferro
,	VIRG	,
no	PRP+DET	em
terreiro	NOM	terreiro
da	PRP+DET	de
frente	NOM	frente
,	VIRG	,
abrira	V	abrir
a	DET	a
porta	NOM	porta
do	PRP+DET	de
fundo	NOM	fundo
,	VIRG	,
e	CONJ	e
,	VIRG	,
rodeando	V	rodear
a	DET	a
casa	NOM	casa
,	VIRG	,
dava	V	dar
sobre	PRP	sobre
a	DET	a
retaguarda	NOM	retaguarda
do	PRP+DET	de
grupo	NOM	grupo
.	SENT	.
</s>
<s>
Não	ADV	não
podendo	V	poder
servir-se	V+P	servir
da	PRP+DET	de
garrucha	NOM	garrucha
de	PRP	de
dois	CARD	dois
canos	NOM	cano
,	VIRG	,
pois	CONJ	pois
que	CONJSUB	que
,	VIRG	,
atirando	V	atirar
,	VIRG	,
poderia	V	poder
ofender	V	ofender
Felipe	NOM	Felipe
,	VIRG	,
servia-se	V+P	servir
do	PRP+DET	de
facão	NOM	faca
.	SENT	.
</s>
<s>
-	QUOTE	-
Bravo	I	bravo
,	VIRG	,
meu	ADJ	meu
amigo	NOM	amigo
!	SENT	!
gritou	V	gritar
Felipe	NOM	Felipe
,	VIRG	,
sentindo-se	V+P	sentir
aliviado	ADJ	aliviado
na	PRP+DET	em
defensiva	NOM	defensivo
,	VIRG	,
porque	CONJ	porque
dois	CARD	dois
voltaram-se	V+P	voltar
contra	PRP	contra
o	DET	o
mineiro	NOM	mineiro
.	SENT	.
</s>
<s>
-	QUOTE	-
Entrega	NOM	entrega
,	VIRG	,
negro	ADJ	negro
!	SENT	!
bradavam	V	bradar
os	DET	o
dois	NOM	dois
apenados	ADJ	apenado
.	SENT	.
</s>
<s>
-	QUOTE	-
Ora	I	ora
!	SENT	!
ora	I	ora
!	SENT	!
ora	I	ora
!	SENT	!
com	PRP	com
dois	CARD	dois
é	V	ser
até	PRP	até
"	QUOTE	"
vê	V	ver
"	QUOTE	"
!	SENT	!
respondeu-lhes	V+P	responder
Felipe	NOM	Felipe
,	VIRG	,
já	ADV	já
agredindo	V	agredir
,	VIRG	,
porque	CONJ	porque
era	V	ser
melhor	ADV	melhor
esgrimidor	ADJ	esgrimidor
do	PRP+DET	de
que	PR	que
eles	P	ele
.	SENT	.
</s>
<s>
-	QUOTE	-
Entrega	NOM	entrega
como	CONJ	como
homem	NOM	homem
!	SENT	!
intimavam	V	intimar
os	DET	o
outros	ADJ	outro
,	VIRG	,
reconhecendo	V	reconhecer
Ricardo	NOM	Ricardo
,	VIRG	,
que	PR	que
saltou	V	saltar
para	PRP	para
trás	ADV	trás
,	VIRG	,
o	DET	o
que	PR	que
deu	V	dar
lugar	NOM	lugar
a	PRP	a
ser	V	ser
acometido	V	acometer
pelas	PRP+DET	por
costas	NOM	costa
.	SENT	.
</s>
<s>
Sentindo-se	V+P	sentir
ferido	V	ferir
aos	PRP+DET	a
primeiros	ADJ	primeiro
golpes	NOM	golpe
,	VIRG	,
por	PRP	por
causa	NOM	causa
de	PRP	de
sua	ADJ	sua
mesma	ADJ	mesmo
imprudência	NOM	imprudência
,	VIRG	,
lutando	V	lutar
em	PRP	em
meio	NOM	meio
do	PRP+DET	de
terreiro	NOM	terreiro
,	VIRG	,
o	DET	o
mineiro	NOM	mineiro
soltou	V	soltar
um	DET	um
assobio	NOM	assobio
agudo	ADJ	agudo
.	SENT	.
</s>
<s>
Invocava	V	invocar
o	DET	o
socorro	NOM	socorro
de	PRP	de
Amigo	NOM	amigo
.	SENT	.
</s>
<s>
Este	P	este
,	VIRG	,
tendo	V	tender
ido	V	ir
levar	V	levar
ou	CONJ	ou
impor	V	impor
alguns	ADJ	algum
fugitivos	NOM	fugitivo
da	PRP+DET	de
força	NOM	força
,	VIRG	,
voltava	V	voltar
a	DET	a
trote	NOM	trote
,	VIRG	,
arquejando	V	arquejar
de	PRP	de
cansado	ADJ	cansado
;	SENT	;
mas	CONJ	mas
ao	PRP+DET	a
ouvir	V	ouvir
o	DET	o
assobio	NOM	assobio
do	PRP+DET	de
senhor	NOM	senhor
,	VIRG	,
sacudiu	V	sacudir
as	DET	a
orelhas	NOM	orelha
e	CONJ	e
disparou	V	disparar
ladeira	V	ladeirar
abaixo	ADV	abaixo
.	SENT	.
</s>
<s>
Em	PRP	em
poucos	ADJ	pouco
instantes	NOM	instante
,	VIRG	,
um	DET	um
dos	PRP+DET	de
apenados	ADJ	apenado
,	VIRG	,
que	PR	que
lutavam	V	lutar
com	PRP	com
Ricardo	NOM	Ricardo
,	VIRG	,
era	V	ser
violentamente	ADV	violentamente
arrastado	V	arrastar
pela	PRP+DET	por
perna	NOM	perna
.	SENT	.
</s>
<s>
Conseguindo	V	conseguir
levantar-se	V+P	levantar
com	PRP	com
presteza	NOM	presteza
,	VIRG	,
"	QUOTE	"
correu	V	correr
"	QUOTE	"
o	DET	o
facão	NOM	faca
no	PRP+DET	em
animal	NOM	animal
com	PRP	com
gana	NOM	gana
de	PRP	de
o	DET	o
traspassar	V	trespassar
.	SENT	.
</s>
<s>
Ignorava	V	ignorar
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
que	PR	que
o	DET	o
cão	NOM	cão
era	V	ser
amestrado	V	amestrar
no	PRP+DET	em
jogo	NOM	jogo
de	PRP	de
arma	NOM	arma
branca	ADJ	branco
e	CONJ	e
cacete	ADJ	cacete
,	VIRG	,
e	CONJ	e
foi	V	ir
incontinenti	ADV	incontinenti
desarmado	ADJ	desarmado
,	VIRG	,
porque	CONJ	porque
Amigo	NOM	amigo
desviou-se	V+P	desviar
do	PRP+DET	de
furo	NOM	furo
,	VIRG	,
saltando	V	saltar
para	PRP	para
um	DET	um
lado	NOM	lado
,	VIRG	,
e	CONJ	e
aferrou	V	aferrar
o	DET	o
braço	NOM	braço
do	PRP+DET	de
facão	NOM	faca
.	SENT	.
</s>
<s>
Sentindo	V	sentir
cair	V	cair
a	DET	a
arma	NOM	arma
,	VIRG	,
o	DET	o
animal	NOM	animal
soltou	V	soltar
o	DET	o
braço	NOM	braço
e	CONJ	e
firmando-se	V+P	firmar
nas	PRP+DET	em
patas	NOM	pata
traseiras	ADJ	traseiro
,	VIRG	,
aferrou	V	aferrar
a	DET	a
garganta	NOM	garganta
do	PRP+DET	de
apenado	ADJ	apenado
,	VIRG	,
que	PR	que
soltou	V	soltar
um	DET	um
grito	NOM	grito
de	PRP	de
estrangulado	ADJ	estrangulado
e	CONJ	e
tombou	V	tombar
.	SENT	.
</s>
<s>
Neste	PRP+P	em
momento	NOM	momento
Felipe	NOM	Felipe
desarmara	V	desarmar
,	VIRG	,
com	PRP	com
um	DET	um
golpe	NOM	golpe
no	PRP+DET	em
punho	NOM	punho
,	VIRG	,
um	DET	um
de	PRP	de
seus	ADJ	seu
contendores	NOM	contendor
e	CONJ	e
o	DET	o
outro	ADJ	outro
,	VIRG	,
ouvindo	V	ouvir
o	DET	o
grito	NOM	grito
do	PRP+DET	de
companheiro	NOM	companheiro
,	VIRG	,
e	CONJ	e
o	DET	o
grosso	ADJ	grosso
rosnar	NOM	rosnar
,	VIRG	,
que	PR	que
dava	V	dar
à	PRP+DET	a
luta	NOM	luta
um	DET	um
aspecto	NOM	aspecto
de	PRP	de
briga	NOM	briga
de	PRP	de
cães	NOM	cão
,	VIRG	,
saltou	V	saltar
para	PRP	para
trás	ADV	trás
e	CONJ	e
correu	V	correr
.	SENT	.
</s>
<s>
Felipe	NOM	Felipe
resfolegou	V	resfolegar
um	DET	um
momento	NOM	momento
,	VIRG	,
passando	V	passar
a	DET	a
mão	NOM	mão
pela	PRP+DET	por
testa	NOM	testa
ensangüentada	V	ensangüentar
.	SENT	.
</s>
<s>
-	QUOTE	-
Amigo	NOM	amigo
,	VIRG	,
aqui	ADV	aqui
!	SENT	!
gritou	V	gritar
o	DET	o
mineiro	NOM	mineiro
subjugado	ADJ	subjugado
pelo	PRP+DET	por
contendor	NOM	contendor
,	VIRG	,
que	PR	que
procurava	V	procurar
desarmá-lo	V+P	desarmar
,	VIRG	,
oprimindo-o	V+P	oprimir
com	PRP	com
o	DET	o
joelho	NOM	joelho
nos	PRP+DET	em
peitos	NOM	peito
.	SENT	.
</s>
<s>
Felipe	NOM	Felipe
quis	V	querer
correr	V	correr
em	PRP	em
socorro	NOM	socorro
,	VIRG	,
mas	CONJ	mas
faltou-lhe	V+P	faltar
a	DET	a
terra	NOM	terra
aos	PRP+DET	a
pés	NOM	pé
e	CONJ	e
caiu	V	cair
tonto	ADJ	tonto
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
ouvir	V	ouvir
o	DET	o
grito	NOM	grito
do	PRP+DET	de
senhor	NOM	senhor
,	VIRG	,
corre	V	correr
Amigo	NOM	amigo
em	PRP	em
socorro	NOM	socorro
,	VIRG	,
deixando	V	deixar
a	DET	a
sua	ADJ	sua
presa	NOM	presa
estrangulada	ADJ	estrangulado
.	SENT	.
</s>
<s>
-	QUOTE	-
Traz	V	trazer
as	DET	a
cordas	NOM	corda
,	VIRG	,
gente	NOM	gente
,	VIRG	,
que	PR	que
o	DET	o
homem	NOM	homem
está	V	estar
morrendo	V	morrer
!	SENT	!
gritou	V	gritar
o	DET	o
apenado	ADJ	apenado
,	VIRG	,
supondo	V	supor
que	CONJSUB	que
lhe	P	lhe
restava	V	restar
algum	ADJ	algum
companheiro	NOM	companheiro
.	SENT	.
</s>
<s>
Não	ADV	não
sabendo	V	saber
"	QUOTE	"
jogar	V	jogar
"	QUOTE	"
facão	NOM	faca
,	VIRG	,
e	CONJ	e
tendo	V	tender
de	PRP	de
lutar	V	lutar
com	PRP	com
dois	CARD	dois
,	VIRG	,
Ricardo	NOM	Ricardo
defendia-se	V+P	defender
saltando	V	saltar
para	PRP	para
trás	ADV	trás
.	SENT	.
</s>
<s>
Depois	ADV	depois
de	PRP	de
ferido	V	ferir
na	PRP+DET	em
espádua	NOM	espádua
e	CONJ	e
no	PRP+DET	em
braço	NOM	braço
esquerdo	ADJ	esquerdo
,	VIRG	,
o	DET	o
que	PR	que
o	P	o
fez	V	fazer
deixar	V	deixar
cair	V	cair
a	DET	a
pistola	NOM	pistola
,	VIRG	,
perdeu	V	perder
o	DET	o
equilíbrio	NOM	equilíbrio
ao	PRP+DET	a
pisar	V	pisar
numa	PRP+DET	em
pedra	NOM	pedra
mais	ADV	mais
alta	ADJ	alto
e	CONJ	e
caiu	V	cair
de	PRP	de
costas	NOM	costa
.	SENT	.
</s>
<s>
-	QUOTE	-
Chega	V	chegar
,	VIRG	,
gente	NOM	gente
!	SENT	!
que	PR	que
o	DET	o
homem	NOM	homem
...	SENT	.
</s>
<s>..
Não	NOM	não
pôde	V	poder
dizer	V	dizer
mais	ADV	mais
.	SENT	.
</s>
<s>
Sem	PRP	sem
ganir	V	ganir
,	VIRG	,
nem	CONJ	nem
rosnar	V	rosnar
,	VIRG	,
Amigo	NOM	amigo
dera	V	dar
uma	DET	uma
peitada	V	peitar
no	PRP+DET	em
apenado	ADJ	apenado
,	VIRG	,
derribando-o	V+P	derribar
para	PRP	para
um	DET	um
lado	NOM	lado
.	SENT	.
</s>
<s>
O	DET	o
homem	NOM	homem
quis	V	querer
reagir	V	reagir
,	VIRG	,
porém	CONJ	porém
sentiu-se	V+P	sentir
logo	ADV	logo
na	PRP+DET	em
garganta	NOM	garganta
as	DET	a
presas	NOM	presa
do	PRP+DET	de
cão	NOM	cão
possante	ADJ	possante
que	PR	que
lhe	P	lhe
sacudia	V	sacudir
a	DET	a
