<text id="silva1733">
<s>
VIDA	NOM	vida
me	P	me
valera	V	valer
a	DET	a
mim	P	mim
ser	V	ser
sombreireiro	V	<unknown>
,	VIRG	,
que	PR	que
é	V	ser
o	DET	o
pior	ADJ	pior
ofício	NOM	ofício
que	PR	que
há	V	haver
no	PRP+DET	em
Mundo	NOM	mundo
,	VIRG	,
do	PRP+DET	de
que	PR	que
servir	V	servir
a	DET	a
vossa	ADJ	vossa
mercê	NOM	mercê
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Pois	CONJ	pois
tão	ADV	tão
mal	ADV	mal
te	P	te
tem	V	ter
ido	V	ir
comigo	P	comigo
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
nada	P	nada
vir	V	ver
eu	P	eu
daquela	PRP+P	aquela
guerra	NOM	guerra
do	PRP+DET	de
Parnaso	NOM	parnaso
moído	ADJ	moído
e	CONJ	e
remoído	V	remoer
a	DET	a
conta	NOM	conta
de	PRP	de
vossa	ADJ	vossa
mercê	NOM	mercê
,	VIRG	,
e	CONJ	e
não	ADV	não
achar	V	achar
esta	DET	esta
maldita	ADJ	maldito
ilha	NOM	ilha
,	VIRG	,
e	CONJ	e
só	ADV	só
achar	V	achar
um	DET	um
formoso	ADJ	formoso
arrocho	NOM	arrocho
que	PR	que
me	P	me
arrombasse	V	arrombar
as	DET	a
alcatras	NOM	alcatra
?	SENT	?
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Tu	P	tu
tens	V	ter
a	DET	a
culpa	NOM	culpa
.	SENT	.
</s>
<s>
Quem	PR	quem
te	P	te
manda	V	mandar
seres	NOM	ser
fraco	ADJ	fraco
?	SENT	?
Ora	CONJ	ora
tem	V	ter
paciência	NOM	paciência
,	VIRG	,
sofre	V	sofrer
,	VIRG	,
que	PR	que
a	DET	a
ilha	NOM	ilha
algum	ADJ	algum
dia	NOM	dia
aparecerá	V	aparecer
.	SENT	.
</s>
<s>
Mas	CONJ	mas
espera	V	esperar
.	SENT	.
</s>
<s>
Não	ADV	não
vês	V	ver
nas	PRP+DET	em
margens	NOM	margem
do	PRP+DET	de
rio	NOM	rio
um	DET	um
barco	NOM	barco
atado	ADJ	atado
,	VIRG	,
sem	PRP	sem
velas	NOM	vela
,	VIRG	,
nem	CONJ	nem
remos	V	rer
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
E	CONJ	e
por	PRP	por
sinal	NOM	sinal
,	VIRG	,
que	PR	que
é	V	ser
cacilheiro	NOM	cacilheiro
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Sabes	V	saber
aonde	PRP+ADV	aonde
estamos	V	estar
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Sei	V	saber
muito	ADV	muito
bem	ADV	bem
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Aonde	PRP+P	aonde
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Estamos	V	estar
no	PRP+DET	em
Teatro	NOM	teatro
do	PRP+DET	de
Bairro	NOM	bairro
Alto	NOM	alto
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Pois	CONJ	pois
sabe	V	saber
que	CONJSUB	que
estamos	V	estar
metidos	V	meter
na	PRP+DET	em
maior	ADJ	maior
empresa	NOM	empresa
do	PRP+DET	de
Mundo	NOM	mundo
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Bem	ADV	bem
aviados	V	aviar
estamos	V	estar
!	SENT	!
Não	ADV	não
digo	V	dizer
eu	P	eu
que	PR	que
vossa	P	vossa
mercê	NOM	mercê
é	V	ser
doudo	V	<unknown>
confirmado	V	confirmar
?	SENT	?
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
,	VIRG	,
aquele	DET	aquele
barco	NOM	barco
,	VIRG	,
que	PR	que
vês	V	ver
atado	ADJ	atado
àquele	PRP+P	a
álamo	NOM	álamo
,	VIRG	,
não	ADV	não
está	V	estar
ali	ADV	ali
sem	PRP	sem
grande	ADJ	grande
mistério	NOM	mistério
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
É	V	ser
porque	CONJ	porque
vossa	P	vossa
mercê	NOM	mercê
de	PRP	de
tudo	P	tudo
faz	V	fazer
mistério	NOM	mistério
;	SENT	;
e	CONJ	e
,	VIRG	,
sabida	V	saber
a	DET	a
conta	NOM	conta
,	VIRG	,
não	ADV	não
é	V	ser
nada	P	nada
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Alguma	ADJ	alguma
pessoa	NOM	pessoa
está	V	estar
em	PRP	em
grande	ADJ	grande
perigo	NOM	perigo
de	PRP	de
honra	NOM	honra
ou	CONJ	ou
vida	NOM	vida
;	SENT	;
pois	CONJ	pois
costumam	V	costumar
muitas	ADJ	muita
vezes	NOM	vez
os	DET	o
astros	NOM	astro
arrebatarem	V	arrebatar
os	DET	o
cavaleiros	NOM	cavaleiro
andantes	ADJ	andante
dentro	ADV	dentro
em	PRP	em
alguma	ADJ	alguma
nuvem	NOM	nuvem
,	VIRG	,
ou	CONJ	ou
pôr-lhe	V+P	pôr
um	DET	um
barco	NOM	barco
à	PRP+DET	a
vista	NOM	vista
,	VIRG	,
para	PRP	para
que	PR	que
se	P	se
embarquem	V	embarcar
;	SENT	;
e	CONJ	e
,	VIRG	,
indo	V	ir
pelo	PRP+DET	por
rio	NOM	rio
abaixo	ADV	abaixo
por	PRP	por
si	P	si
mesmo	ADV	mesmo
o	DET	o
barco	NOM	barco
,	VIRG	,
lá	ADV	lá
vai	V	ir
dar	V	dar
aonde	PRP+ADV	aonde
há	V	haver
o	DET	o
perigo	NOM	perigo
;	SENT	;
com	PRP	com
que	PR	que
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
ata	V	atar
os	DET	o
cavalos	NOM	cavalo
a	PRP	a
esse	DET	esse
tronco	NOM	tronco
;	SENT	;
metamo-nos	V	<unknown>
no	PRP+DET	em
barco	NOM	barco
e	CONJ	e
vamos	V	ir
a	PRP	a
acudir	V	acudir
a	PRP	a
essa	DET	essa
grande	ADJ	grande
necessidade	NOM	necessidade
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Deixe-me	V+P	deixar
vossa	ADJ	vossa
mercê	NOM	mercê
fazer	V	fazer
primeiro	ADJ	primeiro
as	DET	a
minhas	ADJ	minha
;	SENT	;
que	PR	que
é	V	ser
razão	NOM	razão
que	PR	que
acuda	V	acudir
primeiro	CARD	primeiro
às	PRP+DET	a
minhas	ADJ	minha
necessidades	NOM	necessidade
do	PRP+DET	de
que	PR	que
às	PRP+DET	a
alheias	NOM	alheio
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Vamos	I	vamos
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
que	PR	que
aqui	ADV	aqui
a	DET	a
dilação	NOM	dilação
é	V	ser
perigosa	ADJ	perigoso
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Deixe-me	V+P	deixar
vossa	ADJ	vossa
mercê	NOM	mercê
primeiro	ADJ	primeiro
ourinar	V	<unknown>
,	VIRG	,
para	PRP	para
irmos	V	ir
na	PRP+DET	em
maré	NOM	maré
do	PRP+DET	de
mijo	NOM	mijo
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Deixa	V	deixar
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
as	DET	a
cançonetas	NOM	<unknown>
;	SENT	;
ata	V	atar
os	DET	o
cavalos	NOM	cavalo
,	VIRG	,
e	CONJ	e
embarquemo-nos	V	<unknown>
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
considere	V	considerar
vossa	P	vossa
mercê	NOM	mercê
o	DET	o
que	PR	que
faz	V	fazer
;	SENT	;
olhe	V	olhar
que	CONJSUB	que
andar	NOM	andar
pelo	PRP+DET	por
mar	NOM	mar
não	ADV	não
é	V	ser
o	DET	o
mesmo	ADJ	mesmo
que	PR	que
andar	V	andar
pela	PRP+DET	por
terra	NOM	terra
;	SENT	;
tome	V	tomar
exemplo	NOM	exemplo
na	PRP+DET	em
discretíssima	ADJ	discreto
raposa	NOM	raposa
,	VIRG	,
que	PR	que
nunca	ADV	nunca
se	P	se
quis	V	querer
embarcar	V	embarcar
;	SENT	;
donde	PRP+ADV	de
ficou	V	ficar
impresso	V	imprimir
na	PRP+DET	em
memória	NOM	memória
dos	PRP+DET	de
homens	NOM	homem
o	DET	o
ditado	NOM	ditado
:	SENT	:
Por	PRP	por
onde	PR	onde
anda	V	andar
a	DET	a
raposa	NOM	raposa
.	SENT	.
</s>
<s>
Com	PRP	com
que	PR	que
,	VIRG	,
Senhor	NOM	senhor
,	VIRG	,
montemos	V	montar
e	CONJ	e
fujamos	V	fugir
deste	PRP+P	de
barco	NOM	barco
à	PRP+DET	a
vela	NOM	vela
e	CONJ	e
a	DET	a
remo	NOM	remo
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Olha	V	olhar
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
as	DET	a
ilhas	NOM	ilha
não	ADV	não
se	P	se
acham	V	achar
por	PRP	por
terra	NOM	terra
,	VIRG	,
senão	CONJ	senão
no	PRP+DET	em
mar	NOM	mar
;	SENT	;
e	CONJ	e
talvez	ADV	talvez
que	CONJSUB	que
para	PRP	para
teu	ADJ	teu
bem	ADV	bem
esteja	V	estar
aqui	ADV	aqui
este	DET	este
barco	NOM	barco
,	VIRG	,
como	CONJ	como
quem	PR	quem
diz	V	dizer
:	SENT	:
Embarca-te	NOM	<unknown>
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
que	PR	que
hás-de	V	haver
achar	V	achar
uma	DET	uma
ilha	NOM	ilha
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Com	PRP	com
que	PR	que
os	DET	o
barcos	NOM	barco
também	ADV	também
falam	V	falar
!	SENT	!
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Isso	P	isso
é	V	ser
figura	NOM	figura
que	PR	que
tu	P	tu
não	ADV	não
alcanças	V	alcançar
;	SENT	;
segue-me	V+P	seguir
,	VIRG	,
que	PR	que
eu	P	eu
me	P	me
embarco	V	embarcar
já	ADV	já
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
eu	P	eu
já	ADV	já
estou	V	estar
resoluto	ADJ	resoluto
a	PRP	a
morrer	V	morrer
afogado	ADJ	afogado
:	SENT	:
vamos	I	vamos
com	PRP	com
Deus	NOM	deus
;	SENT	;
mas	CONJ	mas
parece	V	parecer
mui	ADV	mui
grande	ADJ	grande
tirania	NOM	tirania
deixar	V	deixar
o	DET	o
meu	ADJ	meu
burro	NOM	burro
,	VIRG	,
fiel	ADJ	fiel
companheiro	NOM	companheiro
de	PRP	de
tantos	DET	tanto
anos	NOM	ano
,	VIRG	,
a	DET	a
quem	PR	quem
devo	V	dever
mais	ADV	mais
do	PRP+DET	de
que	PR	que
a	DET	a
meu	ADJ	meu
pai	NOM	pai
,	VIRG	,
e	CONJ	e
a	DET	a
minha	ADJ	minha
mãe	NOM	mãe
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Bem	ADV	bem
podes	V	poder
estar	V	estar
seguro	NOM	seguro
,	VIRG	,
que	PR	que
a	DET	a
mesma	ADJ	mesmo
pessoa	NOM	pessoa
que	PR	que
pôs	V	pôr
aqui	ADV	aqui
este	DET	este
barco	NOM	barco
terá	V	ter
cuidado	NOM	cuidado
de	PRP	de
nos	P	nos
guardar	V	guardar
os	DET	o
animais	NOM	animal
,	VIRG	,
que	PR	que
assim	ADV	assim
o	P	o
contam	V	contar
as	DET	a
histórias	NOM	história
impressas	ADJ	impresso
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Uma	DET	uma
vez	NOM	vez
que	PR	que
está	V	estar
em	PRP	em
letra	NOM	letra
redonda	ADJ	redondo
,	VIRG	,
sem	PRP	sem
dúvida	NOM	dúvida
que	PR	que
se	P	se
há-de	V	haver
cumprir	V	cumprir
à	PRP+DET	a
risca	NOM	risca
.	SENT	.
</s>
<s>
Deus	NOM	deus
seja	V	ser
comigo	P	comigo
.	SENT	.
</s>
<s>
Ata	V	atar
Sancho	NOM	sancho
o	DET	o
cavalo	NOM	cavalo
e	CONJ	e
o	DET	o
burro	NOM	burro
;	SENT	;
embarcam-se	V	<unknown>
,	VIRG	,
e	CONJ	e
logo	ADV	logo
irá	V	ir
o	DET	o
barco	NOM	barco
pelo	PRP+DET	por
rio	NOM	rio
abaixo	ADV	abaixo
,	VIRG	,
até	PRP	até
chegar	V	chegar
à	PRP+DET	a
azenha	NOM	azenha
,	VIRG	,
e	CONJ	e
zurra	V	zurrar
o	DET	o
burro	NOM	burro
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ah	I	ah
,	VIRG	,
burro	NOM	burro
do	PRP+DET	de
meu	ADJ	meu
coração	NOM	coração
!	SENT	!
Bem	ADV	bem
te	P	te
entendo	V	entender
o	DET	o
que	PR	que
queres	V	querer
dizer	V	dizer
nesse	PRP+P	em
zurro	NOM	zurro
;	SENT	;
mas	CONJ	mas
não	ADV	não
te	P	te
posso	V	poder
ser	V	ser
bom	ADJ	bom
;	SENT	;
tem	V	ter
paciência	NOM	paciência
,	VIRG	,
que	PR	que
bem	ADV	bem
sei	V	saber
que	CONJSUB	que
em	PRP	em
deixar-te	V+P	deixar
dei	V	dar
cos	V	<unknown>
burros	ADJ	burro
na	PRP+DET	em
água	NOM	água
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Vê	V	ver
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
a	DET	a
serenidade	NOM	serenidade
com	PRP	com
que	PR	que
anda	V	andar
este	DET	este
barco	NOM	barco
!	SENT	!
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
eu	P	eu
já	ADV	já
estou	V	estar
enjoado	V	enjoar
:	SENT	:
apare	V	aparar
lá	ADV	lá
,	VIRG	,
que	PR	que
quero	V	querer
vomitar	V	vomitar
.	SENT	.
</s>
<s>
(	QUOTE	(
Vomita	V	vomitar
)	QUOTE	)
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Quando	CONJ	quando
nada	P	nada
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
estamos	V	estar
junto	ADV	junto
à	PRP+DET	a
linha	NOM	linha
,	VIRG	,
e	CONJ	e
temos	V	ter
andado	V	andar
quatrocentas	CARD	quatrocentos
léguas	NOM	légua
turquescas	ADJ	<unknown>
,	VIRG	,
que	PR	que
fazem	V	fazer
das	PRP+DET	de
nossas	ADJ	nossa
novecentas	CARD	novecentos
e	CONJ	e
meia	CARD	meio
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Como	CONJ	como
pode	V	poder
ser	V	ser
isso	P	isso
,	VIRG	,
se	P	se
não	ADV	não
temos	V	ter
andado	V	andar
duas	CARD	dois
braças	NOM	braça
,	VIRG	,
e	CONJ	e
tanto	ADV	tanto
,	VIRG	,
que	PR	que
ainda	ADV	ainda
ali	ADV	ali
se	P	se
está	V	estar
vendo	V	vender
o	DET	o
meu	ADJ	meu
burro	NOM	burro
e	CONJ	e
o	DET	o
seu	ADJ	seu
rocinante	NOM	<unknown>
?	SENT	?
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Cala-te	V+P	calar
,	VIRG	,
que	PR	que
tu	P	tu
não	ADV	não
entendes	V	entender
da	PRP+DET	de
náutica	NOM	náutico
.	SENT	.
</s>
<s>
Se	P	se
tu	P	tu
souberas	V	saber
o	DET	o
que	PR	que
são	V	ser
coluros	V	<unknown>
,	VIRG	,
tropos	NOM	tropo
,	VIRG	,
linhas	NOM	linha
,	VIRG	,
zodíacos	NOM	zodíaco
e	CONJ	e
balestilhas	V	<unknown>
,	VIRG	,
tu	P	tu
viras	V	virar
claramente	ADV	claramente
o	DET	o
quanto	ADV	quanto
temos	V	ter
andado	V	andar
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ora	CONJ	ora
com	PRP	com
termos	NOM	termo
andado	V	andar
tanto	ADV	tanto
,	VIRG	,
ainda	ADV	ainda
não	ADV	não
encontrámos	V	encontrar
nenhuma	ADJ	nenhum
ilha	NOM	ilha
para	PRP	para
eu	P	eu
governar	V	governar
?	SENT	?
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Cala-te	V+P	calar
,	VIRG	,
que	PR	que
até	PRP	até
o	DET	o
fim	NOM	fim
ninguém	P	ninguém
se	P	se
pode	V	poder
chamar	V	chamar
desgraçado	ADJ	desgraçado
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Sim	ADV	sim
,	VIRG	,
Senhor	NOM	senhor
,	VIRG	,
pela	PRP+DET	por
regra	NOM	regra
geral	ADJ	geral
que	PR	que
diz	V	dizer
que	CONJSUB	que
sempre	ADV	sempre
atrás	ADV	atrás
há	V	haver
sorvas	NOM	sorva
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Lá	ADV	lá
se	P	se
descobre	V	descobrir
,	VIRG	,
Sancho	NOM	sancho
,	VIRG	,
um	DET	um
castelo	NOM	castelo
encantado	ADJ	encantado
;	SENT	;
ali	ADV	ali
sem	PRP	sem
dúvida	NOM	dúvida
está	V	estar
a	DET	a
afligida	ADJ	afligido
pessoa	NOM	pessoa
que	PR	que
buscamos	V	buscar
.	SENT	.
</s>
<s>
Que	PR	que
felicidade	NOM	felicidade
!	SENT	!
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
É	V	ser
verdade	NOM	verdade
;	SENT	;
mas	CONJ	mas
eu	P	eu
cuido	V	cuidar
que	CONJSUB	que
é	V	ser
a	DET	a
ilha	NOM	ilha
!	SENT	!
Vamos	I	vamos
a	PRP	a
ela	P	ela
.	SENT	.
</s>
<s>
Chegam	V	chegar
ao	PRP+DET	a
pé	NOM	pé
da	PRP+DET	de
azenha	NOM	azenha
;	SENT	;
e	CONJ	e
,	VIRG	,
abrindo-se	V+P	abrir
a	DET	a
porta	NOM	porta
,	VIRG	,
sairão	V	sair
uns	DET	um
homens	NOM	homem
com	PRP	com
varas	NOM	vara
na	PRP+DET	em
mão	NOM	mão
,	VIRG	,
empurrando	V	empurrar
o	DET	o
barco	NOM	barco
.	SENT	.
</s>
<s>
Homens	NOM	homem
.	SENT	.
</s>
<s>
Vocês	P	você
vem	V	vir
doudos	V	<unknown>
,	VIRG	,
homens	NOM	homem
do	PRP+DET	de
Diabo	NOM	diabo
?	SENT	?
!	SENT	!
Aonde	P	aonde
querem	V	querer
meter	V	meter
este	DET	este
barco	NOM	barco
?	SENT	?
Não	ADV	não
vem	V	vir
que	CONJSUB	que
isto	P	isto
é	V	ser
uma	DET	uma
azenha	NOM	azenha
,	VIRG	,
donde	PRP+ADV	de
a	DET	a
água	NOM	água
corre	V	correr
tão	ADV	tão
furiosa	ADJ	furioso
,	VIRG	,
que	PR	que
despenhará	V	despenhar
e	CONJ	e
despedaçará	V	despedaçar
esse	DET	esse
barco	NOM	barco
nas	PRP+DET	em
pedras	NOM	pedra
da	PRP+DET	de
mó	NOM	mó
?	SENT	?
Arreda	V	arredar
para	PRP	para
lá	ADV	lá
!	SENT	!
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Olha	V	olhar
os	DET	o
gigantes	ADJ	gigante
encantadores	NOM	encantador
.	SENT	.
</s>
<s>
Ó	I	ó
canalha	NOM	canalha
,	VIRG	,
largai	V	largar
a	DET	a
quem	PR	quem
tendes	V	ter
preso	V	prender
nessa	PRP+P	em
torre	NOM	torre
;	SENT	;
senão	CONJ	senão
,	VIRG	,
com	PRP	com
esta	DET	esta
espada	NOM	espada
reduzirei	V	reduzir
a	DET	a
cinzas	NOM	cinza
a	PRP	a
todos	P	todo
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
que	PR	que
nos	P	nos
perdemos	V	perder
sem	PRP	sem
remédio	NOM	remédio
!	SENT	!
O	DET	o
barco	NOM	barco
com	PRP	com
a	DET	a
corrença	NOM	<unknown>
da	PRP+DET	de
água	NOM	água
vai	V	ir
levado	V	levar
para	PRP	para
dentro	ADV	dentro
das	PRP+DET	de
pedras	NOM	pedra
!	SENT	!
Ai	I	ai
!	SENT	!
Ai	I	ai
,	VIRG	,
que	PR	que
se	P	se
vira	V	ver
!	SENT	!
Com	PRP	com
muita	P	muita
gritaria	V	gritar
de	PRP	de
todos	P	todo
se	P	se
vira	V	ver
o	DET	o
barco	NOM	barco
,	VIRG	,
e	CONJ	e
D.	NOM	<unknown>
Quixote	NOM	Quixote
e	CONJ	e
Sancho	NOM	sancho
vem	V	vir
nadando	V	nadar
até	PRP	até
chegar	V	chegar
à	PRP+DET	a
praia	NOM	praia
,	VIRG	,
donde	PRP+ADV	de
estão	V	estar
os	DET	o
cavalos	NOM	cavalo
,	VIRG	,
e	CONJ	e
o	DET	o
barco	NOM	barco
dará	V	dar
na	PRP+DET	em
praia	NOM	praia
e	CONJ	e
nela	PRP+P	ela
fica	V	ficar
virado	ADJ	virado
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ai	I	ai
,	VIRG	,
que	PR	que
me	P	me
afogo	V	afogar
,	VIRG	,
Senhor	NOM	senhor
!	SENT	!
Briguemos	V	brigar
agora	ADV	agora
com	PRP	com
as	DET	a
ondas	NOM	onda
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
De	PRP	de
boa	ADJ	bom
escapámos	V	escapar
,	VIRG	,
Sancho	NOM	sancho
;	SENT	;
beijar	V	beijar
quero	V	querer
a	DET	a
terra	NOM	terra
,	VIRG	,
que	PR	que
me	P	me
livrou	V	livrar
da	PRP+DET	de
morte	NOM	morte
.	SENT	.
</s>
<s>
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Senhor	P	senhor
,	VIRG	,
beije-me	V	<unknown>
aqui	ADV	aqui
,	VIRG	,
que	PR	que
tudo	P	tudo
é	V	ser
terra	NOM	terra
.	SENT	.
</s>
<s>
Ai	I	ai
,	VIRG	,
ainda	ADV	ainda
não	ADV	não
creio	V	crer
!	SENT	!
Diga-me	V+P	dizer
,	VIRG	,
por	PRP	por
vida	NOM	vida
sua	ADJ	sua
:	SENT	:
ainda	ADV	ainda
estamos	V	estar
no	PRP+DET	em
rio	NOM	rio
,	VIRG	,
ou	CONJ	ou
já	ADV	já
estamos	V	estar
em	PRP	em
terra	NOM	terra
firme	ADJ	firme
?	SENT	?
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Graças	NOM	graça
a	PRP	a
Dulcineia	NOM	<unknown>
,	VIRG	,
que	PR	que
estamos	V	estar
livres	ADJ	livre
do	PRP+DET	de
perigo	NOM	perigo
.	SENT	.
</s>
<s>
Oh	I	oh
,	VIRG	,
malévolos	ADJ	malévolo
encantadores	NOM	encantador
,	VIRG	,
que	PR	que
me	P	me
perseguis	V	perseguir
por	PRP	por
mar	NOM	mar
e	CONJ	e
terra	NOM	terra
,	VIRG	,
só	ADV	só
por	PRP	por
não	ADV	não
livrar	V	livrar
os	DET	o
miseráveis	NOM	miserável
aflitos	ADJ	aflito
!	SENT	!
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
O	DET	o
que	PR	que
eu	P	eu
sentia	V	sentir
não	ADV	não
era	V	ser
o	DET	o
morrer	V	morrer
:	SENT	:
era	V	ser
morrer	V	morrer
afogado	V	afogar
em	PRP	em
água	NOM	água
,	VIRG	,
podendo	V	poder
morrer	V	morrer
afogado	V	afogar
em	PRP	em
vinho	NOM	vinho
.	SENT	.
</s>
<s>
E	CONJ	e
tu	P	tu
,	VIRG	,
burro	NOM	burro
dos	PRP+DET	de
meus	ADJ	meu
olhos	NOM	olho
,	VIRG	,
dá-me	V+P	dar
mil	CARD	mil
abraços	NOM	abraço
e	CONJ	e
dous	V	<unknown>
beijos	NOM	beijo
,	VIRG	,
que	PR	que
já	ADV	já
cuidava	V	cuidar
que	CONJSUB	que
te	P	te
não	ADV	não
via	V	ver
mais	ADV	mais
em	PRP	em
minha	ADJ	minha
vida	NOM	vida
.	SENT	.
</s>
<s>
(	QUOTE	(
Saem	V	sair
dous	V	<unknown>
homens	NOM	homem
com	PRP	com
paus	NOM	pau
nas	PRP+DET	em
mãos	NOM	mão
)	QUOTE	)
.	SENT	.
</s>
<s>
Homens	NOM	homem
.	SENT	.
</s>
<s>
Quem	PR	quem
fez	V	fazer
aquilo	P	aquilo
no	PRP+DET	em
meu	ADJ	meu
barco	NOM	barco
?	SENT	?
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ninguém	P	ninguém
fez	V	fazer
aquilo	P	aquilo
,	VIRG	,
por	PRP	por
vida	NOM	vida
minha	ADJ	minha
,	VIRG	,
e	CONJ	e
cheire-o	V+P	cheirar
vossa	ADJ	vossa
mercê	NOM	mercê
e	CONJ	e
verá	V	ver
.	SENT	.
</s>
<s>
Homens	NOM	homem
.	SENT	.
</s>
<s>
Hão-de	V	haver
pagar-me	V+P	pagar
o	DET	o
meu	ADJ	meu
barco	NOM	barco
;	SENT	;
se	P	se
não	ADV	não
,	VIRG	,
com	PRP	com
este	DET	este
varapau	NOM	varapau
lho	P	ele
tirarei	V	tirar
do	PRP+DET	de
corpo	NOM	corpo
,	VIRG	,
maganos	NOM	magano
vadios	ADJ	vadio
.	SENT	.
</s>
<s>
D.	NOM	<unknown>
Quixote	NOM	Quixote
.	SENT	.
</s>
<s>
Ó	I	ó
canalha	NOM	canalha
rude	ADJ	rude
,	VIRG	,
vil	ADJ	vil
prosápia	NOM	prosápia
de	PRP	de
Aqueronte	NOM	aqueronte
,	VIRG	,
assim	ADV	assim
se	P	se
fala	V	falar
,	VIRG	,
com	PRP	com
os	DET	o
cavaleiros	NOM	cavaleiro
andantes	ADJ	andante
?	SENT	?
Tomai	V	tomar
!	SENT	!
Sancho	NOM	sancho
.	SENT	.
</s>
<s>
Ai	I	ai
,	VIRG	,
que	PR	que
estou	V	estar
varado	ADJ	varado
!	SENT	!
Confissão	NOM	confissão
,	VIRG	,
que	PR	que
me	P	me
alombaram	V	alombar
.	SENT	.
</s>
<s>
\num	V	<unknown>
parte_2_cena_2	V	<unknown>
\txt	NOM	<unknown>
Mutação	NOM	mutação
de	PRP	de
montaria	NOM	montaria
de	PRP	de
