<text id="melo1650">
<s>
Pinto	V	pintar
.	SENT	.
</s>
<s>
Eram	V	ser
Dom	V	<unknown>
Rodrigo	NOM	rodrigo
da	PRP+DET	de
Cunha	NOM	cunha
,	VIRG	,
metropolitano	NOM	metropolitano
de	PRP	de
Lisboa	NOM	Lisboa
,	VIRG	,
Dom	V	<unknown>
Sebastião	NOM	sebastião
de	PRP	de
Matos	NOM	mato
Noronha	NOM	Noronha
,	VIRG	,
primaz	NOM	primaz
de	PRP	de
Portugal	NOM	Portugal
e	CONJ	e
Espanha	NOM	Espanha
,	VIRG	,
se	CONJ	se
Toledo	NOM	toledo
e	CONJ	e
Tarragona	NOM	<unknown>
não	ADV	não
prevalecerem	V	prevalecer
.	SENT	.
</s>
<s>
Os	DET	o
reis	NOM	rei
antigos	ADJ	antigo
portugueses	ADJ	português
,	VIRG	,
com	PRP	com
excelente	ADJ	excelente
exemplo	NOM	exemplo
,	VIRG	,
nunca	ADV	nunca
admitiram	V	admitir
,	VIRG	,
em	PRP	em
paço	NOM	paço
e	CONJ	e
corte	NOM	corte
,	VIRG	,
guarda	NOM	guarda
ou	CONJ	ou
valido	NOM	valido
,	VIRG	,
ficando	V	ficar
do	PRP+DET	de
amor	NOM	amor
dos	PRP+DET	de
vassalos	NOM	vassalo
a	PRP	a
segurança	NOM	segurança
da	PRP+DET	de
sua	ADJ	sua
vida	NOM	vida
e	CONJ	e
da	PRP+DET	de
verdade	NOM	verdade
dos	PRP+DET	de
ministros	NOM	ministro
e	CONJ	e
da	PRP+DET	de
sua	ADJ	sua
consciência	NOM	consciência
.	SENT	.
</s>
<s>
A	PRP	a
esta	DET	esta
causa	NOM	causa
era	V	ser
e	CONJ	e
foi	V	ir
sublime	ADJ	sublime
o	DET	o
ofício	NOM	ofício
de	PRP	de
Secretário	NOM	secretário
de	PRP	de
Estado	NOM	estado
que	PR	que
,	VIRG	,
antes	ADV	antes
ocupado	ADJ	ocupado
de	PRP	de
grandes	ADJ	grande
sujeitos	NOM	sujeito
,	VIRG	,
deixava	V	deixar
ao	PRP+DET	a
tempo	NOM	tempo
presente	ADJ	presente
o	DET	o
defunto	ADJ	defunto
Vasconcelos	NOM	vasconcelos
.	SENT	.
</s>
<s>
Nesta	PRP+P	em
forma	NOM	forma
julgavam	V	julgar
os	DET	o
nobres	ADJ	nobre
que	PR	que
dando	V	dar
a	PRP	a
El-Rei	V	<unknown>
secretário	NOM	secretário
capaz	ADJ	capaz
lhe	P	lhe
ofereciam	V	oferecer
valido	NOM	valido
suficiente	ADJ	suficiente
.	SENT	.
</s>
<s>
Achava-se	V+P	achar
então	ADV	então
em	PRP	em
Lisboa	NOM	Lisboa
,	VIRG	,
ocupado	ADJ	ocupado
no	PRP+DET	em
pequeno	ADJ	pequeno
ofício	NOM	ofício
de	PRP	de
secretário	NOM	secretário
das	PRP+DET	de
Mercês	NOM	mercê
,	VIRG	,
Francisco	NOM	Francisco
de	PRP	de
Lucena	NOM	lucena
,	VIRG	,
ministro	NOM	ministro
antigo	ADJ	antigo
,	VIRG	,
que	PR	que
trinta	CARD	trinta
e	CONJ	e
seis	CARD	seis
anos	NOM	ano
exercitara	V	exercitar
no	PRP+DET	em
Conselho	NOM	conselho
de	PRP	de
Portugal	NOM	Portugal
,	VIRG	,
em	PRP	em
Madrid	NOM	Madrid
,	VIRG	,
o	DET	o
posto	NOM	posto
de	PRP	de
Secretário	NOM	secretário
de	PRP	de
Estado	NOM	estado
,	VIRG	,
com	PRP	com
mais	ADV	mais
intercadente	V	<unknown>
opinião	NOM	opinião
no	PRP+DET	em
procedimento	NOM	procedimento
que	PR	que
na	PRP+DET	em
suficiência	NOM	suficiência
;	SENT	;
este	P	este
foi	V	ir
posto	NOM	posto
,	VIRG	,
indo	V	ir
todos	ADJ	todo
os	DET	o
parciais	NOM	parcial
a	PRP	a
buscá-lo	V+P	buscar
a	DET	a
sua	ADJ	sua
casa	NOM	casa
para	PRP	para
que	PR	que
aplicasse	V	aplicar
ao	PRP+DET	a
sucedido	NOM	sucedido
de	PRP	de
El-Rei	NOM	el-rei
e	CONJ	e
bem	ADV	bem
público	NOM	público
seu	ADJ	seu
grande	ADJ	grande
juízo	NOM	juízo
.	SENT	.
</s>
<s>
Fora	V	ir
filho	NOM	filho
de	PRP	de
Afonso	NOM	Afonso
de	PRP	de
Lucena	NOM	lucena
,	VIRG	,
de	PRP	de
profissão	NOM	profissão
jurista	NOM	jurista
,	VIRG	,
criado	NOM	criado
antigo	ADJ	antigo
de	PRP	de
Bragança	NOM	bragança
e	CONJ	e
que	CONJSUB	que
a	DET	a
Dona	NOM	dono
Catarina	NOM	Catarina
,	VIRG	,
senhora	NOM	senhor
daquele	PRP+P	aquele
estado	NOM	estado
,	VIRG	,
servira	V	servir
de	PRP	de
secretário	NOM	secretário
,	VIRG	,
desembargador	NOM	desembargador
e	CONJ	e
conselheiro	NOM	conselheiro
,	VIRG	,
em	PRP	em
todo	ADJ	todo
o	DET	o
tempo	NOM	tempo
das	PRP+DET	de
alterações	NOM	alteração
.	SENT	.
</s>
<s>
Era	V	ser
contudo	CONJ	contudo
fama	NOM	fama
,	VIRG	,
entre	PRP	entre
os	DET	o
criados	NOM	criado
daquele	PRP+P	aquele
tempo	NOM	tempo
,	VIRG	,
que	PR	que
este	DET	este
antigo	ADJ	antigo
Lucena	NOM	lucena
recebera	V	receber
de	PRP	de
El-Rei	NOM	el-rei
Dom	NOM	dom
Filipe	NOM	filipe
,	VIRG	,
à	PRP+DET	a
custa	V	custar
dos	PRP+DET	de
interesses	NOM	interesse
do	PRP+DET	de
seu	ADJ	seu
senhor	NOM	senhor
,	VIRG	,
grandes	ADJ	grande
vantagens	NOM	vantagem
.	SENT	.
</s>
<s>
Creio	V	crer
que	CONJSUB	que
,	VIRG	,
com	PRP	com
alguma	ADJ	alguma
causa	NOM	causa
de	PRP	de
curar	V	curar
barata	ADJ	barato
a	DET	a
inclinação	NOM	inclinação
de	PRP	de
Afonso	NOM	Afonso
de	PRP	de
Lucena	NOM	lucena
a	PRP	a
seu	ADJ	seu
serviço	NOM	serviço
para	PRP	para
que	PR	que
trouxesse	V	trazer
ele	P	ele
a	DET	a
vontade	NOM	vontade
de	PRP	de
Dona	NOM	dono
Catarina	NOM	Catarina
,	VIRG	,
donde	PRP+ADV	de
procedia	V	proceder
haver	V	haver
anos	NOM	ano
depois	ADV	depois
nomeado	V	nomear
por	PRP	por
Secretário	NOM	secretário
de	PRP	de
Estado	NOM	estado
no	PRP+DET	em
Conselho	NOM	conselho
a	PRP	a
Fernando	NOM	Fernando
de	PRP	de
Matos	NOM	mato
,	VIRG	,
irmão	NOM	irmão
de	PRP	de
Afonso	NOM	Afonso
,	VIRG	,
a	DET	a
quem	PR	quem
sucedera	V	suceder
Francisco	NOM	Francisco
de	PRP	de
Lucena	NOM	lucena
,	VIRG	,
seu	ADJ	seu
filho	NOM	filho
.	SENT	.
</s>
<s>
Passava	V	passar
adiante	ADV	adiante
o	DET	o
queixarem-se	V+P	queixar
que	CONJSUB	que
talvez	ADV	talvez
compreendesse	V	compreender
aos	PRP+DET	a
mesmos	ADJ	mesmo
duques	NOM	duque
diziam	V	dizer
que	CONJSUB	que
,	VIRG	,
esquecidos	ADJ	esquecido
um	DET	um
e	CONJ	e
outro	ADJ	outro
secretário	NOM	secretário
Matos	NOM	mato
e	CONJ	e
Lucena	NOM	lucena
da	PRP+DET	de
honra	NOM	honra
e	CONJ	e
princípios	NOM	princípio
que	PR	que
deviam	V	dever
à	PRP+DET	a
Casa	NOM	casa
de	PRP	de
Bragança	NOM	bragança
,	VIRG	,
se	P	se
lhe	P	lhe
mostravam	V	mostrar
em	PRP	em
sua	ADJ	sua
valia	NOM	valia
pouco	ADV	pouco
afectos	ADJ	afecto
.	SENT	.
</s>
<s>
Esta	DET	esta
regra	NOM	regra
de	PRP	de
contemporizar	V	contemporizar
com	PRP	com
o	DET	o
serviço	NOM	serviço
de	PRP	de
dois	CARD	dois
senhores	NOM	senhor
não	ADV	não
tem	V	ter
achado	V	achar
até	PRP	até
agora	ADV	agora
,	VIRG	,
nem	CONJ	nem
a	DET	a
prudência	NOM	prudência
dos	PRP+DET	de
filósofos	NOM	filósofo
nem	CONJ	nem
a	DET	a
indústria	NOM	indústria
dos	PRP+DET	de
políticos	NOM	político
,	VIRG	,
nem	CONJ	nem
há	V	haver
para	PRP	para
que	PR	que
esperar	V	esperar
o	DET	o
ser	NOM	ser
achado	V	achar
depois	ADV	depois
de	PRP	de
haver	V	haver
negado	V	negar
,	VIRG	,
que	PR	que
a	P	a
haja	V	haver
,	VIRG	,
não	ADV	não
menos	ADV	menos
que	CONJSUB	que
a	DET	a
verdade	NOM	verdade
divina	ADJ	divino
.	SENT	.
</s>
<s>
São	V	ser
tantas	P	tanta
as	DET	a
causas	NOM	causa
que	PR	que
tenho	V	ter
de	PRP	de
referir	V	referir
fundadas	V	fundar
nos	PRP+DET	em
serviços	NOM	serviço
destas	PRP+P	de
matérias	NOM	matéria
que	PR	que
não	ADV	não
julgo	V	julgar
haver	V	haver
quebrantado	V	quebrantar
a	DET	a
lei	NOM	lei
da	PRP+DET	de
brevidade	NOM	brevidade
,	VIRG	,
dilatando	V	dilatar
tanto	ADV	tanto
a	DET	a
notícia	NOM	notícia
de	PRP	de
uma	DET	uma
ausência	NOM	ausência
por	PRP	por
ventura	NOM	ventura
julgada	ADJ	julgado
por	PRP	por
desigual	ADJ	desigual
da	PRP+DET	de
atenção	NOM	atenção
que	PR	que
lhe	P	lhe
devemos	V	dever
.	SENT	.
</s>
<s>
Havia	V	haver
,	VIRG	,
como	CONJ	como
vemos	V	ver
,	VIRG	,
em	PRP	em
El-Rei	NOM	el-rei
,	VIRG	,
razões	NOM	razão
para	PRP	para
amar	V	amar
e	CONJ	e
temer	V	temer
a	DET	a
Francisco	NOM	Francisco
de	PRP	de
Lucena	NOM	lucena
,	VIRG	,
que	PR	que
achou	V	achar
introduzido	ADJ	introduzido
Secretário	NOM	secretário
de	PRP	de
Estado	NOM	estado
,	VIRG	,
mas	CONJ	mas
nele	PRP+P	ele
não	ADV	não
havia	V	haver
alguma	ADJ	alguma
que	PR	que
o	P	o
desobrigou	V	desobrigar
de	PRP	de
amar	V	amar
e	CONJ	e
servir	V	servir
a	DET	a
El-Rei	NOM	el-rei
.	SENT	.
</s>
<s>
Um	DET	um
novo	ADJ	novo
incidente	NOM	incidente
se	P	se
interpunha	V	interpor
que	CONJSUB	que
foi	V	ir
o	DET	o
mais	ADV	mais
violento	ADJ	violento
nas	PRP+DET	em
tragédias	NOM	tragédia
que	PR	que
depois	ADV	depois
sucederam	V	suceder
.	SENT	.
</s>
<s>
Era	V	ser
que	CONJSUB	que
Afonso	NOM	Afonso
de	PRP	de
Lucena	NOM	lucena
,	VIRG	,
primogénito	NOM	primogénito
deste	PRP+P	de
secretário	NOM	secretário
,	VIRG	,
se	P	se
achava	V	achar
nesta	PRP+P	em
Corte	NOM	corte
requerendo	V	requerer
ao	PRP+DET	a
tempo	NOM	tempo
da	PRP+DET	de
aclamação	NOM	aclamação
,	VIRG	,
ao	PRP+DET	a
qual	PR	qual
como	CONJ	como
o	DET	o
pai	NOM	pai
muito	ADV	muito
amasse	V	amar
,	VIRG	,
sem	PRP	sem
dúvida	NOM	dúvida
muito	ADV	muito
desejaria	V	desejar
valer	V	valer
e	CONJ	e
ajudar	V	ajudar
para	PRP	para
vê-lo	V+P	ver
livre	ADJ	livre
e	CONJ	e
gozá-lo	V	<unknown>
presente	ADJ	presente
,	VIRG	,
sendo	V	ser
no	PRP+DET	em
Reino	NOM	reino
casado	ADJ	casado
à	PRP+DET	a
puridade	NOM	puridade
e	CONJ	e
juízo	NOM	juízo
competente	ADJ	competente
,	VIRG	,
companheiro	NOM	companheiro
no	PRP+DET	em
exercício	NOM	exercício
do	PRP+DET	de
Rei	NOM	rei
.	SENT	.
</s>
<s>
O	DET	o
primeiro	CARD	primeiro
negócio	NOM	negócio
do	PRP+DET	de
novo	ADJ	novo
rei	NOM	rei
foi	V	ir
o	DET	o
aviso	NOM	aviso
que	PR	que
,	VIRG	,
por	PRP	por
várias	ADJ	vário
partes	NOM	parte
,	VIRG	,
se	P	se
remeteu	V	remeter
de	PRP	de
seu	ADJ	seu
reinado	NOM	reinado
a	PRP	a
seu	ADJ	seu
irmão	NOM	irmão
Dom	V	<unknown>
Duarte	NOM	duarte
que	PR	que
a	PRP	a
este	DET	este
tempo	NOM	tempo
não	ADV	não
só	ADV	só
se	P	se
ocupava	V	ocupar
no	PRP+DET	em
serviço	NOM	serviço
do	PRP+DET	de
César	NOM	César
,	VIRG	,
mas	CONJ	mas
assistia	V	assistir
atentíssimo	ADJ	atento
ao	PRP+DET	a
governo	NOM	governo
de	PRP	de
seu	ADJ	seu
regimento	NOM	regimento
aquartelado	V	aquartelar
então	ADV	então
no	PRP+DET	em
país	NOM	país
de	PRP	de
Francónia	NOM	<unknown>
,	VIRG	,
distante	ADV	distante
da	PRP+DET	de
Corte	NOM	corte
Imperial	NOM	imperial
e	CONJ	e
por	PRP	por
essa	DET	essa
causa	NOM	causa
do	PRP+DET	de
comércio	NOM	comércio
das	PRP+DET	de
Germânias	NOM	<unknown>
.	SENT	.
</s>
<s>
Com	PRP	com
ser	V	ser
este	P	este
o	DET	o
primeiro	CARD	primeiro
negócio	NOM	negócio
mostrou	V	mostrar
a	DET	a
experiência	NOM	experiência
se	P	se
lhe	P	lhe
tardara	V	tardar
resolução	NOM	resolução
,	VIRG	,
ou	CONJ	ou
errara	V	errar
no	PRP+DET	em
modo	NOM	modo
,	VIRG	,
nome	NOM	nome
e	CONJ	e
cartas	NOM	carta
soltas	ADJ	solto
se	P	se
despacharam	V	despachar
e	CONJ	e
todas	ADJ	todo
perdidas	ADJ	perdido
por	PRP	por
Flandres	NOM	Flandres
,	VIRG	,
Hamburgo	NOM	hamburgo
,	VIRG	,
Holanda	NOM	Holanda
e	CONJ	e
Veneza	NOM	Veneza
,	VIRG	,
devendo	V	dever
reduzir	V	reduzir
as	DET	a
cartas	NOM	carta
a	PRP	a
menos	ADV	menos
enviadas	V	enviar
que	CONJSUB	que
,	VIRG	,
como	CONJ	como
cartas	NOM	carta
missivas	ADJ	missivo
,	VIRG	,
pudessem	V	poder
calar	V	calar
ou	CONJ	ou
dizer	V	dizer
o	DET	o
sucesso	NOM	sucesso
,	VIRG	,
segundo	CONJ	segundo
a	DET	a
ocasião	NOM	ocasião
o	P	o
pedisse	V	pedir
.	SENT	.
</s>
<s>
Acaso	ADV	acaso
o	DET	o
alvoroço	NOM	alvoroço
mais	ADV	mais
que	PR	que
a	DET	a
malícia	NOM	malícia
foi	V	ir
o	DET	o
culpado	NOM	culpado
desta	PRP+P	de
inadvertência	NOM	inadvertência
,	VIRG	,
quando	CONJ	quando
depois	ADV	depois
com	PRP	com
outra	P	outra
maior	ADJ	maior
foi	V	ir
punida	ADJ	punido
como	CONJ	como
maldade	NOM	maldade
e	CONJ	e
não	ADV	não
como	CONJ	como
inadvertência	NOM	inadvertência
.	SENT	.
</s>
<s>
Diremos	V	dizer
como	CONJ	como
se	P	se
achava	V	achar
o	DET	o
Reino	NOM	reino
quando	CONJ	quando
El-Rei	V	<unknown>
Dom	V	<unknown>
João	NOM	João
entrou	V	entrar
no	PRP+DET	em
governo	NOM	governo
dele	PRP+P	de
.	SENT	.
</s>
<s>
Governava	V	governar
a	PRP	a
Índia	V	<unknown>
o	DET	o
vice-rei	NOM	vice-rei
conde	V	condir
de	PRP	de
Aveiras	NOM	<unknown>
,	VIRG	,
João	NOM	João
da	PRP+DET	de
Silva	NOM	Silva
Telo	NOM	<unknown>
.	SENT	.
</s>
<s>
O	DET	o
vice-rei	NOM	vice-rei
marquês	ADJ	marquês
de	PRP	de
Montalvão	NOM	<unknown>
tinha	V	ter
de	PRP	de
pouco	ADV	pouco
tempo	NOM	tempo
o	DET	o
regimento	NOM	regimento
do	PRP+DET	de
Brasil	NOM	Brasil
.	SENT	.
</s>
<s>
Dom	NOM	dom
Jorge	NOM	Jorge
Mascarenhas	NOM	Mascarenhas
em	PRP	em
África	V	<unknown>
,	VIRG	,
tinha	V	ter
as	DET	a
praças	NOM	praça
de	PRP	de
Ceuta	NOM	<unknown>
,	VIRG	,
Tânger	NOM	<unknown>
e	CONJ	e
Mazagão	NOM	<unknown>
.	SENT	.
</s>
<s>
Dom	NOM	dom
Francisco	NOM	Francisco
de	PRP	de
Almeida	NOM	almeida
,	VIRG	,
Dom	NOM	dom
Fernando	NOM	Fernando
Mascarenhas	NOM	Mascarenhas
e	CONJ	e
Martim	NOM	martim
Correia	NOM	correia
da	PRP+DET	de
Silva	NOM	Silva
,	VIRG	,
cujo	PR	cujo
pai	NOM	pai
,	VIRG	,
Henrique	NOM	henrique
Correia	NOM	correia
,	VIRG	,
governava	V	governar
o	DET	o
reino	NOM	reino
do	PRP+DET	de
Algarve	NOM	<unknown>
;	SENT	;
o	DET	o
Porto	NOM	Porto
,	VIRG	,
Manuel	NOM	Manuel
da	PRP+DET	de
Silva	NOM	Silva
Sousa	NOM	sousa
.	SENT	.
</s>
<s>
Nas	PRP+DET	em
ilhas	NOM	ilha
,	VIRG	,
a	DET	a
Madeira	NOM	madeira
,	VIRG	,
Luís	NOM	Luís
de	PRP	de
Miranda	NOM	miranda
Henriques	NOM	henriques
;	SENT	;
São	NOM	São
Miguel	NOM	Miguel
,	VIRG	,
o	DET	o
conde	NOM	conde
de	PRP	de
Vila	NOM	vila
Franca	NOM	franco
.	SENT	.
</s>
<s>
Cabo	NOM	cabo
Verde	NOM	verde
,	VIRG	,
João	NOM	João
Serrão	NOM	<unknown>
da	PRP+DET	de
Cunha	NOM	cunha
.	SENT	.
</s>
<s>
Angola	NOM	Angola
,	VIRG	,
na	PRP+DET	em
Etiópia	NOM	Etiópia
,	VIRG	,
Pedro	NOM	Pedro
César	NOM	César
de	PRP	de
Meneses	NOM	meneses
.	SENT	.
</s>
<s>
Assistiam	V	assistir
nas	PRP+DET	em
presidências	NOM	presidência
,	VIRG	,
Dom	V	<unknown>
Francisco	NOM	Francisco
de	PRP	de
Castro	NOM	castro
,	VIRG	,
bispo	V	bispar
da	PRP+DET	de
Guarda	NOM	guarda
e	CONJ	e
no	PRP+DET	em
Geral	NOM	geral
do	PRP+DET	de
Santo	NOM	Santo
Ofício	NOM	ofício
;	SENT	;
no	PRP+DET	em
Desembargo	NOM	desembargo
do	PRP+DET	de
Paço	NOM	paço
e	CONJ	e
Misericórdia	NOM	misericórdia
,	VIRG	,
o	DET	o
arcebispo	NOM	arcebispo
de	PRP	de
Braga	NOM	braga
;	SENT	;
da	PRP+DET	de
Mesa	NOM	mesa
da	PRP+DET	de
Consciência	NOM	consciência
,	VIRG	,
o	DET	o
conde	NOM	conde
de	PRP	de
Castanheira	NOM	castanheira
;	SENT	;
o	DET	o
conde	NOM	conde
de	PRP	de
Cantanhede	NOM	<unknown>
no	PRP+DET	em
Senado	NOM	senado
da	PRP+DET	de
Câmara	NOM	câmara
de	PRP	de
Lisboa.Não	NOM	<unknown>
menos	ADV	menos
convém	V	convir
à	PRP+DET	a
História	NOM	história
a	PRP	a
relação	NOM	relação
dos	PRP+DET	de
príncipes	NOM	príncipe
convenientes	ADJ	conveniente
.	SENT	.
</s>
<s>
Pontificava	V	pontificar
Urbano	NOM	urbano
VIII	NOM	<unknown>
a	PRP	a
cadeira	NOM	cadeira
de	PRP	de
São	NOM	São
Pedro	NOM	Pedro
;	SENT	;
a	DET	a
Imperial	NOM	imperial
possuía-a	V+P	possuir
Fernando	NOM	Fernando
III	NOM	<unknown>
.	SENT	.
</s>
<s>
Reinava	V	reinar
em	PRP	em
França	NOM	França
Luís	NOM	Luís
13	CARD	@card@
,	VIRG	,
cognominado	V	cognominar
o	DET	o
Justo	NOM	justo
.	SENT	.
</s>
<s>
Em	PRP	em
Espanha	NOM	Espanha
,	VIRG	,
Filipe	NOM	filipe
IV	NOM	<unknown>
,	VIRG	,
dito	V	dizer
dos	PRP+DET	de
seus	ADJ	seu
o	DET	o
Grande	NOM	Grande
.	SENT	.
</s>
<s>
Em	PRP	em
Inglaterra	NOM	Inglaterra
o	DET	o
trágico	ADJ	trágico
Carlos	NOM	Carlos
I	NOM	i
;	SENT	;
em	PRP	em
Dinamarca	NOM	Dinamarca
,	VIRG	,
Cristina	NOM	Cristina
,	VIRG	,
filha	NOM	filho
de	PRP	de
Henrique	NOM	henrique
Gustavo	NOM	gustavo
Adolfo	NOM	Adolfo
.	SENT	.
</s>
<s>
Nos	PRP+DET	em
Estados	NOM	Estados
de	PRP	de
Holanda	NOM	Holanda
e	CONJ	e
Florença	NOM	florença
,	VIRG	,
o	DET	o
príncipe	NOM	príncipe
de	PRP	de
Orange	V	<unknown>
Frederico	NOM	frederico
.	SENT	.
</s>
<s>
El-Rei	NOM	el-rei
,	VIRG	,
aconselhado	V	aconselhar
do	PRP+DET	de
secretário	NOM	secretário
Lucena	NOM	lucena
,	VIRG	,
elegeu	V	eleger
pela	PRP+DET	por
primeira	CARD	primeiro
e	CONJ	e
mais	ADV	mais
conveniente	ADJ	conveniente
máxima	ADJ	máximo
não	ADV	não
tirar	V	tirar
o	DET	o
ofício	NOM	ofício
nem	CONJ	nem
fazer	V	fazer
mercê	NOM	mercê
.	SENT	.
</s>
<s>
Como	CONJ	como
primeiro	CARD	primeiro
lhe	P	lhe
parecesse	V	parecer
,	VIRG	,
assegurava	V	assegurar
os	DET	o
ânimos	NOM	ânimo
dos	PRP+DET	de
ocupados	ADJ	ocupado
;	SENT	;
e	CONJ	e
,	VIRG	,
com	PRP	com
o	DET	o
segundo	CARD	segundo
,	VIRG	,
que	PR	que
seria	V	ser
mais	ADV	mais
fiel	ADJ	fiel
a	DET	a
esperança	NOM	esperança
que	PR	que
a	DET	a
conformidade	NOM	conformidade
dos	PRP+DET	de
súbditos	NOM	súbdito
.	SENT	.
</s>
<s>
Confiava	V	confiar
que	CONJSUB	que
os	DET	o
portugueses	NOM	português
antes	ADV	antes
sofreriam	V	sofrer
lhes	P	lhes
tardassem	V	tardar
as	DET	a
mercês	NOM	mercê
que	PR	que
as	P	a
julgariam	V	julgar
por	PRP	por
bem	ADV	bem
repartidas	ADJ	repartido
,	VIRG	,
por	PRP	por
ser	V	ser
gente	NOM	gente
que	PR	que
por	PRP	por
aquela	DET	aquela
emulação	NOM	emulação
que	PR	que
os	P	o
leva	V	levar
a	PRP	a
sentirem	V	sentir
mais	ADV	mais
o	DET	o
proveito	NOM	proveito
alheio	V	alhear
que	CONJSUB	que
o	DET	o
próprio	ADJ	próprio
.	SENT	.
</s>
<s>
Era	V	ser
prática	NOM	prática
constante	ADJ	constante
dos	PRP+DET	de
reis	NOM	rei
e	CONJ	e
ministros	NOM	ministro
:	SENT	:
defendamos	V	defender
todos	ADJ	todo
a	DET	a
capa	NOM	capa
e	CONJ	e
,	VIRG	,
depois	ADV	depois
,	VIRG	,
partamo-la	V+P	partir
.	SENT	.
</s>
<s>
Proveram-se	V	<unknown>
os	DET	o
negócios	NOM	negócio
em	PRP	em
termos	NOM	termo
;	SENT	;
e	CONJ	e
porque	CONJ	porque
os	DET	o
da	PRP+DET	de
defensa	V	defensar
precediam	V	preceder
a	DET	a
quaisquer	ADJ	qualquer
outros	ADJ	outro
,	VIRG	,
foi	V	ir
enviado	V	enviar
Dom	V	<unknown>
Francisco	NOM	Francisco
de	PRP	de
Portugal	NOM	Portugal
,	VIRG	,
conde	V	condir
de	PRP	de
Vimioso	NOM	<unknown>
,	VIRG	,
por	PRP	por
capitão-general	V	<unknown>
da	PRP+DET	de
província	NOM	província
do	PRP+DET	de
Alentejo	NOM	alentejo
,	VIRG	,
fronteira	NOM	fronteira
principal	ADJ	principal
do	PRP+DET	de
Reino	NOM	reino
.	SENT	.
</s>
<s>
O	DET	o
conde	NOM	conde
de	PRP	de
Óbidos	V	<unknown>
ao	PRP+DET	a
Algarve	NOM	<unknown>
.	SENT	.
</s>
<s>
Fronteiras	NOM	fronteira
,	VIRG	,
Martim	NOM	martim
Afonso	NOM	Afonso
de	PRP	de
Melo	NOM	<unknown>
;	SENT	;
Entre	NOM	<unknown>
Douro	NOM	douro
e	CONJ	e
Minho	NOM	<unknown>
,	VIRG	,
Dom	V	<unknown>
Sebastião	NOM	sebastião
.	SENT	.
</s>
<s>
À	PRP+DET	a
Beira	NOM	beira
,	VIRG	,
Dom	V	<unknown>
Álvaro	V	<unknown>
de	PRP	de
Abranches	NOM	<unknown>
,	VIRG	,
Rui	V	ruir
de	PRP	de
Figueiredo	NOM	figueiredo
a	PRP	a
Trás-os-Montes	NOM	<unknown>
.	SENT	.
</s>
<s>
Uns	DET	um
com	PRP	com
os	DET	o
títulos	NOM	título
de	PRP	de
fronteiras	NOM	fronteira
,	VIRG	,
outros	ADJ	outro
de	PRP	de
governadores	NOM	governador
,	VIRG	,
segundo	CONJ	segundo
o	DET	o
lugar	NOM	lugar
valia	V	valer
,	VIRG	,
ou	CONJ	ou
a	DET	a
rudeza	NOM	rudeza
daquela	PRP+P	aquela
disciplina	NOM	disciplina
que	PR	que
o	P	o
aconselhava	V	aconselhar
.	SENT	.
</s>
<s>
Não	ADV	não
era	V	ser
de	PRP	de
menos	ADV	menos
consideração	NOM	consideração
que	PR	que
importância	NOM	importância
a	PRP	a
matéria	NOM	matéria
das	PRP+DET	de
embaixadas	NOM	embaixada
.	SENT	.
</s>
<s>
Porém	CONJ	porém
,	VIRG	,
como	CONJ	como
elas	P	ela
se	P	se
expediram	V	expedir
tão	ADV	tão
próximas	ADJ	próximo
do	PRP+DET	de
sucesso	NOM	sucesso
,	VIRG	,
não	ADV	não
houve	V	haver
lugar	NOM	lugar
de	PRP	de
pedir	V	pedir
mais	ADV	mais
suficiência	NOM	suficiência
aos	PRP+DET	a
eleitos	NOM	eleito
que	PR	que
a	DET	a
fidelidade	NOM	fidelidade
.	SENT	.
</s>
<s>
Para	PRP	para
Roma	NOM	Roma
foi	V	ir
nomeado	V	nomear
o	DET	o
bispo	NOM	bispo
de	PRP	de
Lamego	NOM	<unknown>
Dom	V	<unknown>
Miguel	NOM	Miguel
de	PRP	de
Portugal	NOM	Portugal
,	VIRG	,
em	PRP	em
quem	PR	quem
sangue	NOM	sangue
,	VIRG	,
valor	NOM	valor
,	VIRG	,
pessoa	NOM	pessoa
e	CONJ	e
juízo	NOM	juízo
não	ADV	não
faltava	V	faltar
,	VIRG	,
suposto	ADJ	suposto
que	PR	que
faltasse	V	faltar
a	DET	a
experiência	NOM	experiência
de	PRP	de
negócios	NOM	negócio
grandes	ADJ	grande
.	SENT	.
</s>
<s>
Deu-se-lhe	V+P+P	dar
por	PRP	por
companheiro	NOM	companheiro
Pantaleão	NOM	pantaleão
Rodrigues	NOM	Rodrigues
Pacheco	NOM	pacheco
,	VIRG	,
doutor	NOM	doutor
e	CONJ	e
ministro	NOM	ministro
de	PRP	de
boas	ADJ	bom
letras	NOM	letra
e	CONJ	e
eloquência	NOM	eloquência
.	SENT	.
</s>
<s>
Não	ADV	não
conheceram	V	conhecer
que	CONJSUB	que
os	DET	o
príncipes	NOM	príncipe
se	P	se
escusavam	V	escusar
de	PRP	de
enviar	V	enviar
a	DET	a
Roma	NOM	Roma
embaixadores	NOM	embaixador
e	CONJ	e
eclesiásticos	NOM	eclesiástico
,	VIRG	,
pela	PRP+DET	por
especial	ADJ	especial
sujeição	NOM	sujeição
que	PR	que
estes	P	este
têm	V	ter
à	PRP+DET	a
Igreja	NOM	igreja
ou	CONJ	ou
,	VIRG	,
por	PRP	por
ventura	NOM	ventura
,	VIRG	,
se	P	se
conheceram	V	conhecer
,	VIRG	,
haveriam	V	haver
