<text id="vicente16th>
<s>
Prólogo	NOM	prólogo
:	SENT	:
Senhora	NOM	senhor
,	VIRG	,
em	PRP	em
concrusão	NOM	<unknown>
,	VIRG	,
eu	P	eu
tenho	V	ter
muita	ADJ	muita
fazenda	NOM	fazenda
,	VIRG	,
sem	PRP	sem
filhos	NOM	filho
,	VIRG	,
e	CONJ	e
grande	ADJ	grande
renda	NOM	renda
,	VIRG	,
e	CONJ	e
liberal	ADJ	liberal
condição	NOM	condição
,	VIRG	,
sem	PRP	sem
haver	V	haver
quem	PR	quem
me	P	me
reprenda	V	<unknown>
.	SENT	.
</s>
<s>
CISMENA	NOM	<unknown>
:	SENT	:
Senhor	P	senhor
,	VIRG	,
não	ADV	não
estou	V	estar
em	PRP	em
tenda	NOM	tenda
,	VIRG	,
nem	CONJ	nem
me	P	me
vendo	V	vender
.	SENT	.
</s>
<s>
CRASTO	V	<unknown>
LIBERAL	NOM	liberal
:	SENT	:
Vossa	P	vossa
Mercê	NOM	mercê
não	ADV	não
entenda	V	entender
que	CONJSUB	que
eu	P	eu
isso	P	isso
assi	NOM	<unknown>
entendo	V	entender
,	VIRG	,
mas	CONJ	mas
faço	V	fazer
justa	ADJ	justo
oferenda	NOM	oferenda
.	SENT	.
</s>
<s>
Eis	ADV	eis
aqui	ADV	aqui
cem	CARD	cem
peças	NOM	peça
d’	NOM	<unknown>
ouro	NOM	ouro
pera	PRP	para
fruita	NOM	fruita
às	PRP+DET	a
lavrandeiras	NOM	<unknown>
;	SENT	;
por	PRP	por
que	PR	que
queiram	V	querer
ser	V	ser
terceiras	NOM	terceiro
deste	PRP+P	de
vosso	NOM	vosso
leal	ADJ	leal
mouro	ADJ	mouro
,	VIRG	,
cativo	NOM	cativo
de	PRP	de
mil	CARD	mil
maneiras	NOM	maneira
.	SENT	.
</s>
<s>
E	CONJ	e
despois	V	<unknown>
darei	V	dar
janeiras	NOM	janeiras
de	PRP	de
brocado	NOM	brocado
,	VIRG	,
por	PRP	por
que	PR	que
cantem	V	cantar
as	DET	a
canseiras	NOM	canseira
de	PRP	de
mi	NOM	mi
triste	ADJ	triste
,	VIRG	,
angustiado	V	angustiar
de	PRP	de
angústias	NOM	angústia
verdadeiras	ADJ	verdadeiro
.	SENT	.
</s>
<s>
Entra	V	entrar
um	DET	um
Parvo	NOM	parvo
,	VIRG	,
seu	ADJ	seu
criado	NOM	criado
,	VIRG	,
per	PRP	per
nome	NOM	nome
Afonso	NOM	Afonso
,	VIRG	,
em	PRP	em
busca	NOM	busca
dele	PRP+P	de
,	VIRG	,
e	CONJ	e
diz	V	dizer
:	SENT	:
AFONSO	NOM	afonso
:	SENT	:
Hou	V	<unknown>
nosso	ADJ	nosso
amo	NOM	amo
,	VIRG	,
diz	V	dizer
nossa	ADJ	nossa
ama	V	amar
que	CONJSUB	que
está	V	estar
i	NOM	i
o	DET	o
mestre	NOM	mestre
esperando	V	esperar
para	PRP	para
vos	P	vos
curar	V	curar
estando	V	estar
da	PRP+DET	de
gota	NOM	gota
na	PRP+DET	em
vossa	ADJ	vossa
cama	NOM	cama
;	SENT	;
e	CONJ	e
que	PR	que
não	ADV	não
caiais	V	caiar
na	PRP+DET	em
lama	NOM	lama
que	PR	que
sois	V	ser
má	ADJ	mau
hora	NOM	hora
quebrado	ADJ	quebrado
.	SENT	.
</s>
<s>
DARIO	NOM	dario
LEDO	NOM	<unknown>
:	SENT	:
Não	ADV	não
é	V	ser
esse	DET	esse
bom	ADJ	bom
recado	NOM	recado
pera	PRP	para
quem	PR	quem
serve	V	servir
tal	P	tal
dama	NOM	dama
.	SENT	.
</s>
<s>
<401>
AFONSO	NOM	afonso
:	SENT	:
E	CONJ	e
que	PR	que
vades	V	ir
vós	P	vós
asinha	ADV	asinha
,	VIRG	,
porque	CONJ	porque
não	ADV	não
vos	P	vos
tome	V	tomar
cá	ADV	cá
a	DET	a
dor	NOM	dor
de	PRP	de
pedra	NOM	pedra
,	VIRG	,
eramá	V	<unknown>
,	VIRG	,
por	PRP	por
que	PR	que
tomeis	V	tomar
a	DET	a
mézinha	NOM	<unknown>
.	SENT	.
</s>
<s>
CRASTO	V	<unknown>
LIBERAL	NOM	liberal
:	SENT	:
Acinte	ADV	acinte
,	VIRG	,
senhora	NOM	senhor
minha	ADJ	minha
,	VIRG	,
mandam	V	mandar
cá	ADV	cá
estes	DET	este
recados	NOM	recado
uns	DET	um
ciúmes	NOM	ciúme
escusados	V	escusar
,	VIRG	,
sendo	V	ser
a	DET	a
ciosa	ADJ	cioso
maninha	NOM	mano
.	SENT	.
</s>
<s>
Porém	CONJ	porém
,	VIRG	,
é	V	ser
minha	ADJ	minha
vontade	NOM	vontade
de	PRP	de
vos	P	vos
dar	V	dar
quanto	ADV	quanto
tiver	V	ter
,	VIRG	,
e	CONJ	e
não	ADV	não
quero	V	querer
outro	P	outro
haver	V	haver
senão	PRP	senão
a	DET	a
propiedade	NOM	<unknown>
que	PR	que
tenho	V	ter
em	PRP	em
vos	P	vos
querer	V	querer
.	SENT	.
</s>
<s>
Vai-se	V+P	ir
o	DET	o
Crasto	NOM	<unknown>
.	SENT	.
</s>
<s>
DARIO	NOM	dario
LEDO	NOM	<unknown>
:	SENT	:
Senhora	NOM	senhor
,	VIRG	,
vou-me	V+P	ir
a	PRP	a
perder	V	perder
:	SENT	:
dou-me	V+P	dar
ao	PRP+DET	a
Demo	NOM	demo
que	PR	que
me	P	me
leve	V	levar
.	SENT	.
</s>
<s>
CISMENA	NOM	<unknown>
:	SENT	:
Quando	CONJ	quando
Dario	NOM	Dario
se	P	se
me	P	me
atreve	V	atrever
,	VIRG	,
Ó	V	<unknown>
Deus	NOM	deus
,	VIRG	,
pera	PRP	para
que	PR	que
é	V	ser
viver	V	viver
!	SENT	!
DARIO	NOM	dario
LEDO	NOM	<unknown>
:	SENT	:
Ora	CONJ	ora
andai	V	andar
gastando	V	gastar
a	DET	a
vida	NOM	vida
na	PRP+DET	em
escola	NOM	escola
e	CONJ	e
em	PRP	em
cordas	NOM	corda
de	PRP	de
viola	NOM	viola
,	VIRG	,
e	CONJ	e
vós	P	vós
mal	ADV	mal
agradecida	ADJ	agradecido
!	SENT	!
Piedade	NOM	piedade
merecida	ADJ	merecido
quisera	V	querer
eu	P	eu
,	VIRG	,
e	CONJ	e
vós	P	vós
nessa	PRP+P	em
despedida	NOM	despedida
fazeis	V	fazer
de	PRP	de
mi	NOM	mi
descaída	ADJ	descaído
de	PRP	de
Judeu	NOM	judeu
.	SENT	.
</s>
<s>
Vai-se	V+P	ir
Dario	NOM	Dario
Ledo	NOM	<unknown>
e	CONJ	e
vem	V	vir
Afonso	NOM	Afonso
da	PRP+DET	de
parte	NOM	parte
de	PRP	de
Crasto	NOM	<unknown>
Liberal	NOM	liberal
com	PRP	com
um	DET	um
cesto	NOM	cesto
de	PRP	de
maçãs	NOM	maçã
,	VIRG	,
e	CONJ	e
diz	V	dizer
.	SENT	.
</s>
<s>
AFONSO	NOM	afonso
:	SENT	:
Olhai	V	olhar
cá	ADV	cá
,	VIRG	,
eu	P	eu
venho	V	vir
cá	ADV	cá
qual	PR	qual
de	PRP	de
vós	P	vós
é	V	ser
Xirimena	V	<unknown>
?	SENT	?
<402>
AURÉLIA	NOM	aurélia
:	SENT	:
Esta	P	esta
é	V	ser
a	DET	a
Senhora	NOM	senhor
Cismena	NOM	<unknown>
.	SENT	.
</s>
<s>
AFONSO	NOM	afonso
:	SENT	:
Essa	P	essa
,	VIRG	,
essa	P	essa
,	VIRG	,
eramá	V	<unknown>
:	SENT	:
diz	V	dizer
meu	ADJ	meu
amo	NOM	amo
que	PR	que
aqui	ADV	aqui
está	V	estar
,	VIRG	,
tudo	P	tudo
isto	P	isto
que	PR	que
aqui	ADV	aqui
vem	V	vir
,	VIRG	,
e	CONJ	e
como	CONJ	como
vos	P	vos
vais	V	ir
bem	ADV	bem
,	VIRG	,
que	PR	que
ele	P	ele
virá	V	vir
logo	ADV	logo
cá	ADV	cá
.	SENT	.
</s>
<s>
Com	PRP	com
prazer	NOM	prazer
da	PRP+DET	de
fruta	NOM	fruta
cantam	V	cantar
as	DET	a
lavrandeiras	NOM	<unknown>
.	SENT	.
</s>
<s>
CISMENA	NOM	<unknown>
:	SENT	:
Dize-lhe	V+P	dizer
tu	P	tu
,	VIRG	,
mano	NOM	mano
,	VIRG	,
lá	ADV	lá
que	CONJSUB	que
por	PRP	por
usar	V	usar
cortesia	NOM	cortesia
fica	V	ficar
cá	ADV	cá
esta	DET	esta
iguaria	NOM	iguaria
:	SENT	:
e	CONJ	e
porém	CONJ	porém
o	DET	o
que	PR	que
a	P	a
dá	V	dar
traz	V	trazer
errada	ADJ	errado
a	PRP	a
fantesia	V	<unknown>
.	SENT	.
</s>
<s>
AFONSO	NOM	afonso
:	SENT	:
E	CONJ	e
minha	P	minha
ama	V	amar
é	V	ser
judia	V	judiar
tão	ADV	tão
pelada	ADJ	pelado
,	VIRG	,
se	P	se
a	P	a
visseis	V	<unknown>
em	PRP	em
trosquia	V	<unknown>
,	VIRG	,
parece	V	parecer
demoninhado	V	<unknown>
metida	V	meter
na	PRP+DET	em
almotolia	NOM	almotolia
.	SENT	.
</s>
<s>
Vai-se	V+P	ir
Afonso	NOM	Afonso
e	CONJ	e
diz	V	dizer
Cismena	NOM	<unknown>
:	SENT	:
CISMENA	NOM	<unknown>
:	SENT	:
Felício	NOM	felício
,	VIRG	,
em	PRP	em
toda	ADJ	todo
maneira	NOM	maneira
não	ADV	não
cureis	V	curar
mais	ADV	mais
de	PRP	de
mi	NOM	mi
nada	P	nada
,	VIRG	,
porque	CONJ	porque
em	PRP	em
vão	V	ir
tomais	V	tomar
canseira	NOM	canseira
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Oh	I	oh
,	VIRG	,
minha	ADJ	minha
vida	NOM	vida
primeira	ADJ	primeiro
!	SENT	!
Minha	ADJ	minha
morte	NOM	morte
apressurada	V	apressurar
!	SENT	!
Eu	P	eu
me	P	me
vou	V	ir
,	VIRG	,
pois	CONJ	pois
me	P	me
mandais	V	mandar
;	SENT	;
porém	CONJ	porém
,	VIRG	,
pera	PRP	para
onde	PR	onde
irei	V	ir
?	SENT	?
CISMENA	NOM	<unknown>
:	SENT	:
Onde	ADV	onde
mais	ADV	mais
me	P	me
não	ADV	não
vejais	V	ver
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Esse	DET	esse
galardão	NOM	galardão
me	P	me
dais	V	dar
?	SENT	?
CISMENA	NOM	<unknown>
:	SENT	:
Senhor	P	senhor
,	VIRG	,
eu	P	eu
não	ADV	não
vos	P	vos
chamei	V	chamar
!	SENT	!
<403>
FELÍCIO	NOM	felício
:	SENT	:
Nisso	PRP+P	em
se	P	se
paga	V	pagar
o	DET	o
amor	NOM	amor
?	SENT	?
CISMENA	NOM	<unknown>
:	SENT	:
Qual	PR	qual
amor	NOM	amor
?	SENT	?
Não	ADV	não
vos	P	vos
entendo	V	entender
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ó	I	ó
minha	ADJ	minha
preciosa	ADJ	precioso
flor	NOM	flor
!	SENT	!
CISMENA	NOM	<unknown>
:	SENT	:
Vossa	P	vossa
?	SENT	?
Livre-me	V+P	livrar
o	DET	o
Senhor	NOM	senhor
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ao	PRP+DET	a
inferno	NOM	inferno
me	P	me
encomendo	V	encomendar
!	SENT	!
Pois	CONJ	pois
assi	NOM	<unknown>
me	P	me
mandais	V	mandar
ir	V	ir
,	VIRG	,
vou-me	V+P	ir
a	DET	a
terra	NOM	terra
despovoada	ADJ	despovoado
,	VIRG	,
sem	PRP	sem
mais	ADV	mais
comer	V	comer
nem	CONJ	nem
dormir	V	dormir
,	VIRG	,
até	PRP	até
que	PR	que
veja	V	ver
partir	V	partir
minha	ADJ	minha
alma	NOM	alma
desesperada	ADJ	desesperado
.	SENT	.
</s>
<s>
Um	DET	um
Príncipe	NOM	príncipe
da	PRP+DET	de
Síria	NOM	Síria
veio	V	vir
desconhecido	ADJ	desconhecido
a	PRP	a
ver	V	ver
a	DET	a
cidade	NOM	cidade
de	PRP	de
Creta	NOM	creta
,	VIRG	,
e	CONJ	e
tanto	ADV	tanto
que	PR	que
viu	V	ver
a	DET	a
Cismena	NOM	<unknown>
,	VIRG	,
ficou	V	ficar
perdido	V	perder
por	PRP	por
ela	P	ela
,	VIRG	,
e	CONJ	e
determinou	V	determinar
de	PRP	de
a	P	a
servir	V	servir
de	PRP	de
amores	NOM	amor
,	VIRG	,
e	CONJ	e
se	P	se
pôs	V	pôr
por	PRP	por
page	V	<unknown>
de	PRP	de
Felício	NOM	felício
,	VIRG	,
assi	NOM	<unknown>
desconhecido	ADJ	desconhecido
,	VIRG	,
por	PRP	por
que	PR	que
,	VIRG	,
indo	V	ir
com	PRP	com
ele	P	ele
,	VIRG	,
a	PRP	a
visse	V	ver
.	SENT	.
</s>
<s>
E	CONJ	e
foi	V	ir
em	PRP	em
sua	ADJ	sua
companhia	NOM	companhia
aquelas	DET	aquela
montanhas	NOM	montanha
onde	PR	onde
Felício	NOM	felício
determinou	V	determinar
de	PRP	de
acabar	V	acabar
seus	ADJ	seu
dias	NOM	dia
.	SENT	.
</s>
<s>
Em	PRP	em
partindo	V	partir
Felício	NOM	felício
com	PRP	com
seu	ADJ	seu
page	NOM	<unknown>
,	VIRG	,
diz	V	dizer
Clita	NOM	<unknown>
:	SENT	:
CLITA	V	<unknown>
Deve	NOM	<unknown>
ser	V	ser
filho	NOM	filho
de	PRP	de
rei	NOM	rei
ou	CONJ	ou
de	PRP	de
algum	ADJ	algum
grande	ADJ	grande
senhor	P	senhor
este	P	este
page	V	<unknown>
que	CONJSUB	que
aqui	ADV	aqui
vem	V	vir
com	PRP	com
Felício	NOM	felício
,	VIRG	,
e	CONJ	e
jurarei	V	jurar
que	CONJSUB	que
é	V	ser
mais	ADV	mais
vosso	ADJ	vosso
que	PR	que
ninguém	P	ninguém
.	SENT	.
</s>
<s>
Chegando	V	chegar
Felício	NOM	felício
aquele	DET	aquele
deserto	NOM	deserto
com	PRP	com
o	DET	o
dito	NOM	dito
page	V	<unknown>
,	VIRG	,
e	CONJ	e
fazendo	V	fazer
suas	ADJ	sua
exclamações	NOM	exclamação
,	VIRG	,
respondia-lhe	V+P	responder
o	DET	o
Eco	NOM	eco
na	PRP+DET	em
maneira	NOM	maneira
seguinte	ADJ	seguinte
:	SENT	:
FELÍCIO	NOM	felício
:	SENT	:
Oh	I	oh
!	SENT	!
O	DET	o
mais	ADV	mais
triste	ADJ	triste
,	VIRG	,
onde	PR	onde
vou	V	ir
?	SENT	?
Onde	ADV	onde
vou	V	ir
,	VIRG	,
triste	ADJ	triste
de	PRP	de
mi	NOM	mi
?	SENT	?
Ó	I	ó
dores	NOM	dor
,	VIRG	,
matai-me	V	<unknown>
aqui	ADV	aqui
,	VIRG	,
onde	PR	onde
nunca	ADV	nunca
homem	NOM	homem
chegou	V	chegar
.	SENT	.
</s>
<s>
<404>
ECO	NOM	eco
:	SENT	:
Hou	V	<unknown>
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Hou	V	<unknown>
males	NOM	mal
,	VIRG	,
quem	PR	quem
me	P	me
vos	P	vos
deu	V	dar
deu-vos	V	<unknown>
pera	PRP	para
me	P	me
acabar	V	acabar
.	SENT	.
</s>
<s>
Oh	I	oh
!	SENT	!
Quem	PR	quem
softeu	V	<unknown>
por	PRP	por
amar	V	amar
tamanho	ADJ	tamanho
mal	NOM	mal
como	CONJ	como
o	DET	o
meu	ADJ	meu
?	SENT	?
ECO	NOM	eco
:	SENT	:
Eu	P	eu
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Eu	P	eu
em	PRP	em
me	P	me
matar	V	matar
não	ADV	não
peco	ADJ	peco
;	SENT	;
nem	CONJ	nem
sei	V	saber
se	P	se
alguém	P	alguém
me	P	me
responde	V	responder
.	SENT	.
</s>
<s>
Que	PR	que
será	V	ser
,	VIRG	,
ou	CONJ	ou
quem	PR	quem
,	VIRG	,
ou	CONJ	ou
donde	PRP+P	onde
,	VIRG	,
que	PR	que
ande	V	andar
em	PRP	em
vale	V	valer
tão	ADV	tão
seco	ADJ	seco
?	SENT	?
ECO	NOM	eco
:	SENT	:
Eco	NOM	eco
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
É	V	ser
conveniente	ADJ	conveniente
quando	CONJ	quando
a	DET	a
tal	ADJ	tal
tristeza	NOM	tristeza
combate	NOM	combate
,	VIRG	,
que	PR	que
homem	NOM	homem
per	PRP	per
si	P	si
se	P	se
mate	V	matar
por	PRP	por
não	ADV	não
andar	V	andar
mais	ADV	mais
penando	V	penar
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Ando	V	andar
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ando	V	andar
qual	PR	qual
nunca	ADV	nunca
foi	V	ir
tal	P	tal
.	SENT	.
</s>
<s>
Ó	I	ó
voz	NOM	voz
,	VIRG	,
pois	CONJ	pois
que	PR	que
me	P	me
respondes	V	responder
,	VIRG	,
e	CONJ	e
de	PRP	de
mi	NOM	mi
assi	NOM	<unknown>
t’	V	<unknown>
escondes	V	esconder
,	VIRG	,
que	PR	que
farei	V	fazer
a	DET	a
tanto	ADV	tanto
mal	ADV	mal
?	SENT	?
ECO	NOM	eco
:	SENT	:
Al	X	al
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Al	X	al
não	ADV	não
quero	V	querer
,	VIRG	,
al	X	al
não	ADV	não
sei	V	saber
.	SENT	.
</s>
<s>
Ó	I	ó
voz	NOM	voz
de	PRP	de
meu	ADJ	meu
triste	ADJ	triste
grito	NOM	grito
,	VIRG	,
pois	CONJ	pois
que	PR	que
sabes	V	saber
meu	ADJ	meu
esprito	V	espritar
,	VIRG	,
hás	V	haver
medo	NOM	medo
que	PR	que
morrerei	V	morrer
?	SENT	?
ECO	NOM	eco
:	SENT	:
Hei	V	haver
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Hei	V	haver
por	PRP	por
bem	ADV	bem
morrer	V	morrer
por	PRP	por
ela	P	ela
:	SENT	:
porém	CONJ	porém
,	VIRG	,
dano	V	danar
tão	ADV	tão
profundo	ADJ	profundo
qual	PR	qual
mulher	NOM	mulher
o	P	o
fez	V	fazer
no	PRP+DET	em
mundo	NOM	mundo
,	VIRG	,
servindo-a	V+P	servir
sem	PRP	sem
ofendê-la	V+P	ofender
?	SENT	?
ECO	NOM	eco
:	SENT	:
Ela	P	ela
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ela	P	ela
me	P	me
dá	V	dar
triste	ADJ	triste
guerra	NOM	guerra
,	VIRG	,
ela	P	ela
me	P	me
tem	V	ter
despedido	ADJ	despedido
,	VIRG	,
ela	P	ela
me	P	me
tem	V	ter
convertido	V	converter
que	CONJSUB	que
moura	V	mourar
por	PRP	por
esta	DET	esta
serra	NOM	serra
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Erra	V	errar
.	SENT	.
</s>
<s>
<405>
FELÍCIO	NOM	felício
:	SENT	:
Quem	PR	quem
me	P	me
matasse	V	matar
improviso	NOM	improviso
!	SENT	!
Ó	I	ó
vida	NOM	vida
,	VIRG	,
vai-te	V+P	ir
daqui	PRP+ADV	aqui
!	SENT	!
Morte	NOM	morte
,	VIRG	,
lembra-te	V+P	lembrar
de	PRP	de
mi	NOM	mi
,	VIRG	,
que	PR	que
tu	P	tu
és	V	ser
meu	ADJ	meu
paraíso	NOM	paraíso
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Isso	P	isso
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Isso	P	isso
mata	V	matar
e	CONJ	e
trespassa	V	trespassar
,	VIRG	,
que	PR	que
não	ADV	não
me	P	me
acaba	V	acabar
meu	ADJ	meu
mal	NOM	mal
:	SENT	:
queima-te	V	<unknown>
o	DET	o
fogo	NOM	fogo
infernal	ADJ	infernal
desta	PRP+P	de
chama	NOM	chama
que	PR	que
me	P	me
abrasa	V	abrasar
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Assa	V	assar
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Assa	V	assar
o	DET	o
triste	ADJ	triste
de	PRP	de
mi	NOM	mi
;	SENT	;
e	CONJ	e
é	V	ser
já	ADV	já
cinza	ADJ	cinza
tornado	V	tornar
meu	ADJ	meu
coração	NOM	coração
lastimado	V	lastimar
.	SENT	.
</s>
<s>
Quero-me	V+P	querer
enterrar	V	enterrar
aqui	ADV	aqui
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
I.	V	<unknown>
FELÍCIO	NOM	felício
:	SENT	:
I	NOM	i
tivera	V	ter
eu	P	eu
feitos	V	fazer
tais	P	tal
males	NOM	mal
contra	PRP	contra
vós	P	vós
,	VIRG	,
Cupido	NOM	cupido
,	VIRG	,
e	CONJ	e
fora	V	ir
de	PRP	de
vós	P	vós
ouvido	NOM	ouvido
,	VIRG	,
pois	CONJ	pois
que	PR	que
a	DET	a
vida	NOM	vida
me	P	me
tomais	V	tomar
!	SENT	!
ECO	NOM	eco
:	SENT	:
Mais	ADV	mais
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Mais	ADV	mais
que	CONJSUB	que
a	DET	a
vida	NOM	vida
?	SENT	?
E	CONJ	e
o	DET	o
porquê	NOM	porquê
?	SENT	?
Porque	CONJ	porque
minha	ADJ	minha
alma	NOM	alma
outrossi	NOM	<unknown>
mata	V	matar
a	PRP	a
si	P	si
,	VIRG	,
e	CONJ	e
mata	V	matar
a	DET	a
mi	NOM	mi
:	SENT	:
tão	ADV	tão
profunda	ADJ	profundo
é	V	ser
minha	ADJ	minha
fé	NOM	fé
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
É.	V	<unknown>
FELÍCIO	NOM	felício
:	SENT	:
É	V	ser
polo	NOM	polo
merecimento	NOM	merecimento
daquela	PRP+P	aquela
por	PRP	por
quem	PR	quem
me	P	me
fino	ADJ	fino
.	SENT	.
</s>
<s>
Sentes	V	sentar
tu	P	tu
que	PR	que
não	ADV	não
sou	V	ser
dino	NOM	dino
desta	PRP+P	de
pena	NOM	pena
que	PR	que
consento	V	<unknown>
?	SENT	?
ECO	NOM	eco
:	SENT	:
Sento	V	sentar
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Sento-me	V+P	sentar
estar	V	estar
não	ADV	não
sei	V	saber
onde	ADV	onde
,	VIRG	,
vejo-me	V+P	ver
só	ADV	só
acabar	V	acabar
.	SENT	.
</s>
<s>
Por	PRP	por
isso	P	isso
quero	V	querer
ir	V	ir
buscar	V	buscar
esta	DET	esta
voz	NOM	voz
que	PR	que
me	P	me
responde	V	responder
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Onde	ADV	onde
?	SENT	?
FELÍCIO	NOM	felício
:	SENT	:
Onde	ADV	onde
está	V	estar
minha	ADJ	minha
alegria	NOM	alegria
,	VIRG	,
que	PR	que
sempre	ADV	sempre
foge	V	fugir
de	PRP	de
mi	NOM	mi
?	SENT	?
Vem	V	vir
cá	ADV	cá
,	VIRG	,
não	ADV	não
faças	V	fazer
assi	NOM	<unknown>
,	VIRG	,
que	PR	que
em	PRP	em
ver-te	V+P	ver
descansaria	V	descansar
.	SENT	.
</s>
<s>
<406>
ECO	NOM	eco
:	SENT	:
Iria	V	ir
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Iria	V	ir
lá	ADV	lá
,	VIRG	,
mas	CONJ	mas
foges	V	fugir
mais	ADV	mais
.	SENT	.
</s>
<s>
Ó	I	ó
tristes	ADJ	triste
saudades	NOM	saudade
minhas	ADJ	minha
,	VIRG	,
nestas	PRP+P	em
montanhas	NOM	montanha
maninhas	ADJ	maninho
que	PR	que
descanso	NOM	descanso
é	V	ser
o	DET	o
que	PR	que
me	P	me
dais	V	dar
?	SENT	?
ECO	NOM	eco
:	SENT	:
Ais	NOM	ai
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ais	NOM	ai
,	VIRG	,
leixai	V	leixar
partir	V	partir
a	DET	a
vida	NOM	vida
,	VIRG	,
e	CONJ	e
partir-vos-eis	V	<unknown>
daqui	PRP+ADV	aqui
.	SENT	.
</s>
<s>
Tal	P	tal
estou	V	estar
,	VIRG	,
triste	ADJ	triste
de	PRP	de
mi	NOM	mi
,	VIRG	,
que	PR	que
não	ADV	não
sei	V	saber
se	P	se
é	V	ser
já	ADV	já
partida	NOM	partida
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Ida	V	ir
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Ida	V	ir
,	VIRG	,
que	PR	que
a	DET	a
vida	NOM	vida
se	P	se
vai	V	ir
quando	CONJ	quando
a	DET	a
glória	NOM	glória
se	CONJ	se
parte	NOM	parte
,	VIRG	,
porque	CONJ	porque
é	V	ser
dela	PRP+P	de
a	DET	a
maior	ADJ	maior
parte	NOM	parte
.	SENT	.
</s>
<s>
E	CONJ	e
a	PRP	a
ti	P	ti
como	CONJ	como
te	P	te
vai	V	ir
?	SENT	?
ECO	NOM	eco
:	SENT	:
Ai	I	ai
!	SENT	!
FELÍCIO	NOM	felício
:	SENT	:
Ai	I	ai
!	SENT	!
Que	PR	que
todo	P	todo
me	P	me
tresanda	V	tresandar
esse	DET	esse
ai	NOM	ai
,	VIRG	,
porque	CONJ	porque
parece	V	parecer
que	CONJSUB	que
quem	PR	quem
me	P	me
fala	V	falar
padece	V	padecer
e	CONJ	e
anda	V	andar
nesta	PRP+P	em
demanda	NOM	demanda
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Anda	V	andar
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Anda	V	andar
?	SENT	?
E	CONJ	e
pera	V	esperar
haver	V	haver
dó	NOM	dó
como	CONJ	como
das	PRP+DET	de
almas	NOM	alma
danadas	ADJ	danado
:	SENT	:
cuidei	V	cuidar
que	CONJSUB	que
estas	DET	esta
tristes	NOM	triste
fadas	V	fadar
foram	V	ir
dadas	V	dar
a	PRP	a
mim	P	mim
só	ADV	só
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Oh	I	oh
!	SENT	!
FELÍCIO	NOM	felício
:	SENT	:
Oh	I	oh
,	VIRG	,
que	PR	que
zombas	V	zombar
já	ADV	já
de	PRP	de
mi	NOM	mi
;	SENT	;
pois	CONJ	pois
sabe	V	saber
Deus	NOM	deus
lá	ADV	lá
no	PRP+DET	em
Céu	NOM	céu
que	PR	que
do	PRP+DET	de
maior	ADJ	maior
bem	ADV	bem
nasceu	V	nascer
o	DET	o
mal	NOM	mal
de	PRP	de
que	PR	que
me	P	me
perdi	V	perder
.	SENT	.
</s>
<s>
ECO	NOM	eco
:	SENT	:
Di	NOM	<unknown>
.	SENT	.
</s>
<s>
FELÍCIO	NOM	felício
:	SENT	:
Di	V	<unknown>
(	QUOTE	(
pois	CONJ	pois
não	ADV	não
há	V	haver
quem	PR	quem
se	P	se
iguale	V	igualar
a	DET	a
meu	ADJ	meu
mal	NOM	mal
neste	PRP+P	em
desterro	V	desterrar
)	QUOTE	)
como	CONJ	como
chamarão	V	chamar
ao	PRP+DET	a
perro	NOM	perro
