<text id="ortas1777">
<s>
Leitor	NOM	leitor
é	V	ser
mal	ADV	mal
vista	NOM	vista
;	SENT	;
mas	CONJ	mas
como	CONJ	como
não	ADV	não
pude	V	poder
negar-me	V+P	negar
ao	PRP+DET	a
vosso	ADJ	vosso
preceito	NOM	preceito
,	VIRG	,
não	ADV	não
devo	V	dever
faltar	V	faltar
em	PRP	em
dizer-vos	V+P	dizer
o	DET	o
que	PR	que
sinto	V	sentir
,	VIRG	,
o	DET	o
que	PR	que
ouço	V	ouvir
,	VIRG	,
e	CONJ	e
o	DET	o
que	PR	que
convém	V	convir
:	SENT	:
perdoai-me	V+P	perdoar
,	VIRG	,
se	P	se
acaso	ADV	acaso
vos	P	vos
desagradam	V	desagradar
as	DET	a
minhas	ADJ	minha
ponderações	NOM	ponderação
,	VIRG	,
despidas	V	despir
de	PRP	de
adornos	NOM	adorno
,	VIRG	,
e	CONJ	e
cheias	ADJ	cheio
da	PRP+DET	de
mais	ADV	mais
brilhante	ADJ	brilhante
verdade	NOM	verdade
,	VIRG	,
que	CONJSUB	que
como	CONJ	como
é	V	ser
tão	ADV	tão
vil	ADJ	vil
,	VIRG	,
e	CONJ	e
horrorosa	ADJ	horroroso
a	DET	a
mentira	NOM	mentira
,	VIRG	,
antes	ADV	antes
quero	V	querer
sujeitar-me	V+P	sujeitar
a	PRP	a
que	PR	que
me	P	me
sepulte	V	sepultar
a	DET	a
vossa	ADJ	vossa
indignação	NOM	indignação
nas	PRP+DET	em
ruínas	NOM	ruína
de	PRP	de
tal	ADJ	tal
tempo	NOM	tempo
,	VIRG	,
que	PR	que
ser	V	ser
cúmplice	NOM	cúmplice
no	PRP+DET	em
vosso	ADJ	vosso
engano	NOM	engano
;	SENT	;
e	CONJ	e
se	P	se
me	P	me
julgais	V	julgar
algum	ADJ	algum
merecimento	NOM	merecimento
,	VIRG	,
deixai-me	V+P	deixar
senhor	NOM	senhor
,	VIRG	,
fugir	V	fugir
dos	PRP+DET	de
homens	NOM	homem
,	VIRG	,
porque	CONJ	porque
me	P	me
não	ADV	não
enganem	V	enganar
,	VIRG	,
que	PR	que
eu	P	eu
estimo	V	estimar
renunciar	V	renunciar
às	PRP+DET	a
riquezas	NOM	riqueza
(	QUOTE	(
no	PRP+DET	em
caso	NOM	caso
de	PRP	de
mas	CONJ	mas
prometer	V	prometer
o	DET	o
vosso	NOM	vosso
agrado	V	agradar
)	QUOTE	)
,	VIRG	,
porque	CONJ	porque
me	P	me
não	ADV	não
corrompam	V	corromper
,	VIRG	,
e	CONJ	e
darei	V	dar
de	PRP	de
mão	NOM	mão
às	PRP+DET	a
honras	NOM	honra
,	VIRG	,
porque	CONJ	porque
me	P	me
não	ADV	não
ensoberbeçam	V	ensoberbecer
;	SENT	;
e	CONJ	e
se	P	se
acaso	ADV	acaso
tenho	V	ter
sido	V	ser
demasiado	ADJ	demasiado
,	VIRG	,
ainda	ADV	ainda
que	CONJSUB	que
as	DET	a
minhas	ADJ	minha
palavras	NOM	palavra
nascem	V	nascer
de	PRP	de
um	DET	um
coração	NOM	coração
sincero	ADJ	sincero
,	VIRG	,
e	CONJ	e
verdadeiro	ADJ	verdadeiro
;	SENT	;
a	DET	a
vossa	ADJ	vossa
bondade	NOM	bondade
me	P	me
desterre	V	desterrar
de	PRP	de
uma	DET	uma
Corte	NOM	corte
desordenada	ADJ	desordenado
.	SENT	.
</s>
<s>
Com	PRP	com
estas	P	esta
,	VIRG	,
e	CONJ	e
outras	P	outra
muitas	ADJ	muita
coisas	NOM	coisa
,	VIRG	,
que	PR	que
não	ADV	não
repito	V	repetir
,	VIRG	,
acabei	V	acabar
aqueles	DET	aquele
discursos	NOM	discurso
.	SENT	.
</s>
<s>
Anfiarau	V	<unknown>
com	PRP	com
as	DET	a
lágrimas	NOM	lágrima
nos	PRP+DET	em
olhos	NOM	olho
me	P	me
apertou	V	apertar
entre	PRP	entre
seus	ADJ	seu
braços	NOM	braço
;	SENT	;
e	CONJ	e
ainda	ADV	ainda
que	CONJSUB	que
de	PRP	de
enternecido	ADJ	enternecido
não	ADV	não
pôde	V	poder
proferir	V	proferir
palavra	NOM	palavra
alguma	ADJ	alguma
,	VIRG	,
deu	V	dar
mostras	NOM	mostra
de	PRP	de
seu	ADJ	seu
bem	ADV	bem
disposto	V	dispor
ânimo	NOM	ânimo
.	SENT	.
</s>
<s>
Foram	V	ir
conhecidos	V	conhecer
os	DET	o
aduladores	NOM	adulador
,	VIRG	,
remedeadas	V	<unknown>
as	DET	a
opressões	NOM	opressão
do	PRP+DET	de
público	NOM	público
,	VIRG	,
desterrados	V	desterrar
os	DET	o
vagabundos	NOM	vagabundo
,	VIRG	,
os	DET	o
empregos	NOM	emprego
repartidos	ADJ	repartido
pelos	PRP+DET	por
beneméritos	NOM	benemérito
,	VIRG	,
punidos	V	punir
os	DET	o
malfeitores	NOM	malfeitor
,	VIRG	,
e	CONJ	e
amparados	V	amparar
os	DET	o
pobres	ADJ	pobre
;	SENT	;
as	DET	a
terras	NOM	terra
já	ADV	já
se	P	se
cultivavam	V	cultivar
,	VIRG	,
e	CONJ	e
abundantes	ADJ	abundante
repartiam	V	repartir
com	PRP	com
seus	ADJ	seu
filhos	NOM	filho
os	DET	o
frutos	NOM	fruto
à	PRP+DET	a
proporção	NOM	proporção
de	PRP	de
suas	ADJ	sua
fadigas	NOM	fadiga
;	SENT	;
contentavam-se	V+P	contentar
as	DET	a
gentes	NOM	gente
em	PRP	em
lhes	P	lhes
não	ADV	não
faltar	V	faltar
o	DET	o
preciso	ADJ	preciso
,	VIRG	,
observava-se	V+P	observar
a	DET	a
paz	NOM	paz
,	VIRG	,
alegria	NOM	alegria
,	VIRG	,
e	CONJ	e
concórdia	NOM	concórdia
,	VIRG	,
com	PRP	com
que	PR	que
todos	P	todo
viviam	V	viver
;	SENT	;
os	DET	o
pais	NOM	pai
ensinavam	V	ensinar
os	DET	o
filhos	NOM	filho
,	VIRG	,
costumando-os	V+P	costumar
desde	PRP	desde
sua	ADJ	sua
primeira	CARD	primeiro
infância	NOM	infância
a	PRP	a
aborrecerem	V	aborrecer
ócio	NOM	ócio
,	VIRG	,
e	CONJ	e
desprezarem	V	desprezar
o	DET	o
supérfluo	NOM	supérfluo
;	SENT	;
e	CONJ	e
só	ADV	só
os	DET	o
que	PR	que
se	P	se
haviam	V	haver
mantido	V	manter
de	PRP	de
enganos	NOM	engano
,	VIRG	,
traziam	V	trazer
nos	PRP+DET	em
semblantes	NOM	semblante
a	PRP	a
culpa	NOM	culpa
.	SENT	.
</s>
<s>
As	DET	a
vozes	NOM	voz
do	PRP+DET	de
povo	NOM	povo
parecia	V	parecer
quererem	V	querer
chegar	V	chegar
à	PRP+DET	a
presença	NOM	presença
dos	PRP+DET	de
Deuses	NOM	deus
,	VIRG	,
pedindolhes	V	<unknown>
me	P	me
conservassem	V	conservar
no	PRP+DET	em
agrado	NOM	agrado
de	PRP	de
Anfiarau	NOM	<unknown>
,	VIRG	,
que	PR	que
até	PRP	até
então	ADV	então
havia	V	haver
perdido	V	perder
o	DET	o
tempo	NOM	tempo
de	PRP	de
se	P	se
fazer	V	fazer
amar	V	amar
,	VIRG	,
e	CONJ	e
com	PRP	com
repetido	V	repetir
contentamento	NOM	contentamento
dizia	V	dizer
"	QUOTE	"
Bem	V	<unknown>
aventurada	V	aventurar
é	V	ser
a	DET	a
nossa	ADJ	nossa
pátria	NOM	pátria
,	VIRG	,
que	PR	que
nos	P	nos
vê	V	ver
fartos	ADJ	farto
,	VIRG	,
amando	V	amar
as	DET	a
virtudes	NOM	virtude
,	VIRG	,
temendo	V	temer
os	DET	o
Deuses	NOM	deus
,	VIRG	,
e	CONJ	e
obedecendo	V	obedecer
suavemente	ADV	suavemente
às	PRP+DET	a
Leis	NOM	lei
!	SENT	!
Bem	ADV	bem
haja	V	haver
quem	PR	quem
se	P	se
arriscou	V	arriscar
para	PRP	para
favorecer	V	favorecer
aos	PRP+DET	a
pobres	ADJ	pobre
,	VIRG	,
que	PR	que
padeciam	V	padecer
;	SENT	;
aos	PRP+DET	a
ricos	ADJ	rico
,	VIRG	,
que	PR	que
se	P	se
despenhavam	V	despenhar
,	VIRG	,
e	CONJ	e
se	P	se
castigar	V	castigar
a	DET	a
maldade	NOM	maldade
,	VIRG	,
que	PR	que
florescia	V	florescer
,	VIRG	,
oprimindo	V	oprimir
a	PRP	a
todos	P	todo
,	VIRG	,
e	CONJ	e
nos	P	nos
tem	V	ter
feito	V	fazer
amas	V	amar
a	DET	a
vida	NOM	vida
sincera	ADJ	sincero
,	VIRG	,
e	CONJ	e
aborrecer	V	aborrecer
os	DET	o
vícios	NOM	vício
.	SENT	.
</s>
<s>
Assim	ADV	assim
diziam	V	dizer
os	DET	o
que	PR	que
haviam	V	haver
chorado	NOM	chorado
oprimidos	ADJ	oprimido
,	VIRG	,
e	CONJ	e
necessitados	V	necessitar
.	SENT	.
</s>
<s>
Os	DET	o
soldados	NOM	soldado
viviam	V	viver
tão	ADV	tão
contentes	ADJ	contente
,	VIRG	,
que	PR	que
parecia	V	parecer
desejarem	V	desejar
a	DET	a
guerra	NOM	guerra
para	PRP	para
se	P	se
mostrarem	V	mostrar
gratos	ADJ	grato
ao	PRP+DET	a
seu	ADJ	seu
Rei	NOM	rei
,	VIRG	,
desprezando	V	desprezar
os	DET	o
perigos	NOM	perigo
,	VIRG	,
e	CONJ	e
sacrificando	V	sacrificar
a	DET	a
seu	ADJ	seu
respeito	NOM	respeito
as	DET	a
próprias	ADJ	próprio
vidas	NOM	vida
.	SENT	.
</s>
<s>
Não	ADV	não
se	P	se
ouvia	V	ouvir
falar	V	falar
em	PRP	em
ladrões	NOM	ladrão
,	VIRG	,
falsários	NOM	falsário
,	VIRG	,
ou	CONJ	ou
homicidas	V	homicidar
,	VIRG	,
porque	CONJ	porque
os	DET	o
primeiros	ADJ	primeiro
foram	V	ir
logo	ADV	logo
castigados	ADJ	castigado
,	VIRG	,
e	CONJ	e
tirada	V	tirar
na	PRP+DET	em
ociosidade	NOM	ociosidade
a	PRP	a
primeira	CARD	primeiro
causas	NOM	causa
de	PRP	de
tais	P	tal
efeitos	NOM	efeito
:	SENT	:
era	V	ser
desconhecida	ADJ	desconhecido
a	DET	a
afeminação	NOM	afeminação
,	VIRG	,
que	PR	que
aos	PRP+DET	a
homens	NOM	homem
faz	V	fazer
indignos	ADJ	indigno
,	VIRG	,
desprezados	V	desprezar
os	DET	o
soberbos	NOM	soberbo
,	VIRG	,
desterrados	V	desterrar
os	DET	o
efeitos	NOM	efeito
da	PRP+DET	de
ambição	NOM	ambição
,	VIRG	,
e	CONJ	e
avareza	NOM	avareza
,	VIRG	,
e	CONJ	e
abominada	V	abominar
a	DET	a
ingratidão	NOM	ingratidão
.	SENT	.
</s>
<s>
Não	ADV	não
era	V	ser
culpa	NOM	culpa
do	PRP+DET	de
soberano	ADJ	soberano
(	QUOTE	(
disse	V	dizer
Delmetra	V	<unknown>
)	QUOTE	)
a	DET	a
desordem	NOM	desordem
,	VIRG	,
que	PR	que
chorava	V	chorar
o	DET	o
povo	NOM	povo
,	VIRG	,
mas	CONJ	mas
sim	ADV	sim
dos	PRP+DET	de
que	PR	que
lhe	P	lhe
ocultavam	V	ocultar
as	DET	a
luzes	NOM	luz
da	PRP+DET	de
verdade	NOM	verdade
.	SENT	.
</s>
<s>
Os	DET	o
Céus	NOM	céu
(	QUOTE	(
respondeu	V	responder
Antionor	NOM	<unknown>
)	QUOTE	)
,	VIRG	,
que	PR	que
sempre	ADV	sempre
são	V	ser
providos	ADJ	provido
,	VIRG	,
criam	V	criar
aos	PRP+DET	a
Príncipes	NOM	príncipe
com	PRP	com
alta	ADJ	alto
capacidade	NOM	capacidade
para	PRP	para
reinarem	V	reinar
;	SENT	;
mas	CONJ	mas
é	V	ser
tal	P	tal
a	DET	a
maldade	NOM	maldade
dos	PRP+DET	de
homens	NOM	homem
,	VIRG	,
que	PR	que
com	PRP	com
seus	ADJ	seu
enganos	NOM	engano
fabricam	V	fabricar
a	DET	a
sua	ADJ	sua
própria	ADJ	próprio
ruína	NOM	ruína
.	SENT	.
</s>
<s>
Anfiarau	V	<unknown>
era	V	ser
dócil	ADJ	dócil
,	VIRG	,
compassivo	ADJ	compassivo
,	VIRG	,
magnânimo	ADJ	magnânimo
,	VIRG	,
e	CONJ	e
entendido	V	entender
;	SENT	;
mas	CONJ	mas
a	PRP	a
estas	P	esta
,	VIRG	,
e	CONJ	e
outras	ADJ	outro
virtudes	NOM	virtude
escureciam	V	escurecer
o	DET	o
ser	NOM	ser
demasiadamente	ADV	demasiadamente
crédulo	ADJ	crédulo
,	VIRG	,
e	CONJ	e
inconstante	ADJ	inconstante
;	SENT	;
o	DET	o
que	PR	que
produzia	V	produzir
inclinações	NOM	inclinação
,	VIRG	,
e	CONJ	e
aversões	NOM	aversão
pueris	ADJ	pueril
,	VIRG	,
que	PR	que
lhe	P	lhe
deslustravam	V	deslustrar
o	DET	o
talento	NOM	talento
;	SENT	;
erros	NOM	erro
,	VIRG	,
que	PR	que
havia	V	haver
introduzido	V	introduzir
em	PRP	em
seu	ADJ	seu
ânimo	NOM	ânimo
,	VIRG	,
os	DET	o
que	PR	que
com	PRP	com
atrevimento	NOM	atrevimento
iam	V	ir
à	PRP+DET	a
sua	ADJ	sua
presença	NOM	presença
cheios	ADJ	cheio
de	PRP	de
vícios	NOM	vício
;	SENT	;
e	CONJ	e
ainda	ADV	ainda
que	CONJSUB	que
aqueles	DET	aquele
povos	NOM	povo
se	P	se
consideravam	V	considerar
naquela	PRP+P	aquela
ditosa	ADJ	ditoso
era	V	ser
de	PRP	de
ouro	NOM	ouro
,	VIRG	,
não	ADV	não
sei	V	saber
dizer-vos	V+P	dizer
,	VIRG	,
Senhora	NOM	senhor
,	VIRG	,
os	DET	o
grandes	ADJ	grande
trabalhos	NOM	trabalho
,	VIRG	,
a	DET	a
que	PR	que
me	P	me
reduziram	V	reduzir
os	DET	o
produtos	NOM	produto
da	PRP+DET	de
inveja	NOM	inveja
,	VIRG	,
e	CONJ	e
os	DET	o
impulsos	NOM	impulso
da	PRP+DET	de
maldade	NOM	maldade
,	VIRG	,
que	PR	que
rompendo	V	romper
em	PRP	em
blasfêmias	NOM	blasfêmia
,	VIRG	,
conferiam	V	conferir
uns	DET	um
com	PRP	com
outros	ADJ	outro
a	DET	a
minha	ADJ	minha
ruína	NOM	ruína
;	SENT	;
e	CONJ	e
assim	ADV	assim
persuadiram	V	persuadir
a	DET	a
Anfiarau	NOM	<unknown>
,	VIRG	,
que	PR	que
as	DET	a
gentes	NOM	gente
se	P	se
riam	V	rir
de	PRP	de
que	PR	que
ele	P	ele
me	P	me
estivesse	V	estar
sujeito	NOM	sujeito
,	VIRG	,
e	CONJ	e
sem	PRP	sem
liberdade	NOM	liberdade
,	VIRG	,
pela	PRP+DET	por
muita	ADJ	muita
confiança	NOM	confiança
,	VIRG	,
que	PR	que
me	P	me
permitia	V	permitir
,	VIRG	,
para	PRP	para
atrever-me	V+P	atrever
a	PRP	a
falarlhe	V	<unknown>
com	PRP	com
demasiada	ADJ	demasiado
soltura	NOM	soltura
,	VIRG	,
e	CONJ	e
inteireza	NOM	inteireza
,	VIRG	,
transformando	V	transformar
a	DET	a
ousadia	NOM	ousadia
,	VIRG	,
e	CONJ	e
repreensões	NOM	repreensão
em	PRP	em
serviços	NOM	serviço
do	PRP+DET	de
bem	ADV	bem
público	ADJ	público
.	SENT	.
</s>
<s>
Como	CONJ	como
Anfiarau	NOM	<unknown>
os	P	o
atendia	V	atender
,	VIRG	,
pouco	ADV	pouco
a	PRP	a
pouco	ADV	pouco
lhe	P	lhe
foram	V	ir
introduzindo	V	introduzir
o	P	o
aborrecer-me	V+P	aborrecer
,	VIRG	,
pelo	PRP+DET	por
que	PR	que
já	ADV	já
me	P	me
não	ADV	não
ouvia	V	ouvir
com	PRP	com
o	DET	o
antigo	ADJ	antigo
agrado	NOM	agrado
,	VIRG	,
que	PR	que
este	P	este
é	V	ser
um	DET	um
dos	PRP+DET	de
males	NOM	mal
,	VIRG	,
que	PR	que
fazem	V	fazer
os	DET	o
príncipes	NOM	príncipe
,	VIRG	,
em	PRP	em
ouvirem	V	ouvir
os	DET	o
que	PR	que
totalmente	ADV	totalmente
ignoram	V	ignorar
quais	PR	qual
sejam	V	ser
as	DET	a
mais	ADV	mais
importantes	ADJ	importante
máximas	NOM	máxima
,	VIRG	,
e	CONJ	e
primeira	CARD	primeiro
glória	NOM	glória
do	PRP+DET	de
Soberano	NOM	soberano
.	SENT	.
</s>
<s>
Uma	DET	uma
noite	NOM	noite
indo	V	ir
da	PRP+DET	de
Real	NOM	real
Câmara	V	<unknown>
para	PRP	para
o	DET	o
meu	ADJ	meu
aposento	NOM	aposento
,	VIRG	,
ao	PRP+DET	a
passar	V	passar
de	PRP	de
um	DET	um
jardim	NOM	jardim
,	VIRG	,
me	P	me
saíram	V	sair
quatro	CARD	quatro
homens	NOM	homem
;	SENT	;
e	CONJ	e
como	CONJ	como
logo	ADV	logo
vi	V	ver
que	CONJSUB	que
iam	V	ir
a	PRP	a
encontrar-se	V+P	encontrar
comigo	P	comigo
,	VIRG	,
lhes	P	lhes
disse	V	dizer
ainda	ADV	ainda
distante	ADJ	distante
:	SENT	:
Quem	PR	quem
sois	V	ser
,	VIRG	,
amigos	NOM	amigo
e	CONJ	e
que	PR	que
quereis	V	querer
?	SENT	?
Se	P	se
intentais	V	intentar
tirar-me	V+P	tirar
a	DET	a
vida	NOM	vida
,	VIRG	,
sabei	V	saber
que	CONJSUB	que
me	P	me
usurpais	V	usurpar
o	DET	o
que	PR	que
eu	P	eu
menos	ADV	menos
estimo	V	estimar
;	SENT	;
e	CONJ	e
se	P	se
quereis	V	querer
vilmente	ADV	vilmente
obrar	V	obrar
alguma	ADJ	alguma
ação	NOM	ação
em	PRP	em
meu	ADJ	meu
ultraje	NOM	ultraje
,	VIRG	,
crede	V	crer
que	CONJSUB	que
a	DET	a
morte	NOM	morte
me	P	me
é	V	ser
tão	ADV	tão
pouco	ADV	pouco
horrorosa	ADJ	horroroso
,	VIRG	,
quanto	ADV	quanto
amável	ADJ	amável
a	DET	a
honra	NOM	honra
,	VIRG	,
que	PR	que
sempre	ADV	sempre
vereis	V	ver
em	PRP	em
mim	P	mim
,	VIRG	,
enquanto	CONJ	enquanto
no	PRP+DET	em
Mundo	NOM	mundo
existirem	V	existir
as	DET	a
minhas	ADJ	minha
cinzas	NOM	cinza
.	SENT	.
</s>
<s>
Sem	PRP	sem
tomarem	V	tomar
a	DET	a
resolução	NOM	resolução
de	PRP	de
investirem	V	investir
comigo	P	comigo
,	VIRG	,
estiveram	V	estar
algum	ADJ	algum
tempo	NOM	tempo
imóveis	NOM	imóvel
;	SENT	;
e	CONJ	e
eu	P	eu
instei	V	instar
com	PRP	com
sossego	NOM	sossego
:	SENT	:
Se	P	se
quereis	V	querer
de	PRP	de
mim	P	mim
alguma	ADJ	alguma
cousa	NOM	coisa
,	VIRG	,
(	QUOTE	(
lhe	P	lhe
disse	V	dizer
)	QUOTE	)
eu	P	eu
não	ADV	não
vos	P	vos
fujo	V	fugir
,	VIRG	,
nem	CONJ	nem
vos	P	vos
temo	V	temer
,	VIRG	,
quando	CONJ	quando
não	ADV	não
,	VIRG	,
deixai	V	deixar
de	PRP	de
tomar-me	V+P	tomar
os	DET	o
passos	NOM	passo
,	VIRG	,
porque	CONJ	porque
nem	CONJ	nem
vós	P	vós
aí	ADV	aí
estais	V	estar
bem	ADV	bem
,	VIRG	,
nem	CONJ	nem
eu	P	eu
aqui	ADV	aqui
.	SENT	.
</s>
<s>
A	PRP	a
estas	DET	esta
palavras	NOM	palavra
se	P	se
resolveram	V	resolver
;	SENT	;
e	CONJ	e
depois	ADV	depois
de	PRP	de
largo	ADJ	largo
tempo	NOM	tempo
de	PRP	de
pendência	NOM	pendência
,	VIRG	,
me	P	me
feriram	V	ferir
gravemente	ADV	gravemente
,	VIRG	,
de	PRP	de
que	PR	que
logo	ADV	logo
caí	V	cair
sem	PRP	sem
acordo	NOM	acordo
.	SENT	.
</s>
<s>
Acudiu	V	acudir
gente	NOM	gente
,	VIRG	,
retiraram-se	V+P	retirar
aqueles	DET	aquele
bárbaros	NOM	bárbaro
,	VIRG	,
e	CONJ	e
eu	P	eu
ainda	ADV	ainda
fora	V	ir
de	PRP	de
sentidos	NOM	sentido
fui	V	ir
levado	V	levar
para	PRP	para
curar-me	V+P	curar
.	SENT	.
</s>
<s>
Tanto	ADV	tanto
que	CONJSUB	que
Anfiarau	NOM	<unknown>
soube	V	saber
esta	DET	esta
novidade	NOM	novidade
,	VIRG	,
me	P	me
honrou	V	honrar
,	VIRG	,
visitando-me	V	<unknown>
,	VIRG	,
e	CONJ	e
com	PRP	com
as	DET	a
maiores	ADJ	maior
instâncias	NOM	instância
quis	V	querer
saber	V	saber
quais	PR	qual
haviam	V	haver
sido	V	ser
os	DET	o
agressores	NOM	agressor
daquele	PRP+P	aquele
delito	NOM	delito
;	SENT	;
e	CONJ	e
supondo	V	supor
que	CONJSUB	que
eu	P	eu
os	P	o
conhecera	V	conhecer
,	VIRG	,
buscou	V	buscar
todos	ADJ	todo
os	DET	o
meios	NOM	meio
para	PRP	para
obrigar-me	V+P	obrigar
a	PRP	a
dizê-lo	V+P	dizer
em	PRP	em
confiança	NOM	confiança
;	SENT	;
mas	CONJ	mas
como	CONJ	como
o	DET	o
abuso	NOM	abuso
havia	V	haver
ali	ADV	ali
introduzido	ADJ	introduzido
,	VIRG	,
que	PR	que
as	DET	a
Majestades	NOM	majestade
podiam	V	poder
ceder	V	ceder
os	DET	o
créditos	NOM	crédito
da	PRP+DET	de
palavra	NOM	palavra
a	PRP	a
favor	NOM	favor
do	PRP+DET	de
seu	ADJ	seu
gosto	NOM	gosto
,	VIRG	,
e	CONJ	e
interesses	NOM	interesse
,	VIRG	,
depois	ADV	depois
de	PRP	de
lhe	P	lhe
resistir	V	resistir
quanto	ADV	quanto
pude	V	poder
,	VIRG	,
me	P	me
resolvi	V	resolver
ultimamente	ADV	ultimamente
a	PRP	a
dizer-lhe	V+P	dizer
:	SENT	:
Nunca	ADV	nunca
podereis	V	poder
,	VIRG	,
senhor	NOM	senhor
,	VIRG	,
obrigar-me	V+P	obrigar
a	PRP	a
dizer-vos	V+P	dizer
quais	PR	qual
foram	V	ir
os	DET	o
que	PR	que
me	P	me
feriram	V	ferir
;	SENT	;
eu	P	eu
pudera	V	poder
dizer-vos	V+P	dizer
,	VIRG	,
que	PR	que
os	P	o
não	ADV	não
conheci	V	conhecer
,	VIRG	,
mas	CONJ	mas
nem	CONJ	nem
em	PRP	em
tal	P	tal
caso	NOM	caso
posso	V	poder
faltar	V	faltar
à	PRP+DET	a
verdade	NOM	verdade
;	SENT	;
vós	P	vós
me	P	me
prometeis	V	prometer
honras	NOM	honra
,	VIRG	,
e	CONJ	e
riquezas	NOM	riqueza
,	VIRG	,
para	PRP	para
que	PR	que
os	P	o
entregue	V	entregar
;	SENT	;
as	DET	a
riquezas	NOM	riqueza
seriam	V	ser
padrões	NOM	padrão
da	PRP+DET	de
minha	ADJ	minha
injúria	NOM	injúria
,	VIRG	,
e	CONJ	e
as	DET	a
honras	NOM	honra
estátuas	NOM	estátua
para	PRP	para
castigo	NOM	castigo
de	PRP	de
tal	ADJ	tal
vileza	NOM	vileza
,	VIRG	,
o	DET	o
que	PR	que
bastaria	V	bastar
para	PRP	para
dar	V	dar
forças	NOM	força
aos	PRP+DET	a
meus	ADJ	meu
inimigos	NOM	inimigo
,	VIRG	,
que	PR	que
sempre	ADV	sempre
me	P	me
verão	NOM	verão
constante	ADJ	constante
para	PRP	para
lhes	P	lhes
valer	V	valer
,	VIRG	,
e	CONJ	e
perdoar	V	perdoar
;	SENT	;
porque	CONJ	porque
mais	ADV	mais
devemos	V	dever
amar	V	amar
a	DET	a
honra	NOM	honra
,	VIRG	,
e	CONJ	e
temer	V	temer
os	DET	o
Céus	NOM	céu
,	VIRG	,
que	PR	que
estimar	V	estimar
as	DET	a
vidas	NOM	vida
,	VIRG	,
e	CONJ	e
buscar	V	buscar
indignos	ADJ	indigno
aumentos	NOM	aumento
.	SENT	.
</s>
<s>
Se	P	se
é	V	ser
zeloso	ADJ	zeloso
do	PRP+DET	de
bem	ADV	bem
público	ADJ	público
,	VIRG	,
(	QUOTE	(
disse	V	dizer
Anfiarau	V	<unknown>
)	QUOTE	)
,	VIRG	,
como	CONJ	como
não	ADV	não
concorres	V	concorrer
agora	ADV	agora
,	VIRG	,
para	PRP	para
que	PR	que
se	P	se
castiguem	V	castigar
os	DET	o
malfeitores	NOM	malfeitor
?	SENT	?
Não	ADV	não
consiste	V	consistir
só	ADV	só
o	DET	o
castigo	NOM	castigo
daqueles	PRP+P	aquele
(	QUOTE	(
lhe	P	lhe
respondi	V	responder
)	QUOTE	)
o	P	o
conservar-se	V+P	conservar
limpa	V	limpar
a	DET	a
espada	NOM	espada
da	PRP+DET	de
justiça	NOM	justiça
;	SENT	;
se	CONJ	se
o	DET	o
Palácio	NOM	palácio
estivera	V	estar
reparado	V	reparar
da	PRP+DET	de
Guarda	NOM	guarda
Real	NOM	real
,	VIRG	,
que	PR	que
é	V	ser
precisa	V	precisar
distinção	NOM	distinção
dos	PRP+DET	de
soberanos	NOM	soberano
,	VIRG	,
pois	CONJ	pois
se	P	se
deve	V	dever
compor	V	compor
dos	PRP+DET	de
melhores	ADJ	melhor
,	VIRG	,
a	DET	a
quem	PR	quem
a	DET	a
nobreza	NOM	nobreza
faz	V	fazer
fideldignos	V	<unknown>
,	VIRG	,
não	ADV	não
haveriam	V	haver
temerários	ADJ	temerário
,	VIRG	,
que	PR	que
usassem	V	usar
profanar	V	profanar
o	DET	o
sagrado	ADJ	sagrado
de	PRP	de
vossos	ADJ	vosso
jardins	NOM	jardim
;	SENT	;
quanto	ADV	quanto
mais	ADV	mais
,	VIRG	,
que	PR	que
se	P	se
quereis	V	querer
castigar	V	castigar
aqueles	P	aquele
,	VIRG	,
reforçai	V	reforçar
as	DET	a
penas	NOM	pena
para	PRP	para
a	DET	a
observância	NOM	observância
das	PRP+DET	de
novas	ADJ	novo
Leis	NOM	lei
,	VIRG	,
e	CONJ	e
não	ADV	não
vos	P	vos
deixeis	V	deixar
persuadir	V	persuadir
de	PRP	de
ignorantes	NOM	ignorante
,	VIRG	,
que	PR	que
este	P	este
é	V	ser
o	DET	o
castigo	NOM	castigo
mais	ADV	mais
próprio	ADJ	próprio
,	VIRG	,
e	CONJ	e
sensível	ADJ	sensível
,	VIRG	,
que	PR	que
podeis	V	poder
dar	V	dar
aos	PRP+DET	a
maus	ADJ	mau
,	VIRG	,
que	PR	que
eu	P	eu
não	ADV	não
só	ADV	só
lhes	P	lhes
perdôo	V	perdoar
,	VIRG	,
mas	CONJ	mas
lhes	P	lhes
farei	V	fazer
todo	ADJ	todo
o	DET	o
bem	ADV	bem
,	VIRG	,
que	PR	que
couber	V	caber
nos	PRP+DET	em
dias	NOM	dia
,	VIRG	,
que	PR	que
me	P	me
restarem	V	restar
de	PRP	de
vida	NOM	vida
,	VIRG	,
pois	CONJ	pois
foram	V	ir
o	DET	o
motivo	NOM	motivo
de	PRP	de
que	PR	que
me	P	me
honrásseis	V	honrar
,	VIRG	,
e	CONJ	e
o	P	o
serão	V	ser
de	PRP	de
tomarem	V	tomar
mais	ADV	mais
forças	NOM	força
as	DET	a
vossas	P	vossa
Leis	V	<unknown>
a	DET	a
favor	NOM	favor
dos	PRP+DET	de
bons	ADJ	bom
costumes	NOM	costume
,	VIRG	,
ciências	NOM	ciência
,	VIRG	,
governo	NOM	governo
e	CONJ	e
