<text id="almeida1852">
<s>
MEMÓRIAS	NOM	memória
infelicidade	NOM	infelicidade
ainda	ADV	ainda
a	DET	a
almofada	NOM	almofada
era	V	ser
de	PRP	de
Chiquinha	NOM	chiquinha
,	VIRG	,
e	CONJ	e
Chiquinha	NOM	chiquinha
tinha	V	ter
grandes	ADJ	grande
ciúmes	NOM	ciúme
pela	PRP+DET	por
sua	ADJ	sua
almofada	NOM	almofada
.	SENT	.
</s>
<s>
Levantou-se	V+P	levantar
ela	P	ela
do	PRP+DET	de
seu	ADJ	seu
lugar	NOM	lugar
já	ADV	já
fervendo	V	ferver
de	PRP	de
raiva	NOM	raiva
;	SENT	;
pôs	V	pôr
as	DET	a
mãos	NOM	mão
nas	PRP+DET	em
cadeiras	NOM	cadeira
,	VIRG	,
e	CONJ	e
,	VIRG	,
balançando	V	balançar
a	DET	a
cabeça	NOM	cabeça
à	PRP+DET	a
medida	NOM	medida
que	PR	que
falava	V	falar
,	VIRG	,
exclamou	V	exclamar
:	SENT	:
-	QUOTE	-
Ora	CONJ	ora
,	VIRG	,
dá-se	V+P	dar
um	DET	um
desaforo	NOM	desaforo
de	PRP	de
tamanha	ADJ	tamanho
grandeza	NOM	grandeza
?	SENT	?
...	SENT	.
</s>
<s>..
vir	V	ver
da	PRP+DET	de
rua	NOM	rua
com	PRP	com
os	DET	o
seus	ADJ	seu
azeites	NOM	azeite
,	VIRG	,
todo	ADV	todo
esfogueteado	V	esfoguetear
,	VIRG	,
e	CONJ	e
de	PRP	de
propósito	NOM	propósito
,	VIRG	,
e	CONJ	e
muito	ADV	muito
de	PRP	de
propósito	NOM	propósito
,	VIRG	,
fazer-me	V+P	fazer
o	DET	o
que	PR	que
estão	V	estar
vendo	V	vender
,	VIRG	,
só	ADV	só
para	PRP	para
me	P	me
desfeitear	V	desfeitear
,	VIRG	,
como	CONJ	como
se	P	se
fosse	V	fossar
aqui	ADV	aqui
um	DET	um
dono	NOM	dono
de	PRP	de
casa	NOM	casa
que	PR	que
pudesse	V	poder
desfeitear	V	desfeitear
a	DET	a
qualquer	ADJ	qualquer
sem	PRP	sem
quê	P	quê
nem	CONJ	nem
para	PRP	para
quê	P	quê
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
Leonardo	NOM	leonardo
ouviu	V	ouvir
tudo	P	tudo
sem	PRP	sem
interromper	V	interromper
,	VIRG	,
procurando	V	procurar
sopear	V	sopear
a	DET	a
raiva	NOM	raiva
;	SENT	;
e	CONJ	e
enquanto	CONJ	enquanto
Chiquinha	NOM	chiquinha
tomava	V	tomar
fôlego	NOM	fôlego
,	VIRG	,
respondeu	V	responder
com	PRP	com
voz	NOM	voz
trêmula	ADJ	trêmulo
e	CONJ	e
entrecortada	ADJ	entrecortado
:	SENT	:
-	QUOTE	-
Não	ADV	não
se	P	se
meta	V	meter
com	PRP	com
a	DET	a
minha	ADJ	minha
vida	NOM	vida
,	VIRG	,
porque	CONJ	porque
eu	P	eu
também	ADV	também
não	ADV	não
me	P	me
importo	V	importar
com	PRP	com
a	DET	a
sua	ADJ	sua
;	SENT	;
se	P	se
estou	V	estar
com	PRP	com
os	DET	o
azeites	NOM	azeite
...	SENT	.
</s>
<s>..
-	QUOTE	-
Ah	NOM	<unknown>
!	SENT	!
bom	ADJ	bom
côvado	NOM	côvado
e	CONJ	e
meio	NOM	meio
!	SENT	!
atalhou	V	atalhar
Chiquinha	NOM	chiquinha
,	VIRG	,
ah	I	ah
!	SENT	!
bordo	V	bordar
da	PRP+DET	de
nau	NOM	nau
!	SENT	!
...	SENT	.
</s>
<s>..
ah	I	ah
!	SENT	!
major	NOM	major
Vidigal	NOM	vidigal
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
Já	ADV	já
lhe	P	lhe
disse	V	dizer
...	SENT	.
</s>
<s>..
-	QUOTE	-
Qual	NOM	<unknown>
já	ADV	já
lhe	P	lhe
disse	V	dizer
,	VIRG	,
nem	CONJ	nem
meio	ADV	meio
já	ADV	já
lhe	P	lhe
disse	V	dizer
!	SENT	!
...	SENT	.
</s>
<s>..
namorado	NOM	namorado
sem	PRP	sem
ventura	NOM	ventura
...	SENT	.
</s>
<s>..
Estas	NOM	<unknown>
palavras	NOM	palavra
fizeram	V	fazer
o	DET	o
efeito	NOM	efeito
de	PRP	de
uma	DET	uma
faísca	NOM	faísca
em	PRP	em
um	DET	um
barril	NOM	barril
de	PRP	de
pólvora	NOM	pólvora
.	SENT	.
</s>
<s>
Avançou	V	avançar
o	DET	o
Leonardo	NOM	leonardo
para	PRP	para
Chiquinha	NOM	chiquinha
com	PRP	com
os	DET	o
punhos	NOM	punho
cerrados	NOM	cerrado
e	CONJ	e
espumando	V	espumar
de	PRP	de
cólera	NOM	cólera
.	SENT	.
</s>
<s>
-	QUOTE	-
Se	P	se
me	P	me
diz	V	dizer
mais	ADV	mais
meia	ADJ	meio
palavra...	V	<unknown>
perco-lhe	V+P	perder
o	DET	o
respeito...	NOM	<unknown>
eu	P	eu
nunca	ADV	nunca
lhe	P	lhe
dei	V	dar
confiança	NOM	confiança
;	SENT	;
e	CONJ	e
apesar	L	apesar
de	PRP	de
ser	V	ser
a	DET	a
senhora	NOM	senhor
lá	ADV	lá
o	P	o
quer	V	querer
que	CONJSUB	que
é	V	ser
de	PRP	de
meu	P	meu
pai...	V	<unknown>
perco-lhe	V+P	perder
o	DET	o
respeito	NOM	respeito
...	SENT	.
</s>
<s>..
-	QUOTE	-
Você	NOM	<unknown>
sempre	ADV	sempre
mostra	V	mostrar
que	CONJSUB	que
tem	V	ter
raça	NOM	raça
de	PRP	de
saloio	NOM	saloio
,	VIRG	,
disse	V	dizer
Chiquinha	NOM	chiquinha
empertigando-se	V	<unknown>
e	CONJ	e
sem	PRP	sem
recuar	V	recuar
um	DET	um
passo	NOM	passo
.	SENT	.
</s>
<s>
O	DET	o
Leonardo-Pataca	NOM	<unknown>
,	VIRG	,
que	PR	que
estava	V	estar
no	PRP+DET	em
interior	NOM	interior
da	PRP+DET	de
casa	NOM	casa
,	VIRG	,
acudiu	V	acudir
apressado	V	apressar
ao	PRP+DET	a
barulho	NOM	barulho
,	VIRG	,
e	CONJ	e
veio	V	vir
achar	V	achar
os	DET	o
dois	CARD	dois
ainda	ADV	ainda
em	PRP	em
atitude	NOM	atitude
hostil	ADJ	hostil
;	SENT	;
vendo	V	vender
o	DET	o
filho	NOM	filho
quase	ADV	quase
não	ADV	não
quase	ADV	quase
a	P	a
desfeitear	V	desfeitear
o	DET	o
adorado	ADJ	adorado
objeto	NOM	objeto
de	PRP	de
seus	ADJ	seu
derradeiros	ADJ	derradeiro
afetos	NOM	afeto
,	VIRG	,
não	ADV	não
trepidou	V	trepidar
em	PRP	em
desbaratar	V	desbaratar
com	PRP	com
ele	P	ele
.	SENT	.
</s>
<s>
-	QUOTE	-
Pedaço	NOM	pedaço
de	PRP	de
mariola...	V	<unknown>
pensas	V	pensar
que	CONJSUB	que
isto	P	isto
aqui	ADV	aqui
é	V	ser
como	CONJ	como
a	DET	a
casa	NOM	casa
de	PRP	de
teu	ADJ	teu
padrinho	NOM	padrinho
donde	PRP+ADV	de
saíste...	V	<unknown>
quero	V	querer
aqui	ADV	aqui
muito	ADJ	muito
respeito	NOM	respeito
a	PRP	a
todos...	V	<unknown>
do	PRP+DET	de
contrário...	V	<unknown>
se	P	se
já	ADV	já
uma	DET	uma
vez	NOM	vez
te	P	te
dei	V	dar
um	DET	um
pontapé	NOM	pontapé
que	PR	que
te	P	te
fiz	V	fazer
andar	V	andar
muitos	ADJ	muito
anos	NOM	ano
por	PRP	por
fora	NOM	fora
,	VIRG	,
dou-te	V+P	dar
agora	ADV	agora
outro	P	outro
que	PR	que
te	P	te
ponha	V	pôr
longe	ADV	longe
daqui	PRP+ADV	aqui
para	PRP	para
sempre	ADV	sempre
...	SENT	.
</s>
<s>..
-	QUOTE	-
Nunca	NOM	<unknown>
pensei	V	pensar
,	VIRG	,
interrompeu	V	interromper
Chiquinha	NOM	chiquinha
dirigindo-se	V+P	dirigir
ao	PRP+DET	a
Leonardo-Pataca	NOM	<unknown>
,	VIRG	,
querendo	V	querer
afear	V	afear
mais	ADV	mais
o	DET	o
caso	NOM	caso
;	SENT	;
nunca	ADV	nunca
pensei	V	pensar
que	CONJSUB	que
na	PRP+DET	em
sua	ADJ	sua
companhia	NOM	companhia
se	P	se
viesse	V	vir
a	PRP	a
sofrer	V	sofrer
semelhante	ADJ	semelhante
coisa	NOM	coisa
...	SENT	.
</s>
<s>..
-	QUOTE	-
Não	NOM	não
faças	V	fazer
caso	NOM	caso
,	VIRG	,
menina	NOM	menina
,	VIRG	,
isto	P	isto
é	V	ser
um	DET	um
pedaço	NOM	pedaço
de	PRP	de
mariola	NOM	mariola
a	PRP	a
quem	PR	quem
hei	V	haver
de	PRP	de
ensinar	V	ensinar
;	SENT	;
por	PRP	por
causa	NOM	causa
de	PRP	de
ninguém	P	ninguém
dou-lhe	V+P	dar
eu	P	eu
uma	DET	uma
rodada	NOM	rodada
,	VIRG	,
se	P	se
não	ADV	não
por	PRP	por
tua	ADJ	tua
causa	NOM	causa
...	SENT	.
</s>
<s>..
-	QUOTE	-
Por	NOM	<unknown>
causa	V	causar
dela	PRP+P	de
!	SENT	!
...	SENT	.
</s>
<s>..
atalhou	V	atalhar
o	DET	o
rapaz	NOM	rapaz
;	SENT	;
tinha	V	ter
que	CONJSUB	que
ver	V	ver
!	SENT	!
há	V	haver
de	PRP	de
lhe	P	lhe
dar	V	dar
bom	ADJ	bom
pago	NOM	pago
;	SENT	;
tão	ADV	tão
bom	ADJ	bom
como	CONJ	como
a	DET	a
cigana	NOM	cigano
...	SENT	.
</s>
<s>..
-	QUOTE	-
Mas	NOM	<unknown>
nunca	ADV	nunca
lhe	P	lhe
hei	V	haver
de	PRP	de
dar	V	dar
,	VIRG	,
acudiu	V	acudir
Chiquinha	NOM	chiquinha
enfurecida	ADJ	enfurecido
com	PRP	com
este	DET	este
insulto	NOM	insulto
;	SENT	;
nunca	ADV	nunca
lhe	P	lhe
hei	V	haver
de	PRP	de
dar	V	dar
o	DET	o
que	PR	que
lhe	P	lhe
deu	V	dar
tua	ADJ	tua
mãe	NOM	mãe
...	SENT	.
</s>
<s>..
Com	V	<unknown>
isto	P	isto
o	DET	o
Leonardo-Pataca	NOM	<unknown>
desacoroçoou	V	desacoroçoar
completamente	ADV	completamente
;	SENT	;
que	PR	que
dilúvio	NOM	dilúvio
de	PRP	de
amargas	ADJ	amargo
recordações	NOM	recordação
não	ADV	não
fizeram	V	fazer
tão	ADV	tão
poucas	ADJ	pouco
palavras	NOM	palavra
cair	V	cair
sobre	PRP	sobre
sua	ADJ	sua
cabeça	NOM	cabeça
!	SENT	!
-	QUOTE	-
Espera	V	esperar
,	VIRG	,
maltrapilho	NOM	maltrapilho
,	VIRG	,
espera	V	esperar
que	CONJSUB	que
te	P	te
ensino	NOM	ensino
,	VIRG	,
exclamou	V	exclamar
vermelho	NOM	vermelho
de	PRP	de
cólera	NOM	cólera
;	SENT	;
espera	V	esperar
que	CONJSUB	que
te	P	te
ensino	NOM	ensino
...	SENT	.
</s>
<s>..
E	NOM	e
entrando	V	entrar
repentinamente	ADV	repentinamente
no	PRP+DET	em
quarto	NOM	quarto
da	PRP+DET	de
sala	NOM	sala
,	VIRG	,
saiu	V	sair
de	PRP	de
lá	ADV	lá
armado	V	armar
com	PRP	com
o	DET	o
espadim	NOM	espadim
do	PRP+DET	de
uniforme	NOM	uniforme
,	VIRG	,
e	CONJ	e
investiu	V	investir
para	PRP	para
o	DET	o
filho	NOM	filho
.	SENT	.
</s>
<s>
Convém	V	convir
dizer	V	dizer
que	CONJSUB	que
o	DET	o
espadim	NOM	espadim
ia	V	ir
embainhado	V	embainhar
.	SENT	.
</s>
<s>
-	QUOTE	-
Não	ADV	não
se	P	se
ponha	V	pôr
a	PRP	a
perder	V	perder
por	PRP	por
minha	ADJ	minha
causa	NOM	causa
,	VIRG	,
exclamou	V	exclamar
Chiquinha	NOM	chiquinha
agarrando-o	V+P	agarrar
pela	PRP+DET	por
camisola	NOM	camisola
de	PRP	de
chita	NOM	chita
com	PRP	com
que	PR	que
ele	P	ele
estava	V	estar
vestido	NOM	vestido
.	SENT	.
</s>
<s>
Era	V	ser
inútil	ADJ	inútil
porém	CONJ	porém
o	DET	o
medo	NOM	medo
de	PRP	de
Chiquinha	NOM	chiquinha
,	VIRG	,
porque	CONJ	porque
o	DET	o
rapaz	NOM	rapaz
,	VIRG	,
vendo	V	vender
que	CONJSUB	que
o	DET	o
negócio	NOM	negócio
ia-se	V+P	ir
tornando	V	tornar
feio	ADJ	feio
,	VIRG	,
tendo-lhe	V+P	ter
ficado	V	ficar
um	DET	um
terror	NOM	terror
instintivo	ADJ	instintivo
do	PRP+DET	de
pai	NOM	pai
depois	ADV	depois
daquele	PRP+P	aquele
pontapé	NOM	pontapé
que	PR	que
nunca	ADV	nunca
lhe	P	lhe
saíra	V	sair
da	PRP+DET	de
memória	NOM	memória
,	VIRG	,
tinha-se	V+P	ter
posto	NOM	posto
ao	PRP+DET	a
fresco	ADJ	fresco
na	PRP+DET	em
rua	NOM	rua
,	VIRG	,
fechando	V	fechar
a	DET	a
rótula	NOM	rótula
sobre	PRP	sobre
si	P	si
.	SENT	.
</s>
<s>
-	QUOTE	-
Ah	I	ah
!	SENT	!
maroto	NOM	maroto
,	VIRG	,
disse	V	dizer
ainda	ADV	ainda
o	DET	o
Leonardo-Pataca	NOM	<unknown>
,	VIRG	,
que	PR	que
te	P	te
havia	V	haver
desancar	V	desancar
...	SENT	.
</s>
<s>..
O	V	<unknown>
Leonardo	NOM	leonardo
que	PR	que
fugia	V	fugir
por	PRP	por
um	DET	um
lado	NOM	lado
e	CONJ	e
a	DET	a
comadre	NOM	comadre
que	PR	que
entrava	V	entrar
por	PRP	por
outro	P	outro
,	VIRG	,
pois	CONJ	pois
estivera	V	estar
ausente	V	ausentar
durante	PRP	durante
toda	ADJ	todo
a	DET	a
cena	NOM	cena
.	SENT	.
</s>
<s>
Apenas	ADV	apenas
foi	V	ir
largando	V	largar
a	DET	a
mantilha	NOM	mantilha
e	CONJ	e
viu	V	ver
os	DET	o
dois	CARD	dois
atores	NOM	ator
que	PR	que
tinham	V	ter
ficado	V	ficar
em	PRP	em
cena	NOM	cena
ainda	ADV	ainda
nas	PRP+DET	em
posições	NOM	posição
do	PRP+DET	de
último	ADJ	último
quadro	NOM	quadro
,	VIRG	,
tratou	V	tratar
de	PRP	de
indagar	V	indagar
qual	PR	qual
fora	V	ir
o	DET	o
drama	NOM	drama
que	PR	que
se	P	se
acabava	V	acabar
de	PRP	de
representar	V	representar
.	SENT	.
</s>
<s>
-	QUOTE	-
Ora	CONJ	ora
,	VIRG	,
foi	V	ir
uma	DET	uma
das	PRP+DET	de
costumadas	NOM	costumado
do	PRP+DET	de
afilhado	NOM	afilhado
dos	PRP+DET	de
seus	ADJ	seu
amores	NOM	amor
,	VIRG	,
respondeu	V	responder
Chiquinha	NOM	chiquinha
,	VIRG	,
ainda	ADV	ainda
não	ADV	não
sossegada	ADJ	sossegado
.	SENT	.
</s>
<s>
-	QUOTE	-
Porém	CONJ	porém
ia-lhe	V+P	ir
saindo	V	sair
caro	ADJ	caro
desta	PRP+P	de
vez	NOM	vez
,	VIRG	,
acudiu	V	acudir
Leonardo-Pataca	NOM	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
Pois	CONJ	pois
deveras	ADV	deveras
,	VIRG	,
atalhou	V	atalhar
a	DET	a
comadre	NOM	comadre
indignada	ADJ	indignado
;	SENT	;
pois	CONJ	pois
deveras	V	dever
o	DET	o
compadre	NOM	compadre
estava	V	estar
armado	V	armar
de	PRP	de
espada	V	espadar
para	PRP	para
dar	V	dar
no	PRP+DET	em
rapaz	NOM	rapaz
?	SENT	?
-	QUOTE	-
Olá	I	olá
!	SENT	!
que	PR	que
levava	V	levar
tão	ADV	tão
duro	ADJ	duro
como	CONJ	como
osso	NOM	osso
!	SENT	!
-	QUOTE	-
Mas	CONJ	mas
então	ADV	então
por	PRP	por
quê	P	quê
?	SENT	?
quantas	DET	quanto
mortes	NOM	morte
fez	V	fazer
ele	P	ele
de	PRP	de
uma	DET	uma
vez	NOM	vez
?	SENT	?
onde	ADV	onde
é	V	ser
que	CONJSUB	que
pôs	V	pôr
fogo	NOM	fogo
na	PRP+DET	em
casa	NOM	casa
?	SENT	?
Triste	ADJ	triste
coisa	NOM	coisa
é	V	ser
um	DET	um
filho	NOM	filho
sem	PRP	sem
mãe	NOM	mãe
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
Aposto	V	apor
que	CONJSUB	que
se	P	se
eu	P	eu
cá	ADV	cá
estivesse	V	estar
nada	P	nada
havia	V	haver
de	PRP	de
suceder	V	suceder
?	SENT	?
..	V	<unknown>
.	SENT	.
</s>
<s>
-	QUOTE	-
Sim	ADV	sim
,	VIRG	,
respondeu	V	responder
Chiquinha	NOM	chiquinha
,	VIRG	,
porque	CONJ	porque
logo	ADV	logo
havia	V	haver
de	PRP	de
tomar	V	tomar
as	DET	a
dores	NOM	dor
por	PRP	por
ele	P	ele
,	VIRG	,
segundo	CONJ	segundo
é	V	ser
seu	ADJ	seu
costume	NOM	costume
.	SENT	.
</s>
<s>
Aí	ADV	aí
está	V	estar
;	SENT	;
muitos	ADJ	muito
filhos	NOM	filho
têm	V	ter
mãe	NOM	mãe
,	VIRG	,
e	CONJ	e
entretanto	CONJ	entretanto
elas	P	ela
servem-lhes	V	<unknown>
para	PRP	para
isto	P	isto
:	SENT	:
tomam	V	tomar
as	DET	a
dores	NOM	dor
por	PRP	por
outros	P	outro
,	VIRG	,
e	CONJ	e
deixam-nos	V+P	deixar
de	PRP	de
banda	NOM	banda
.	SENT	.
</s>
<s>
-	QUOTE	-
Qual	PR	qual
!	SENT	!
histórias	NOM	história
!	SENT	!
é	V	ser
que	CONJSUB	que
tudo	P	tudo
leva	V	levar
seu	ADJ	seu
bocado	NOM	bocado
de	PRP	de
mau	ADJ	mau
caminho	NOM	caminho
.	SENT	.
</s>
<s>
-	QUOTE	-
Oh	I	oh
!	SENT	!
senhora	NOM	senhor
!	SENT	!
atalhou	V	atalhar
Leonardo-Pataca	NOM	<unknown>
,	VIRG	,
se	P	se
isto	P	isto
vai	V	ir
assim	ADV	assim
,	VIRG	,
não	ADV	não
há	V	haver
um	DET	um
momento	NOM	momento
de	PRP	de
sossego	NOM	sossego
nesta	PRP+P	em
casa	NOM	casa
;	SENT	;
acabada	V	acabar
uma	DET	uma
,	VIRG	,
começa	V	começar
outra	P	outra
;	SENT	;
o	DET	o
que	PR	que
não	ADV	não
há	V	haver
de	PRP	de
dizer	V	dizer
esta	DET	esta
vizinhança	NOM	vizinhança
?	SENT	?
Olhem	V	olhar
que	CONJSUB	que
isto	P	isto
aqui	ADV	aqui
é	V	ser
casa	NOM	casa
de	PRP	de
um	DET	um
Oficial	NOM	oficial
de	PRP	de
Justiça	NOM	justiça
.	SENT	.
</s>
<s>
-	QUOTE	-
Mas	CONJ	mas
enfim	ADV	enfim
,	VIRG	,
disse	V	dizer
a	DET	a
comadre	NOM	comadre
,	VIRG	,
onde	PR	onde
está	V	estar
o	DET	o
rapaz	NOM	rapaz
?	SENT	?
onde	ADV	onde
é	V	ser
que	CONJSUB	que
o	P	o
enterraram	V	enterrar
?	SENT	?
-	QUOTE	-
Saiu	V	sair
por	PRP	por
ali	ADV	ali
desencabrestado	V	desencabrestar
,	VIRG	,
e	CONJ	e
tomara	V	tomar
que	CONJSUB	que
cá	ADV	cá
não	ADV	não
volte	V	voltar
.	SENT	.
</s>
<s>
-	QUOTE	-
Ora	CONJ	ora
,	VIRG	,
está	V	estar
bonito	ADJ	bonito
!	SENT	!
Oh	I	oh
!	SENT	!
mas	CONJ	mas
isto	P	isto
não	ADV	não
pode	V	poder
ser	V	ser
assim	ADV	assim
;	SENT	;
correrem	V	correr
com	PRP	com
o	DET	o
rapaz	NOM	rapaz
de	PRP	de
casa	NOM	casa
para	PRP	para
fora	NOM	fora
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
Ele	P	ele
não	ADV	não
é	V	ser
nenhum	ADJ	nenhum
desgraçado	NOM	desgraçado
,	VIRG	,
pois	CONJ	pois
sempre	ADV	sempre
tem	V	ter
o	DET	o
que	PR	que
lhe	P	lhe
deixou	V	deixar
seu	ADJ	seu
padrinho	NOM	padrinho
.	SENT	.
</s>
<s>
-	QUOTE	-
Essas	DET	essa
e	CONJ	e
outras	P	outra
é	V	ser
que	CONJSUB	que
o	P	o
puseram	V	pôr
a	PRP	a
perder	V	perder
.	SENT	.
</s>
<s>
-	QUOTE	-
Sim	ADV	sim
,	VIRG	,
metam-lhe	V+P	meter
fumaça	NOM	fumaça
de	PRP	de
rico	ADJ	rico
na	PRP+DET	em
cabeça	NOM	cabeça
,	VIRG	,
e	CONJ	e
hão	V	haver
de	PRP	de
ver	V	ver
no	PRP+DET	em
que	PR	que
dá	V	dar
.	SENT	.
</s>
<s>
-	QUOTE	-
Coitado	ADJ	coitado
,	VIRG	,
disse	V	dizer
lamentando	V	lamentar
a	DET	a
comadre	NOM	comadre
,	VIRG	,
aquele	P	aquele
nasceu	V	nascer
com	PRP	com
má	ADJ	mau
sina	NOM	sina
.	SENT	.
</s>
<s>
E	CONJ	e
,	VIRG	,
tomando	V	tomar
de	PRP	de
novo	ADJ	novo
a	DET	a
mantilha	NOM	mantilha
,	VIRG	,
saiu	V	sair
com	PRP	com
as	DET	a
lágrimas	NOM	lágrima
nos	PRP+DET	em
olhos	NOM	olho
em	PRP	em
procura	NOM	procura
de	PRP	de
Leonardo	NOM	leonardo
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
sair	V	sair
escoravam-na	V+P	escorar
à	PRP+DET	a
janela	NOM	janela
três	CARD	três
ou	CONJ	ou
quatro	CARD	quatro
vizinhas	NOM	vizinho
.	SENT	.
</s>
<s>
-	QUOTE	-
Então	ADV	então
,	VIRG	,
o	DET	o
que	PR	que
é	V	ser
que	CONJSUB	que
fizeram	V	fazer
ao	PRP+DET	a
moço	NOM	moço
?	SENT	?
-	QUOTE	-
Que	PR	que
foi	V	ir
isso	P	isso
,	VIRG	,
Sra.	NOM	<unknown>
comadre	NOM	comadre
?	SENT	?
-	QUOTE	-
Ele	P	ele
passou	V	passar
por	PRP	por
aqui	ADV	aqui
pondo	V	pôr
dez	CARD	dez
léguas	NOM	légua
por	PRP	por
hora	NOM	hora
.	SENT	.
</s>
<s>
-	QUOTE	-
Deixe-me	V+P	deixar
,	VIRG	,
deixe-me	V+P	deixar
,	VIRG	,
respondeu	V	responder
a	DET	a
comadre	NOM	comadre
,	VIRG	,
que	PR	que
isto	P	isto
não	ADV	não
acaba	V	acabar
bem	ADV	bem
.	SENT	.
</s>
<s>
\num	V	<unknown>
tomo_2_capítulo_7	V	<unknown>
\txt	NOM	<unknown>
REMÉDIO	NOM	remédio
AOS	NOM	<unknown>
MALES	NOM	mal
O	V	<unknown>
pobre	ADJ	pobre
rapaz	NOM	rapaz
saíra	V	sair
,	VIRG	,
como	CONJ	como
dissemos	V	dizer
,	VIRG	,
pela	PRP+DET	por
porta	NOM	porta
fora	NOM	fora
,	VIRG	,
e	CONJ	e
caminhando	V	caminhar
apressadamente	ADV	apressadamente
olhava	V	olhar
de	PRP	de
vez	NOM	vez
em	PRP	em
quando	ADV	quando
para	PRP	para
trás	ADV	trás
,	VIRG	,
pois	CONJ	pois
julgava	V	julgar
ver	V	ver
ainda	ADV	ainda
enristado	V	enristar
contra	PRP	contra
si	P	si
o	DET	o
espadim	NOM	espadim
com	PRP	com
que	PR	que
o	DET	o
pai	NOM	pai
o	P	o
ameaçara	V	ameaçar
,	VIRG	,
que	PR	que
parecia	V	parecer
com	PRP	com
ele	P	ele
querer	V	querer
acabar	V	acabar
a	DET	a
obra	NOM	obra
que	PR	que
com	PRP	com
um	DET	um
pontapé	NOM	pontapé
começara	V	começar
.	SENT	.
</s>
<s>
Andou	V	andar
a	DET	a
bom	ADJ	bom
andar	NOM	andar
por	PRP	por
largo	ADJ	largo
tempo	NOM	tempo
,	VIRG	,
e	CONJ	e
foi	V	ir
dar	V	dar
consigo	P	consigo
lá	ADV	lá
para	PRP	para
as	DET	a
bandas	NOM	banda
dos	PRP+DET	de
Cajueiros	NOM	cajueiro
:	SENT	:
cansado	ADJ	cansado
,	VIRG	,
ofegante	ADJ	ofegante
,	VIRG	,
sentou-se	V+P	sentar
sobre	PRP	sobre
umas	DET	uma
pedras	NOM	pedra
,	VIRG	,
e	CONJ	e
quem	PR	quem
o	P	o
visse	V	ver
com	PRP	com
ar	NOM	ar
tristonho	ADJ	tristonho
e	CONJ	e
pensativo	ADJ	pensativo
julgaria	V	julgar
talvez	ADV	talvez
que	PR	que
ele	P	ele
cismava	V	cismar
na	PRP+DET	em
sua	ADJ	sua
posição	NOM	posição
e	CONJ	e
no	PRP+DET	em
caminho	NOM	caminho
que	PR	que
havia	V	haver
tomar	V	tomar
.	SENT	.
</s>
<s>
Pois	CONJ	pois
enganava-se	V+P	enganar
redondamente	ADV	redondamente
quem	PR	quem
tal	P	tal
julgasse	V	julgar
:	SENT	:
pensava	V	pensar
em	PRP	em
coisa	NOM	coisa
muito	ADV	muito
mais	ADV	mais
agradável	ADJ	agradável
;	SENT	;
pensava	V	pensar
em	PRP	em
Luizinha	NOM	<unknown>
.	SENT	.
</s>
<s>
Pensando	V	pensar
nela	PRP+P	ela
não	ADV	não
podia	V	poder
,	VIRG	,
é	V	ser
verdade	NOM	verdade
,	VIRG	,
abster-se	V+P	abster
de	PRP	de
ver	V	ver
surgir	V	surgir
diante	PRP	diante
dos	PRP+DET	de
olhos	NOM	olho
o	DET	o
terrível	ADJ	terrível
José	NOM	José
Manuel	NOM	Manuel
;	SENT	;
e	CONJ	e
isto	P	isto
explicava	V	explicar
certos	ADJ	certo
movimentos	NOM	movimento
de	PRP	de
impaciência	NOM	impaciência
que	PR	que
de	PRP	de
vez	NOM	vez
em	PRP	em
quando	ADV	quando
se	P	se
lhe	P	lhe
podiam	V	poder
observar	V	observar
.	SENT	.
</s>
<s>
Tinha	V	ter
gasto	ADJ	gasto
largo	ADJ	largo
tempo	NOM	tempo
nesta	PRP+P	em
meditação	NOM	meditação
,	VIRG	,
quando	CONJ	quando
foi	V	ir
repentinamente	ADV	repentinamente
acordado	ADJ	acordado
por	PRP	por
umas	DET	uma
poucas	NOM	poucas
de	PRP	de
gargalhadas	NOM	gargalhada
partidas	V	partir
detrás	ADV	detrás
de	PRP	de
umas	DET	uma
moitas	NOM	moita
vizinhas	ADJ	vizinho
.	SENT	.
</s>
<s>
Estremeceu	V	estremecer
da	PRP+DET	de
cabeça	NOM	cabeça
aos	PRP+DET	a
pés	NOM	pé
;	SENT	;
pareceu-lhe	V+P	parecer
que	CONJSUB	que
lhe	P	lhe
tinham	V	ter
lido	V	ler
os	DET	o
pensamentos	NOM	pensamento
que	PR	que
lhe	P	lhe
passavam	V	passar
pela	PRP+DET	por
mente	NOM	mente
e	CONJ	e
que	PR	que
se	P	se
riam	V	rir
dele	PRP+P	de
.	SENT	.
</s>
<s>
Voltou-se	V+P	voltar
,	VIRG	,
nada	P	nada
viu	V	ver
;	SENT	;
guiado	V	guiar
por	PRP	por
um	DET	um
rumor	NOM	rumor
que	PR	que
ouvia	V	ouvir
,	VIRG	,
começou	V	começar
a	PRP	a
procurar	V	procurar
,	VIRG	,
e	CONJ	e
sem	PRP	sem
grande	ADJ	grande
trabalho	NOM	trabalho
viu	V	ver
,	VIRG	,
atrás	ADV	atrás
de	PRP	de
