<text id="sousa1556">
<s>
CAPÍTULO	NOM	capítulo
cidade	NOM	cidade
um	DET	um
gasalhado	V	gasalhar
provido	ADJ	provido
e	CONJ	e
concertado	V	concertar
de	PRP	de
todo	ADJ	todo
o	DET	o
necessário	ADJ	necessário
,	VIRG	,
com	PRP	com
muita	ADJ	muita
limpeza	NOM	limpeza
e	CONJ	e
ordem	NOM	ordem
,	VIRG	,
em	PRP	em
umas	DET	uma
boas	ADJ	bom
casas	NOM	casa
que	PR	que
pera	V	esperar
isso	P	isso
tomou	V	tomar
;	SENT	;
sinalou	V	sinalar
renda	NOM	renda
conveniente	ADJ	conveniente
pera	PRP	para
a	DET	a
fábrica	NOM	fábrica
e	CONJ	e
pera	V	esperar
um	DET	um
homem	NOM	homem
casado	ADJ	casado
,	VIRG	,
virtuoso	ADJ	virtuoso
e	CONJ	e
sisudo	ADJ	sisudo
,	VIRG	,
que	PR	que
assistia	V	assistir
nelas	PRP+P	ela
e	CONJ	e
tinha	V	ter
cuidado	NOM	cuidado
que	PR	que
andasse	V	andar
tudo	P	tudo
apontado	V	apontar
,	VIRG	,
de	PRP	de
camas	NOM	cama
limpas	V	limpar
e	CONJ	e
roupa	NOM	roupa
lavada	ADJ	lavado
,	VIRG	,
e	CONJ	e
administrado	V	administrar
de	PRP	de
água	NOM	água
e	CONJ	e
candeas	V	<unknown>
,	VIRG	,
de	PRP	de
modo	NOM	modo
que	PR	que
não	ADV	não
faltasse	V	faltar
nada	P	nada
pera	V	esperar
bom	ADJ	bom
gasalhado	V	gasalhar
dos	PRP+DET	de
hóspedes	NOM	hóspede
;	SENT	;
e	CONJ	e
o	DET	o
jantar	NOM	jantar
e	CONJ	e
cea	V	<unknown>
ia	V	ir
todos	ADJ	todo
os	DET	o
dias	NOM	dia
da	PRP+DET	de
cozinha	NOM	cozinha
do	PRP+DET	de
Arcebispo	NOM	arcebispo
.	SENT	.
</s>
<s>
E	CONJ	e
guardava-se	V+P	guardar
esta	DET	esta
ordem	NOM	ordem
:	SENT	:
o	DET	o
assistente	NOM	assistente
ou	CONJ	ou
enfermeiro-mor	NOM	<unknown>
deste	PRP+P	de
(	QUOTE	(
chamemos-lhe	V+P	chamar
assi	V	<unknown>
)	QUOTE	)
hospital	NOM	hospital
de	PRP	de
sãos	NOM	são
tinha	V	ter
a	DET	a
cargo	NOM	cargo
,	VIRG	,
tanto	ADV	tanto
que	PR	que
algum	P	algum
religioso	ADJ	religioso
entrava	V	entrar
,	VIRG	,
dar	V	dar
aviso	NOM	aviso
na	PRP+DET	em
despensa	NOM	despensa
do	PRP+DET	de
Arcebispo	NOM	arcebispo
,	VIRG	,
e	CONJ	e
o	DET	o
oficial	NOM	oficial
dela	PRP+P	de
o	P	o
tomava	V	tomar
a	DET	a
rol	NOM	rol
,	VIRG	,
e	CONJ	e
todos	ADJ	todo
os	DET	o
dias	NOM	dia
,	VIRG	,
sem	PRP	sem
falência	NOM	falência
,	VIRG	,
lhe	P	lhe
mandava	V	mandar
a	DET	a
provisão	NOM	provisão
necessária	ADJ	necessário
.	SENT	.
</s>
<s>
E	CONJ	e
por	PRP	por
muitos	P	muito
que	PR	que
concorressem	V	concorrer
,	VIRG	,
sempre	ADV	sempre
havia	V	haver
pera	PRP	para
todos	P	todo
,	VIRG	,
porque	CONJ	porque
a	DET	a
ordem	NOM	ordem
que	PR	que
tinha	V	ter
o	DET	o
oficial	NOM	oficial
era	V	ser
mandar	V	mandar
guisar	V	guisar
na	PRP+DET	em
cozinha	NOM	cozinha
particular	ADJ	particular
comida	NOM	comida
pera	PRP	para
este	DET	este
hospital	NOM	hospital
,	VIRG	,
e	CONJ	e
sempre	ADV	sempre
com	PRP	com
tanta	DET	tanto
abundância	NOM	abundância
que	PR	que
nunca	ADV	nunca
faltasse	V	faltar
,	VIRG	,
se	P	se
acertassem	V	acertar
a	PRP	a
vir	V	ver
muitos	P	muito
.	SENT	.
</s>
<s>
E	CONJ	e
quando	CONJ	quando
sobejava	V	sobejar
não	ADV	não
era	V	ser
perdida	V	perder
,	VIRG	,
mas	CONJ	mas
ganhada	V	ganhar
,	VIRG	,
porque	CONJ	porque
sempre	ADV	sempre
sobejavam	V	sobejar
pobres	ADJ	pobre
a	PRP	a
quem	PR	quem
se	P	se
dava	V	dar
,	VIRG	,
e	CONJ	e
o	DET	o
mesmo	ADV	mesmo
se	P	se
fazia	V	fazer
dos	PRP+DET	de
sobejos	NOM	sobejo
da	PRP+DET	de
mesa	NOM	mesa
dos	PRP+DET	de
hóspedes	NOM	hóspede
.	SENT	.
</s>
<s>
Aqui	ADV	aqui
não	ADV	não
entrava	V	entrar
secular	ADJ	secular
nem	CONJ	nem
enfermo	ADJ	enfermo
;	SENT	;
e	CONJ	e
os	DET	o
eclesiásticos	NOM	eclesiástico
pera	PRP	para
quem	PR	quem
se	P	se
fundou	V	fundar
o	DET	o
gasalhado	V	gasalhar
tinham	V	ter
prazo	NOM	prazo
limitado	ADJ	limitado
de	PRP	de
certos	ADJ	certo
dias	NOM	dia
,	VIRG	,
os	DET	o
quais	PR	qual
passados	NOM	passado
,	VIRG	,
eram	V	ser
despedidos	ADJ	despedido
,	VIRG	,
porque	CONJ	porque
a	DET	a
ocasião	NOM	ocasião
da	PRP+DET	de
pousada	NOM	pousada
graciosa	ADJ	gracioso
não	ADV	não
o	P	o
fosse	V	fossar
de	PRP	de
alguns	P	algum
perderem	V	perder
tempo	NOM	tempo
e	CONJ	e
se	P	se
deixarem	V	deixar
andar	NOM	andar
na	PRP+DET	em
cidade	NOM	cidade
ociosamente	ADV	ociosamente
;	SENT	;
mas	CONJ	mas
,	VIRG	,
constando	V	constar
que	CONJSUB	que
havia	V	haver
necessidade	NOM	necessidade
de	PRP	de
fazerem	V	fazer
mais	ADV	mais
demora	NOM	demora
,	VIRG	,
com	PRP	com
facilidade	NOM	facilidade
eram	V	ser
de	PRP	de
novo	ADJ	novo
admitidos	ADJ	admitido
e	CONJ	e
providos	ADJ	provido
.	SENT	.
</s>
<s>
Além	ADV	além
deste	PRP+P	de
gasalhado	V	gasalhar
havia	V	haver
outro	P	outro
particular	ADJ	particular
dentro	ADV	dentro
do	PRP+DET	de
paço	NOM	paço
,	VIRG	,
em	PRP	em
que	PR	que
eram	V	ser
recebidos	V	receber
e	CONJ	e
aposentados	V	aposentar
três	CARD	três
géneros	NOM	género
de	PRP	de
gente	NOM	gente
:	SENT	:
primeiro	CARD	primeiro
eram	V	ser
os	DET	o
abades	NOM	abade
,	VIRG	,
vigairos	NOM	<unknown>
,	VIRG	,
reitores	NOM	reitor
e	CONJ	e
curas	NOM	cura
da	PRP+DET	de
jurdição	NOM	<unknown>
do	PRP+DET	de
Arcebispo	NOM	arcebispo
,	VIRG	,
se	P	se
vinham	V	vir
a	PRP	a
negocear	V	<unknown>
com	PRP	com
ele	P	ele
ou	CONJ	ou
com	PRP	com
seu	P	seu
provisor	V	<unknown>
negócios	NOM	negócio
tocantes	ADJ	tocante
a	PRP	a
suas	ADJ	sua
igrejas	NOM	igreja
,	VIRG	,
porque	CONJ	porque
a	DET	a
estes	P	este
tais	P	tal
convidava	V	convidar
e	CONJ	e
recebia	V	receber
com	PRP	com
alegria	NOM	alegria
e	CONJ	e
com	PRP	com
tanto	ADV	tanto
gosto	V	gostar
como	CONJ	como
se	P	se
foram	V	ir
Anjos	NOM	anjo
de	PRP	de
Abraão	NOM	Abraão
,	VIRG	,
afirmando	V	afirmar
que	CONJSUB	que
os	P	o
tinha	V	ter
em	PRP	em
lugar	NOM	lugar
de	PRP	de
irmãos	NOM	irmão
,	VIRG	,
e	CONJ	e
como	CONJ	como
tais	P	tal
os	P	o
amava	V	amar
e	CONJ	e
estimava	V	estimar
por	PRP	por
serem	V	ser
seus	ADJ	seu
coadjutores	NOM	coadjutor
,	VIRG	,
sem	PRP	sem
cujo	PR	cujo
ministério	NOM	ministério
e	CONJ	e
intervenção	NOM	intervenção
não	ADV	não
podia	V	poder
fazer	V	fazer
bem	ADV	bem
seu	ADJ	seu
ofício	NOM	ofício
,	VIRG	,
nem	CONJ	nem
cumprir	V	cumprir
com	PRP	com
os	DET	o
encargos	NOM	encargo
dele	PRP+P	de
;	SENT	;
e	CONJ	e
assi	NOM	<unknown>
queria	V	querer
que	CONJSUB	que
a	DET	a
toda	ADJ	todo
hora	NOM	hora
achassem	V	achar
suas	ADJ	sua
portas	NOM	porta
abertas	ADJ	aberto
pera	PRP	para
gasalhado	V	gasalhar
,	VIRG	,
pera	V	esperar
a	DET	a
audiência	NOM	audiência
e	CONJ	e
pera	PRP	para
tudo	P	tudo
o	DET	o
que	PR	que
dele	PRP+P	de
lhes	P	lhes
cumprisse	V	cumprir
,	VIRG	,
como	CONJ	como
a	DET	a
verdadeiros	ADJ	verdadeiro
irmãos	NOM	irmão
.	SENT	.
</s>
<s>
O	DET	o
segundo	CARD	segundo
género	NOM	género
de	PRP	de
hóspedes	NOM	hóspede
do	PRP+DET	de
paço	NOM	paço
eram	V	ser
os	DET	o
eclesiásticos	NOM	eclesiástico
que	PR	que
em	PRP	em
algum	ADJ	algum
tempo	NOM	tempo
haviam	V	haver
sido	V	ser
seus	ADJ	seu
familiares	NOM	familiar
ou	CONJ	ou
assistido	V	assistir
em	PRP	em
sua	ADJ	sua
casa	NOM	casa
;	SENT	;
mas	CONJ	mas
estes	P	este
também	ADV	também
tinham	V	ter
dias	NOM	dia
limitados	ADJ	limitado
,	VIRG	,
se	P	se
acertavam	V	acertar
de	PRP	de
vir	V	ver
a	DET	a
demandas	NOM	demanda
,	VIRG	,
porque	CONJ	porque
dizia	V	dizer
o	DET	o
Arcebispo	NOM	arcebispo
que	PR	que
não	ADV	não
era	V	ser
bem	ADV	bem
nem	CONJ	nem
ele	P	ele
o	P	o
queria	V	querer
que	CONJSUB	que
avexassem	V	avexar
partes	NOM	parte
e	CONJ	e
andassem	V	andar
distraídos	ADJ	distraído
à	PRP+DET	a
conta	NOM	conta
do	PRP+DET	de
pão	NOM	pão
certo	ADJ	certo
;	SENT	;
se	P	se
não	ADV	não
tinham	V	ter
demandas	NOM	demanda
,	VIRG	,
nenhum	ADJ	nenhum
termo	NOM	termo
lhes	P	lhes
punha	V	pôr
.	SENT	.
</s>
<s>
Os	DET	o
terceiros	NOM	terceiro
hóspedes	NOM	hóspede
eram	V	ser
os	DET	o
religiosos	NOM	religioso
da	PRP+DET	de
sua	ADJ	sua
Ordem	V	<unknown>
,	VIRG	,
que	PR	que
pera	V	esperar
estes	P	este
,	VIRG	,
como	CONJ	como
pera	PRP	para
filhos	NOM	filho
,	VIRG	,
havia	V	haver
aposento	NOM	aposento
separado	ADJ	separado
em	PRP	em
que	PR	que
não	ADV	não
entrava	V	entrar
outra	ADJ	outro
gente	NOM	gente
,	VIRG	,
com	PRP	com
roupa	NOM	roupa
particular	ADJ	particular
,	VIRG	,
como	CONJ	como
se	P	se
fora	V	ir
hospedaria	V	hospedar
de	PRP	de
qualquer	ADJ	qualquer
mosteiro	NOM	mosteiro
nosso	ADJ	nosso
,	VIRG	,
e	CONJ	e
com	PRP	com
ração	NOM	ração
certa	ADJ	certo
pera	PRP	para
seus	ADJ	seu
criados	ADJ	criado
e	CONJ	e
cavalgaduras	NOM	cavalgadura
.	SENT	.
</s>
<s>
Desta	PRP+P	de
maneira	NOM	maneira
não	ADV	não
ficava	V	ficar
necessidade	NOM	necessidade
corporal	ADJ	corporal
,	VIRG	,
nem	CONJ	nem
espiritual	ADJ	espiritual
,	VIRG	,
nem	CONJ	nem
pobre	ADJ	pobre
,	VIRG	,
nem	CONJ	nem
pobreza	NOM	pobreza
,	VIRG	,
em	PRP	em
toda	ADJ	todo
a	DET	a
cidade	NOM	cidade
e	CONJ	e
arcebispado	NOM	arcebispado
,	VIRG	,
a	DET	a
que	PR	que
se	P	se
não	ADV	não
estendesse	V	estender
a	DET	a
fervente	ADJ	fervente
caridade	NOM	caridade
do	PRP+DET	de
prelado	NOM	prelado
e	CONJ	e
,	VIRG	,
com	PRP	com
a	P	a
ter	V	ter
feito	V	fazer
tão	ADV	tão
gèral	V	<unknown>
como	CONJ	como
parece	V	parecer
,	VIRG	,
polo	NOM	polo
que	PR	que
temos	V	ter
dito	ADJ	dito
,	VIRG	,
ainda	ADV	ainda
a	P	a
alargava	V	alargar
mais	ADV	mais
em	PRP	em
alguns	ADJ	algum
casos	NOM	caso
extraordinários	ADJ	extraordinário
,	VIRG	,
que	PR	que
logo	ADV	logo
veremos	V	ver
,	VIRG	,
e	CONJ	e
em	PRP	em
muitos	P	muito
outros	P	outro
que	PR	que
ao	PRP+DET	a
diante	PRP	diante
se	P	se
contarão	V	contar
.	SENT	.
</s>
<s>
CAPÍTULO	NOM	capítulo
XXI	V	<unknown>
De	NOM	<unknown>
algumas	ADJ	alguma
esmolas	V	esmolar
secretas	V	secretar
que	CONJSUB	que
o	DET	o
Arcebispo	NOM	arcebispo
fez	V	fazer
em	PRP	em
ocasiões	NOM	ocasião
que	PR	que
se	P	se
lhe	P	lhe
ofereceram	V	oferecer
.	SENT	.
</s>
<s>
Estava	V	estar
uma	DET	uma
tarde	NOM	tarde
o	DET	o
Arcebispo	NOM	arcebispo
só	ADJ	só
,	VIRG	,
entrou	V	entrar
o	DET	o
seu	ADJ	seu
alfaiate	NOM	alfaiate
,	VIRG	,
com	PRP	com
uma	DET	uma
peça	NOM	peça
de	PRP	de
crisé	V	<unknown>
branca	ADJ	branco
muito	ADV	muito
fina	ADJ	fino
,	VIRG	,
pera	PRP	para
lhe	P	lhe
cortar	V	cortar
uns	DET	um
hábitos	NOM	hábito
,	VIRG	,
por	PRP	por
ordem	NOM	ordem
do	PRP+DET	de
Padre	NOM	padre
Frei	V	<unknown>
João	NOM	João
de	PRP	de
Leiria	NOM	<unknown>
,	VIRG	,
que	PR	que
sintia	NOM	<unknown>
não	ADV	não
só	ADV	só
serem	V	ser
velhos	ADJ	velho
e	CONJ	e
gastados	V	gastar
os	DET	o
que	PR	que
o	DET	o
Arcebispo	NOM	arcebispo
trazia	V	trazer
,	VIRG	,
mas	CONJ	mas
já	ADV	já
em	PRP	em
algumas	ADJ	alguma
partes	NOM	parte
remendados	ADJ	remendado
,	VIRG	,
como	CONJ	como
vestido	NOM	vestido
que	PR	que
ainda	ADV	ainda
trouxera	V	trazer
de	PRP	de
Benfica	NOM	benfica
.	SENT	.
</s>
<s>
Perguntou-lhe	V+P	perguntar
o	DET	o
Arcebispo	NOM	arcebispo
se	P	se
conhecia	V	conhecer
umas	DET	uma
mulheres	NOM	mulher
que	PR	que
lhe	P	lhe
nomeou	V	nomear
por	PRP	por
um	DET	um
rol	NOM	rol
:	SENT	:
eram	V	ser
três	CARD	três
donas	NOM	dono
honradas	ADJ	honrado
,	VIRG	,
virtuosas	ADJ	virtuoso
e	CONJ	e
pobres	ADJ	pobre
.	SENT	.
</s>
<s>
E	CONJ	e
,	VIRG	,
dizendo	V	dizer
que	CONJSUB	que
sabia	V	saber
delas	PRP+P	de
,	VIRG	,
mandou-lhe	V+P	mandar
que	CONJSUB	que
dissimuladamente	ADV	dissimuladamente
levasse	V	levar
a	DET	a
crisé	NOM	<unknown>
pera	PRP	para
casa	NOM	casa
e	CONJ	e
logo	ADV	logo
cortasse	V	cortar
dela	PRP+P	de
três	CARD	três
vasquinhas	V	<unknown>
,	VIRG	,
e	CONJ	e
feitas	V	fazer
,	VIRG	,
lhas	P	ele
levasse	V	levar
,	VIRG	,
sem	PRP	sem
descobrir	V	descobrir
quem	PR	quem
as	P	a
mandava	V	mandar
,	VIRG	,
nem	CONJ	nem
dar	V	dar
conta	V	contar
de	PRP	de
nada	P	nada
a	DET	a
Frei	NOM	frei
João.Obedeceu	V	<unknown>
o	DET	o
oficial	NOM	oficial
,	VIRG	,
passaram-se	V+P	passar
alguns	ADJ	algum
dias	NOM	dia
;	SENT	;
houve	V	haver
Frei	V	<unknown>
João	NOM	João
que	PR	que
era	V	ser
descuido	NOM	descuido
culpável	ADJ	culpável
a	PRP	a
tardança	NOM	tardança
do	PRP+DET	de
fato	NOM	fato
;	SENT	;
chamou-o	V+P	chamar
pera	PRP	para
o	P	o
reprender	V	<unknown>
;	SENT	;
foi-lhe	V+P	ir
forçado	V	forçar
revelar	V	revelar
o	DET	o
segredo	NOM	segredo
.	SENT	.
</s>
<s>
Era	V	ser
muito	ADV	muito
notável	ADJ	notável
o	DET	o
sintimento	NOM	<unknown>
que	PR	que
o	DET	o
Arcebispo	NOM	arcebispo
tinha	V	ter
de	PRP	de
se	P	se
lhe	P	lhe
fazer	V	fazer
qualquer	ADJ	qualquer
peça	NOM	peça
de	PRP	de
vestido	NOM	vestido
nova	ADJ	novo
pera	PRP	para
sua	ADJ	sua
pessoa	NOM	pessoa
:	SENT	:
por	PRP	por
humildade	NOM	humildade
,	VIRG	,
havia	V	haver
tudo	P	tudo
por	PRP	por
mal	ADV	mal
empregado	V	empregar
em	PRP	em
si	P	si
;	SENT	;
e	CONJ	e
pola	V	<unknown>
caridade	NOM	caridade
,	VIRG	,
parecia-lhe	V+P	parecer
que	CONJSUB	que
quanto	ADV	quanto
punha	V	pôr
em	PRP	em
si	P	si
tanto	ADV	tanto
tirava	V	tirar
aos	PRP+DET	a
pobres	ADJ	pobre
,	VIRG	,
pera	V	esperar
os	DET	o
quais	PR	qual
só	ADV	só
queria	V	querer
tudo	P	tudo
.	SENT	.
</s>
<s>
Mandou-lhe	V+P	mandar
Frei	V	<unknown>
João	NOM	João
de	PRP	de
Leiria	NOM	<unknown>
fazer	V	fazer
hábitos	NOM	hábito
sem	PRP	sem
lhe	P	lhe
dar	V	dar
conta	NOM	conta
,	VIRG	,
nem	CONJ	nem
preceder	V	preceder
medida	NOM	medida
,	VIRG	,
e	CONJ	e
ordenou	V	ordenar
,	VIRG	,
porque	CONJ	porque
arreceava	V	arrecear
que	CONJSUB	que
os	DET	o
não	ADV	não
quisesse	V	querer
vestir	NOM	vestir
,	VIRG	,
que	PR	que
quem	PR	quem
tinha	V	ter
cuidado	NOM	cuidado
da	PRP+DET	de
sua	ADJ	sua
câmara	NOM	câmara
,	VIRG	,
lhe	P	lhe
tirasse	V	tirar
os	DET	o
velhos	NOM	velho
,	VIRG	,
como	CONJ	como
estivesse	V	estar
deitado	ADJ	deitado
,	VIRG	,
e	CONJ	e
em	PRP	em
seu	ADJ	seu
lugar	NOM	lugar
deixasse	V	deixar
os	DET	o
novos	ADJ	novo
sem	PRP	sem
dizer	V	dizer
nada	P	nada
.	SENT	.
</s>
<s>
Quando	CONJ	quando
se	P	se
quis	V	querer
vestir	NOM	vestir
,	VIRG	,
sintiu	NOM	<unknown>
o	DET	o
peso	NOM	peso
e	CONJ	e
a	DET	a
diferença	NOM	diferença
do	PRP+DET	de
fato	NOM	fato
desacostumada	ADJ	desacostumado
;	SENT	;
caiu	V	cair
no	PRP+DET	em
engano	NOM	engano
e	CONJ	e
chamou	V	chamar
depressa	ADV	depressa
polo	NOM	polo
cubiculário	V	<unknown>
,	VIRG	,
queixou-se	V+P	queixar
asperamente	ADV	asperamente
,	VIRG	,
como	CONJ	como
se	P	se
lhe	P	lhe
fora	V	ir
feito	V	fazer
algum	ADJ	algum
grande	ADJ	grande
desserviço	NOM	desserviço
,	VIRG	,
e	CONJ	e
mandou-lhe	V+P	mandar
que	CONJSUB	que
na	PRP+DET	em
mesma	ADJ	mesmo
hora	NOM	hora
lhe	P	lhe
tornasse	V	tornar
ali	ADV	ali
os	DET	o
seus	ADJ	seu
hábitos	NOM	hábito
.	SENT	.
</s>
<s>
Mas	CONJ	mas
já	ADV	já
não	ADV	não
havia	V	haver
remédio	NOM	remédio
,	VIRG	,
que	PR	que
Frei	V	<unknown>
João	NOM	João
,	VIRG	,
acautelando-se	V	<unknown>
com	PRP	com
tempo	NOM	tempo
,	VIRG	,
como	CONJ	como
sabia	V	saber
com	PRP	com
quem	PR	quem
o	P	o
havia	V	haver
,	VIRG	,
na	PRP+DET	em
hora	NOM	hora
que	PR	que
houve	V	haver
à	PRP+DET	a
mão	NOM	mão
o	DET	o
fato	NOM	fato
velho	ADJ	velho
,	VIRG	,
logo	ADV	logo
o	P	o
mandou	V	mandar
dar	V	dar
a	PRP	a
um	DET	um
pobre	ADJ	pobre
.	SENT	.
</s>
<s>
Disse-lhe	V+P	dizer
o	DET	o
criado	NOM	criado
o	DET	o
que	PR	que
passava	V	passar
,	VIRG	,
quietou-se	V	<unknown>
algum	ADJ	algum
tanto	ADV	tanto
,	VIRG	,
porém	CONJ	porém
não	ADV	não
deixou	V	deixar
de	PRP	de
ficar	V	ficar
queixoso	ADJ	queixoso
e	CONJ	e
dando	V	dar
suspiros	NOM	suspiro
.	SENT	.
</s>
<s>
Por	PRP	por
dia	NOM	dia
de	PRP	de
Páscoa	NOM	Páscoa
,	VIRG	,
querendo	V	querer
ir	V	ir
pera	PRP	para
a	DET	a
Sé	NOM	sé
às	PRP+DET	a
matinas	NOM	matina
da	PRP+DET	de
Ressurreição	NOM	ressurreição
,	VIRG	,
pediu	V	pedir
a	DET	a
capa	NOM	capa
;	SENT	;
ao	PRP+DET	a
tempo	NOM	tempo
que	PR	que
foi	V	ir
a	PRP	a
cobri-la	V+P	cobrir
conheceu	V	conhecer
que	CONJSUB	que
era	V	ser
nova	ADJ	novo
e	CONJ	e
disse	V	dizer
com	PRP	com
dissimulação	NOM	dissimulação
a	PRP	a
quem	PR	quem
lha	P	ele
dava	V	dar
:	SENT	:
-	QUOTE	-
Deixemos	V	deixar
o	DET	o
vestido	NOM	vestido
novo	ADJ	novo
pera	PRP	para
outro	ADJ	outro
dia	NOM	dia
que	PR	que
me	P	me
enfeite	V	enfeitar
mais	ADV	mais
devagar	ADV	devagar
;	SENT	;
vamo-nos	V+P	ir
agora	ADV	agora
às	PRP+DET	a
matinas	NOM	matina
.	SENT	.
</s>
<s>
E	CONJ	e
tomou	V	tomar
a	DET	a
capa	NOM	capa
velha	ADJ	velho
.	SENT	.
</s>
<s>
Tornando	V	tornar
pera	PRP	para
casa	NOM	casa
,	VIRG	,
chamou	V	chamar
um	DET	um
familiar	ADJ	familiar
que	PR	que
era	V	ser
seu	ADJ	seu
esmoler	NOM	esmoler
secreto	ADJ	secreto
e	CONJ	e
pessoa	NOM	pessoa
de	PRP	de
confiança	NOM	confiança
,	VIRG	,
mandou-lhe	V+P	mandar
que	CONJSUB	que
,	VIRG	,
corn	NOM	<unknown>
todo	ADJ	todo
o	DET	o
segredo	NOM	segredo
,	VIRG	,
levasse	V	levar
a	DET	a
capa	NOM	capa
nova	ADJ	novo
,	VIRG	,
que	PR	que
era	V	ser
de	PRP	de
um	DET	um
pano	NOM	pano
muito	ADV	muito
fino	ADJ	fino
que	PR	que
naquele	PRP+P	aquele
tempo	NOM	tempo
chamavam	V	chamar
contrai	V	contrair
,	VIRG	,
a	PRP	a
um	DET	um
cidadão	NOM	cidadão
nobre	ADJ	nobre
e	CONJ	e
velho	ADJ	velho
e	CONJ	e
doente	NOM	doente
,	VIRG	,
dizendo-lhe	V+P	dizer
de	PRP	de
sua	ADJ	sua
parte	NOM	parte
que	PR	que
fizesse	V	fazer
dela	PRP+P	de
um	DET	um
vestido	NOM	vestido
,	VIRG	,
e	CONJ	e
lembrando-lhe	V+P	lembrar
que	CONJSUB	que
dos	PRP+DET	de
retalhos	NOM	retalho
mandasse	V	mandar
fazer	V	fazer
barretinhos	V	<unknown>
pera	PRP	para
se	P	se
valer	V	valer
do	PRP+DET	de
frio	NOM	frio
.	SENT	.
</s>
<s>
Notou	V	notar
Frei	V	<unknown>
João	NOM	João
de	PRP	de
Leiria	V	<unknown>
a	DET	a
falta	NOM	falta
da	PRP+DET	de
capa	NOM	capa
,	VIRG	,
não	ADV	não
achava	V	achar
rasto	NOM	rasto
do	PRP+DET	de
furto	NOM	furto
,	VIRG	,
perguntou	V	perguntar
por	PRP	por
ela	P	ela
a	DET	a
seu	ADJ	seu
dono	NOM	dono
,	VIRG	,
que	PR	que
,	VIRG	,
com	PRP	com
muita	ADJ	muita
modéstia	NOM	modéstia
,	VIRG	,
lhe	P	lhe
respondeu	V	responder
:	SENT	:
-	QUOTE	-
Parece	V	parecer
que	CONJSUB	que
a	P	a
levaram	V	levar
alguns	ADJ	algum
Anjos	NOM	anjo
que	PR	que
andavam	V	andar
nus	ADJ	nu
pera	PRP	para
se	P	se
cobrirem	V	cobrir
com	PRP	com
ela	P	ela
,	VIRG	,
que	PR	que
vai	V	ir
grande	ADJ	grande
frio	NOM	frio
.	SENT	.
</s>
<s>
Foram	V	ir
palavras	NOM	palavra
formais	ADJ	formal
do	PRP+DET	de
Arcebispo	NOM	arcebispo
.	SENT	.
</s>
<s>
Oferece-se-me	V	<unknown>
cuidar	V	cuidar
que	CONJSUB	que
este	DET	este
género	NOM	género
de	PRP	de
caridade	NOM	caridade
era	V	ser
tão	ADV	tão
agradável	ADJ	agradável
ao	PRP+DET	a
Arcebispo	NOM	arcebispo
,	VIRG	,
por	PRP	por
uma	DET	uma
grande	ADJ	grande
parte	NOM	parte
que	PR	que
nela	PRP+P	ela
se	P	se
deixa	V	deixar
ver	V	ver
de	PRP	de
outra	ADJ	outro
virtude	NOM	virtude
que	PR	que
o	DET	o
mesmo	ADJ	mesmo
Arcebispo	NOM	arcebispo
sobremaneira	ADV	sobremaneira
amava	V	amar
,	VIRG	,
como	CONJ	como
parecerá	V	parecer
ao	PRP+DET	a
diante	PRP	diante
polo	NOM	polo
discurso	NOM	discurso
da	PRP+DET	de
história	NOM	história
,	VIRG	,
que	PR	que
era	V	ser
mortificação	NOM	mortificação
da	PRP+DET	de
própria	ADJ	próprio
vontade.É	NOM	<unknown>
nossa	ADJ	nossa
natureza	NOM	natureza
muito	ADV	muito
amiga	V	amigar
de	PRP	de
si	P	si
e	CONJ	e
a	DET	a
experiência	NOM	experiência
nos	P	nos
ensina	V	ensinar
que	CONJSUB	que
não	ADV	não
há	V	haver
nenhuma	P	nenhuma
tão	ADV	tão
mortificada	ADJ	mortificado
que	PR	que
deixe	V	deixar
de	PRP	de
mostrar	V	mostrar
algum	ADJ	algum
alvoroço	NOM	alvoroço
pera	PRP	para
uma	DET	uma
peça	NOM	peça
de	PRP	de
vestido	NOM	vestido
novo	ADJ	novo
.	SENT	.
</s>
<s>
Alegra	V	alegrar
e	CONJ	e
estima-se	V+P	estimar
,	VIRG	,
ou	CONJ	ou
seja	V	ser
pela	PRP+DET	por
novidade	NOM	novidade
,	VIRG	,
ou	CONJ	ou
pela	PRP+DET	por
honra	NOM	honra
e	CONJ	e
gasalhado	V	gasalhar
que	CONJSUB	que
recebe	V	receber
o	DET	o
corpo	NOM	corpo
;	SENT	;
até	PRP	até
os	DET	o
pensamentos	NOM	pensamento
e	CONJ	e
as	DET	a
esperanças	NOM	esperança
renova	V	renovar
um	DET	um
vestido	NOM	vestido
novo	ADJ	novo
.	SENT	.
</s>
<s>
Donde	PRP+ADV	de
naceu	V	<unknown>
dizer	V	dizer
o	DET	o
outro	ADJ	outro
poeta	NOM	poeta
de	PRP	de
um	DET	um
que	PR	que
tomou	V	tomar
por	PRP	por
meio	NOM	meio
de	PRP	de
fazer	V	fazer
mal	ADV	mal
a	DET	a
outro	ADJ	outro
dar-lhe	V+P	dar
um	DET	um
vestido	NOM	vestido
rico	ADJ	rico
,	VIRG	,
tendo	V	tender
por	PRP	por
certo	ADJ	certo
que	CONJSUB	que
com	PRP	com
ele	P	ele
entraria	V	entrar
em	PRP	em
novos	ADJ	novo
conselhos	NOM	conselho
que	PR	que
fossem	V	ir
ocasião	NOM	ocasião
de	PRP	de
se	P	se
vir	V	ver
a	PRP	a
perder	V	perder
:	SENT	:
Eutrapelus	V	<unknown>
cuicumque	V	<unknown>
