<text id="azevedo1895">
<s>
LIVRO	NOM	livro
,	VIRG	,
deixando-os	V+P	deixar
ficar	V	ficar
juntos	ADJ	junto
o	DET	o
tempo	NOM	tempo
que	PR	que
entendessem	V	entender
.	SENT	.
</s>
<s>
Felizmente	ADV	felizmente
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
não	ADV	não
sucumbi	V	sucumbir
à	PRP+DET	a
momentânea	ADJ	momentâneo
fraqueza	NOM	fraqueza
e	CONJ	e
tive	V	ter
alento	V	alentar
para	PRP	para
dizer	V	dizer
ao	PRP+DET	a
rapaz	NOM	rapaz
em	PRP	em
tom	NOM	tom
sereno	ADJ	sereno
e	CONJ	e
já	ADV	já
com	PRP	com
a	DET	a
voz	NOM	voz
segura	ADJ	seguro
:	SENT	:
-	QUOTE	-
Bom	ADJ	bom
!	SENT	!
O	DET	o
caso	NOM	caso
não	ADV	não
é	V	ser
assim	ADV	assim
também	ADV	também
para	PRP	para
tão	ADV	tão
grandes	ADJ	grande
despedidas	NOM	despedida
!	SENT	!
A	DET	a
separação	NOM	separação
não	ADV	não
é	V	ser
tamanha	ADJ	tamanho
!	SENT	!
Agora	ADV	agora
vai	V	ir
o	DET	o
senhor	NOM	senhor
,	VIRG	,
meu	ADJ	meu
estimável	ADJ	estimável
filho	NOM	filho
,	VIRG	,
para	PRP	para
a	DET	a
sua	ADJ	sua
casa	NOM	casa
,	VIRG	,
e	CONJ	e
nós	P	nós
cá	ADV	cá
ficamos	V	ficar
em	PRP	em
nosso	ADJ	nosso
canto	NOM	canto
.	SENT	.
</s>
<s>
Pode	V	poder
visitar-nos	V+P	visitar
uma	DET	uma
vez	NOM	vez
por	PRP	por
dia	NOM	dia
,	VIRG	,
até	PRP	até
nova	ADJ	novo
ordem	NOM	ordem
.	SENT	.
</s>
<s>
Não	ADV	não
durará	V	durar
muito	ADV	muito
a	DET	a
interdição	NOM	interdição
-	QUOTE	-
descanse	V	descansar
!	SENT	!
Olhe	V	olhar
:	SENT	:
venha	V	vir
jantar	V	jantar
amanhã	ADV	amanhã
conosco	P	connosco
...	SENT	.
</s>
<s>..
O	V	<unknown>
Dr	NOM	<unknown>
.	SENT	.
</s>
<s>
César	NOM	César
deve	V	dever
estar	V	estar
aí	ADV	aí
,	VIRG	,
e	CONJ	e
temos	V	ter
de	PRP	de
conversar	V	conversar
os	DET	o
três	CARD	três
sobre	PRP	sobre
interesses	NOM	interesse
comerciais	ADJ	comercial
.	SENT	.
</s>
<s>
Não	ADV	não
venha	V	vir
antes	ADV	antes
das	PRP+DET	de
três	CARD	três
horas	NOM	hora
da	PRP+DET	de
tarde	NOM	tarde
.	SENT	.
</s>
<s>
Adeus	NOM	adeus
,	VIRG	,
adeus	NOM	adeus
.	SENT	.
</s>
<s>
E	CONJ	e
Leandro	NOM	Leandro
destacou-se	V+P	destacar
com	PRP	com
efeito	NOM	efeito
para	PRP	para
a	DET	a
sua	ADJ	sua
casa	NOM	casa
,	VIRG	,
acompanhado	V	acompanhar
pelos	PRP+DET	por
olhos	NOM	olho
da	PRP+DET	de
esposa	NOM	esposo
,	VIRG	,
que	PR	que
não	ADV	não
saiu	V	sair
da	PRP+DET	de
janela	NOM	janela
enquanto	CONJ	enquanto
ele	P	ele
não	ADV	não
dobrou	V	dobrar
a	DET	a
esquina	NOM	esquina
da	PRP+DET	de
rua	NOM	rua
,	VIRG	,
depois	ADV	depois
de	PRP	de
repetidos	ADJ	repetido
sinais	NOM	sinal
de	PRP	de
adeus	NOM	adeus
de	PRP	de
parte	NOM	parte
a	PRP	a
parte	NOM	parte
.	SENT	.
</s>
<s>
Como	CONJ	como
passara	V	passar
meu	ADJ	meu
genro	NOM	genro
essas	DET	essa
primeiras	ADJ	primeiro
horas	NOM	hora
de	PRP	de
isolamento	NOM	isolamento
depois	ADV	depois
de	PRP	de
quase	ADV	quase
um	DET	um
mês	NOM	mês
de	PRP	de
convivência	NOM	convivência
com	PRP	com
a	DET	a
sua	ADJ	sua
amada	NOM	amada
,	VIRG	,
só	ADV	só
o	P	o
soube	V	saber
muito	ADV	muito
mais	ADV	mais
tarde	ADV	tarde
,	VIRG	,
repetido	V	repetir
por	PRP	por
minha	ADJ	minha
filha	NOM	filho
,	VIRG	,
a	DET	a
quem	PR	quem
ele	P	ele
no	PRP+DET	em
dia	NOM	dia
seguinte	ADJ	seguinte
descreveu	V	descrever
os	DET	o
seus	ADJ	seu
tormentos	NOM	tormento
.	SENT	.
</s>
<s>
Ela	P	ela
também	ADV	também
estava	V	estar
então	ADV	então
inconsolável	ADJ	inconsolável
;	SENT	;
chegou	V	chegar
a	PRP	a
fazer-me	V+P	fazer
biquinho	NOM	bico
.	SENT	.
</s>
<s>
Eu	P	eu
,	VIRG	,
porém	CONJ	porém
,	VIRG	,
tinha	V	ter
de	PRP	de
sobra	NOM	sobra
no	PRP+DET	em
meu	ADJ	meu
amor	NOM	amor
materno	ADJ	materno
segredos	NOM	segredo
para	PRP	para
o	DET	o
desarmar	V	desarmar
contra	PRP	contra
mim	P	mim
.	SENT	.
</s>
<s>
Consolei-a	V+P	consolar
o	DET	o
melhor	ADJ	melhor
que	PR	que
pude	V	poder
.	SENT	.
</s>
<s>
Mas	CONJ	mas
que	PR	que
alegrão	NOM	alegrão
no	PRP+DET	em
outro	ADJ	outro
dia	NOM	dia
,	VIRG	,
quando	CONJ	quando
os	DET	o
dois	CARD	dois
se	P	se
encontraram	V	encontrar
de	PRP	de
novo	ADJ	novo
!	SENT	!
Dir-se-ia	V+P	dizer
que	CONJSUB	que
a	DET	a
ausência	NOM	ausência
não	ADV	não
fora	V	ir
de	PRP	de
vinte	CARD	vinte
e	CONJ	e
tantas	DET	tanto
horas	NOM	hora
,	VIRG	,
mas	CONJ	mas
de	PRP	de
vinte	CARD	vinte
e	CONJ	e
tantos	DET	tanto
meses	NOM	mês
!	SENT	!
Leandro	NOM	Leandro
acudiu	V	acudir
pontualmente	ADV	pontualmente
à	PRP+DET	a
hora	NOM	hora
marcada	V	marcar
por	PRP	por
mim	P	mim
.	SENT	.
</s>
<s>
Palmira	NOM	<unknown>
,	VIRG	,
ao	PRP+DET	a
perceber	V	perceber
da	PRP+DET	de
janela	NOM	janela
que	PR	que
ele	P	ele
chegava	V	chegar
,	VIRG	,
lançara-se	V+P	lançar
com	PRP	com
tal	P	tal
ímpeto	NOM	ímpeto
pelo	PRP+DET	por
corredor	NOM	corredor
,	VIRG	,
que	PR	que
não	ADV	não
sei	V	saber
como	CONJ	como
não	ADV	não
rolou	V	rolar
a	DET	a
escada	NOM	escada
.	SENT	.
</s>
<s>
Recebeu-o	V+P	receber
nos	PRP+DET	em
braços	NOM	braço
,	VIRG	,
chorando	V	chorar
de	PRP	de
alegria	NOM	alegria
.	SENT	.
</s>
<s>
Ele	P	ele
trouxe-nos	V+P	trazer
flores	NOM	flor
;	SENT	;
beijou-me	V+P	beijar
a	DET	a
face	NOM	face
,	VIRG	,
como	CONJ	como
sinal	NOM	sinal
de	PRP	de
que	PR	que
já	ADV	já
não	ADV	não
estava	V	estar
agastado	V	agastar
comigo	P	comigo
,	VIRG	,
e	CONJ	e
abraçou	V	abraçar
expansivamente	V	<unknown>
o	DET	o
Dr	NOM	<unknown>
.	SENT	.
</s>
<s>
César	NOM	César
,	VIRG	,
que	PR	que
também	ADV	também
fora	V	ir
ao	PRP+DET	a
seu	ADJ	seu
encontro	NOM	encontro
com	PRP	com
um	DET	um
calmo	ADJ	calmo
sorriso	NOM	sorriso
e	CONJ	e
uma	DET	uma
amorável	ADJ	amorável
frase	NOM	frase
paterna	ADJ	paterno
.	SENT	.
</s>
<s>
E	CONJ	e
o	DET	o
nosso	ADJ	nosso
jantar	NOM	jantar
foi	V	ir
o	DET	o
mais	ADV	mais
alegre	ADJ	alegre
que	PR	que
tivemos	V	ter
até	PRP	até
aí	ADV	aí
.	SENT	.
</s>
<s>
Abriu-se	V+P	abrir
uma	DET	uma
garrafa	NOM	garrafa
de	PRP	de
champanha	NOM	champanha
.	SENT	.
</s>
<s>
Foi	V	ir
bastante	ADV	bastante
a	DET	a
separação	NOM	separação
de	PRP	de
um	DET	um
dia	NOM	dia
para	PRP	para
que	PR	que
voltassem	V	voltar
ao	PRP+DET	a
casal	NOM	casal
todos	ADJ	todo
os	DET	o
arrulhos	NOM	arrulho
de	PRP	de
antes	ADV	antes
do	PRP+DET	de
matrimônio	NOM	matrimônio
.	SENT	.
</s>
<s>
Meu	ADJ	meu
genro	NOM	genro
tocava	V	tocar
com	PRP	com
os	DET	o
pés	NOM	pé
,	VIRG	,
por	PRP	por
debaixo	ADV	debaixo
da	PRP+DET	de
mesa	NOM	mesa
,	VIRG	,
os	DET	o
pés	NOM	pé
de	PRP	de
Palmira	NOM	<unknown>
,	VIRG	,
e	CONJ	e
segurava-lhe	V+P	segurar
furtivamente	ADV	furtivamente
a	DET	a
mão	NOM	mão
,	VIRG	,
e	CONJ	e
dizia-lhe	V+P	dizer
em	PRP	em
voz	NOM	voz
baixa	ADJ	baixo
sedutoras	ADJ	sedutor
palavras	NOM	palavra
de	PRP	de
amor	NOM	amor
,	VIRG	,
requestando-a	V+P	requestar
de	PRP	de
novo	ADJ	novo
para	PRP	para
um	DET	um
novo	ADJ	novo
casamento	NOM	casamento
.	SENT	.
</s>
<s>
Eram	V	ser
felizes	ADJ	feliz
.	SENT	.
</s>
<s>
E	CONJ	e
eu	P	eu
me	P	me
sentia	V	sentir
também	ADV	também
feliz	ADJ	feliz
,	VIRG	,
ao	PRP+DET	a
reflexo	NOM	reflexo
da	PRP+DET	de
ventura	NOM	ventura
dos	PRP+DET	de
dois	CARD	dois
;	SENT	;
e	CONJ	e
sorria	V	sorrir
para	PRP	para
César	NOM	César
,	VIRG	,
que	PR	que
esse	P	esse
bem	ADV	bem
compreendia	V	compreender
o	DET	o
alcance	NOM	alcance
da	PRP+DET	de
minha	ADJ	minha
felicidade	NOM	felicidade
e	CONJ	e
orgulhava-se	V+P	orgulhar
de	PRP	de
ter	V	ter
contribuído	V	contribuir
para	PRP	para
ela	P	ela
.	SENT	.
</s>
<s>
À	PRP+DET	a
meia-noite	NOM	meia-noite
dissolveu-se	V+P	dissolver
a	DET	a
roda	NOM	roda
.	SENT	.
</s>
<s>
Leandro	NOM	Leandro
retirou-se	V+P	retirar
com	PRP	com
o	DET	o
médico	NOM	médico
,	VIRG	,
ficando	V	ficar
ajustado	V	ajustar
que	CONJSUB	que
voltariam	V	voltar
ambos	CARD	ambos
no	PRP+DET	em
dia	NOM	dia
seguinte	ADJ	seguinte
às	PRP+DET	a
mesmas	ADJ	mesmo
horas	NOM	hora
.	SENT	.
</s>
<s>
O	DET	o
meu	ADJ	meu
velho	ADJ	velho
e	CONJ	e
querido	ADJ	querido
amigo	NOM	amigo
disse-me	V+P	dizer
,	VIRG	,
ao	PRP+DET	a
sair	V	sair
,	VIRG	,
por	PRP	por
ocasião	NOM	ocasião
de	PRP	de
dar-me	V+P	dar
a	DET	a
mão	NOM	mão
:	SENT	:
-	QUOTE	-
Vai	V	ir
muito	ADV	muito
bem	ADV	bem
!	SENT	!
Vai	V	ir
muito	ADV	muito
bem	ADV	bem
!	SENT	!
..	V	<unknown>
.	SENT	.
</s>
<s>
Continue	V	continuar
,	VIRG	,
Olímpia	V	<unknown>
!	SENT	!
-	QUOTE	-
Creio	V	crer
que	CONJSUB	que
consigo	P	consigo
fazer	V	fazer
o	DET	o
milagre...	NOM	<unknown>
segredei-lhe	V+P	segredar
,	VIRG	,
abraçando-o	V+P	abraçar
.	SENT	.
</s>
<s>
-	QUOTE	-
Consegue	V	conseguir
,	VIRG	,
consegue	V	conseguir
tudo	P	tudo
!	SENT	!
Você	P	você
é	V	ser
uma	DET	uma
santa	ADJ	santo
,	VIRG	,
minha	ADJ	minha
amiga	NOM	amigo
!	SENT	!
Adeus	NOM	adeus
.	SENT	.
</s>
<s>
\num	V	<unknown>
17	CARD	@card@
\txt	NOM	<unknown>
Foi	NOM	<unknown>
uma	DET	uma
bela	ADJ	belo
inspiração	NOM	inspiração
ter	V	ter
feito	V	fazer
Leandro	NOM	Leandro
entrar	V	entrar
para	PRP	para
o	DET	o
comércio	NOM	comércio
.	SENT	.
</s>
<s>
Entrou	V	entrar
com	PRP	com
o	DET	o
pé	NOM	pé
direito	ADJ	direito
.	SENT	.
</s>
<s>
A	DET	a
casa	NOM	casa
a	PRP	a
que	PR	que
ele	P	ele
se	P	se
reuniu	V	reunir
começou	V	começar
,	VIRG	,
com	PRP	com
o	DET	o
novo	ADJ	novo
capital	NOM	capital
,	VIRG	,
a	PRP	a
prosperar	V	prosperar
de	PRP	de
um	DET	um
modo	NOM	modo
admirável	ADJ	admirável
.	SENT	.
</s>
<s>
Tornou-se	V+P	tornar
rapidamente	ADV	rapidamente
conhecido	V	conhecer
na	PRP+DET	em
Praça	NOM	praça
e	CONJ	e
conquistou	V	conquistar
logo	ADV	logo
bonito	ADJ	bonito
crédito	NOM	crédito
.	SENT	.
</s>
<s>
A	DET	a
sua	ADJ	sua
atividade	NOM	atividade
e	CONJ	e
a	DET	a
sua	ADJ	sua
inteligência	NOM	inteligência
,	VIRG	,
aliás	ADV	aliás
comuns	ADJ	comum
,	VIRG	,
encontraram	V	encontrar
bom	ADJ	bom
campo	NOM	campo
para	PRP	para
exercitar-se	V+P	exercitar
,	VIRG	,
sem	PRP	sem
o	DET	o
menor	ADJ	menor
prejuízo	NOM	prejuízo
do	PRP+DET	de
seu	ADJ	seu
sistema	NOM	sistema
nervoso	ADJ	nervoso
.	SENT	.
</s>
<s>
Agora	ADV	agora
,	VIRG	,
já	ADV	já
não	ADV	não
lamentava	V	lamentar
eu	P	eu
que	PR	que
ele	P	ele
não	ADV	não
fosse	V	fossar
oficial	ADJ	oficial
de	PRP	de
marinha	ADJ	marinho
.	SENT	.
</s>
<s>
Reformara	V	reformar
todo	ADJ	todo
o	DET	o
meu	ADJ	meu
julgamento	NOM	julgamento
a	PRP	a
esse	DET	esse
respeito	NOM	respeito
,	VIRG	,
por	PRP	por
deduções	NOM	dedução
que	PR	que
exporei	V	expor
mais	ADV	mais
adiante	ADV	adiante
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
contrário	NOM	contrário
do	PRP+DET	de
que	PR	que
sucederia	V	suceder
se	P	se
Leandro	NOM	Leandro
fosse	V	fossar
meu	ADJ	meu
filho	NOM	filho
e	CONJ	e
não	ADV	não
meu	ADJ	meu
genro	NOM	genro
,	VIRG	,
alegrava-me	V	<unknown>
com	PRP	com
ser	V	ser
ele	P	ele
simples	ADJ	simples
negociante	NOM	negociante
e	CONJ	e
não	ADV	não
notável	ADJ	notável
artista	NOM	artista
,	VIRG	,
ou	CONJ	ou
afamado	ADJ	afamado
escritor	NOM	escritor
,	VIRG	,
ou	CONJ	ou
vulto	NOM	vulto
ilustre	ADJ	ilustre
na	PRP+DET	em
ciência	NOM	ciência
.	SENT	.
</s>
<s>
No	PRP+DET	em
exclusivismo	NOM	exclusivismo
do	PRP+DET	de
meu	ADJ	meu
amor	NOM	amor
de	PRP	de
mãe	NOM	mãe
,	VIRG	,
teria	V	ter
até	PRP	até
um	DET	um
grande	ADJ	grande
desgosto	NOM	desgosto
se	CONJ	se
o	DET	o
marido	NOM	marido
de	PRP	de
minha	ADJ	minha
filha	NOM	filho
se	P	se
revelasse	V	revelar
,	VIRG	,
de	PRP	de
um	DET	um
dia	NOM	dia
para	PRP	para
outro	P	outro
,	VIRG	,
homem	NOM	homem
de	PRP	de
talento	NOM	talento
singular	ADJ	singular
e	CONJ	e
começasse	V	começar
a	DET	a
ser	NOM	ser
aclamado	ADJ	aclamado
pelo	PRP+DET	por
público	NOM	público
.	SENT	.
</s>
<s>
Deus	NOM	deus
me	P	me
livre	ADJ	livre
!	SENT	!
-	QUOTE	-
seria	V	ser
uma	DET	uma
desgraça	NOM	desgraça
!	SENT	!
Nem	CONJ	nem
falar	V	falar
nisso	PRP+P	em
é	V	ser
bom	ADJ	bom
!	SENT	!
o	DET	o
homem	NOM	homem
de	PRP	de
talento	NOM	talento
não	ADV	não
pertence	V	pertencer
à	PRP+DET	a
família	NOM	família
,	VIRG	,
pertence	V	pertencer
à	PRP+DET	a
multidão	NOM	multidão
,	VIRG	,
pertence	V	pertencer
à	PRP+DET	a
sua	ADJ	sua
pátria	NOM	pátria
,	VIRG	,
pertence	V	pertencer
ao	PRP+DET	a
mundo	NOM	mundo
pertence	V	pertencer
ao	PRP+DET	a
século	NOM	século
;	SENT	;
que	PR	que
sei	V	saber
eu	P	eu
?	SENT	?
pertence	V	pertencer
ao	PRP+DET	a
diabo	NOM	diabo
,	VIRG	,
pertence	V	pertencer
a	PRP	a
tudo	P	tudo
,	VIRG	,
a	PRP	a
tudo	P	tudo
,	VIRG	,
menos	ADV	menos
à	PRP+DET	a
pobre	ADJ	pobre
mulher	NOM	mulher
com	PRP	com
quem	PR	quem
caiu	V	cair
na	PRP+DET	em
perniciosa	NOM	pernicioso
asneira	ADJ	asneiro
de	PRP	de
casar	V	casar
.	SENT	.
</s>
<s>
Além	ADV	além
do	PRP+DET	de
que	PR	que
,	VIRG	,
o	DET	o
constante	ADJ	constante
esforço	NOM	esforço
encefálico	ADJ	encefálico
,	VIRG	,
para	PRP	para
conceber	V	conceber
e	CONJ	e
produzir	V	produzir
grandes	ADJ	grande
obras	NOM	obra
de	PRP	de
arte	NOM	arte
,	VIRG	,
traz	V	trazer
fatalmente	ADV	fatalmente
consigo	P	consigo
o	DET	o
precoce	ADJ	precoce
esgotamento	NOM	esgotamento
nervoso	ADJ	nervoso
;	SENT	;
o	DET	o
que	PR	que
,	VIRG	,
suponho	V	supor
,	VIRG	,
não	ADV	não
preciso	V	precisar
dizer	V	dizer
que	CONJSUB	que
é	V	ser
de	PRP	de
suma	NOM	suma
importância	NOM	importância
na	PRP+DET	em
felicidade	NOM	felicidade
conjugal	ADJ	conjugal
.	SENT	.
</s>
<s>
Se	P	se
eu	P	eu
fosse	V	fossar
homem	NOM	homem
,	VIRG	,
sacrificaria	V	sacrificar
de	PRP	de
bom	ADJ	bom
grado	NOM	grado
boa	ADJ	bom
parte	NOM	parte
da	PRP+DET	de
minha	ADJ	minha
força	NOM	força
nervosa	ADJ	nervoso
pela	PRP+DET	por
glória	NOM	glória
de	PRP	de
ser	V	ser
um	DET	um
grande	ADJ	grande
escritor	NOM	escritor
,	VIRG	,
ou	CONJ	ou
um	DET	um
grande	ADJ	grande
artista	NOM	artista
,	VIRG	,
ou	CONJ	ou
um	DET	um
grande	ADJ	grande
sábio	ADJ	sábio
;	SENT	;
se	P	se
eu	P	eu
tivesse	V	ter
um	DET	um
filho	NOM	filho
daria	V	dar
prontamente	ADV	prontamente
,	VIRG	,
nem	CONJ	nem
só	ADV	só
minha	ADJ	minha
saúde	NOM	saúde
,	VIRG	,
mas	CONJ	mas
a	DET	a
vida	NOM	vida
,	VIRG	,
se	CONJ	se
em	PRP	em
troca	NOM	troca
de	PRP	de
tal	ADJ	tal
sacrifício	NOM	sacrifício
alcançasse	V	alcançar
ele	P	ele
aquela	DET	aquela
glória	NOM	glória
;	SENT	;
mas	CONJ	mas
o	DET	o
que	PR	que
eu	P	eu
tinha	V	ter
não	ADV	não
era	V	ser
um	DET	um
filho	NOM	filho
,	VIRG	,
era	V	ser
uma	DET	uma
filha	NOM	filho
;	SENT	;
logo	ADV	logo
precisava	V	precisar
de	PRP	de
um	DET	um
"	QUOTE	"
bom	ADJ	bom
genro	NOM	genro
"	QUOTE	"
,	VIRG	,
de	PRP	de
um	DET	um
bom	ADJ	bom
marido	NOM	marido
para	PRP	para
ela	P	ela
;	SENT	;
e	CONJ	e
queria	V	querer
pois	CONJ	pois
que	PR	que
esse	DET	esse
meu	ADJ	meu
genro	NOM	genro
fosse	V	fossar
talhado	V	talhar
pelas	PRP+DET	por
conveniências	NOM	conveniência
particulares	ADJ	particular
de	PRP	de
sua	ADJ	sua
mulher	NOM	mulher
e	CONJ	e
não	ADV	não
pelas	PRP+DET	por
conveniências	NOM	conveniência
gerais	ADJ	geral
de	PRP	de
qualquer	ADJ	qualquer
homem	NOM	homem
.	SENT	.
</s>
<s>
Parece	V	parecer
absurdo	ADJ	absurdo
,	VIRG	,
mas	CONJ	mas
não	ADV	não
é.	V	<unknown>
Absurdo	NOM	absurdo
é	V	ser
o	DET	o
protesto	NOM	protesto
que	PR	que
alguns	ADJ	algum
artistas	NOM	artista
fazem	V	fazer
contra	PRP	contra
as	DET	a
competentes	ADJ	competente
sogras	NOM	sogro
,	VIRG	,
porque	CONJ	porque
estas	P	esta
,	VIRG	,
na	PRP+DET	em
vigilância	NOM	vigilância
do	PRP+DET	de
seu	ADJ	seu
amor	NOM	amor
materno	ADJ	materno
,	VIRG	,
se	P	se
revoltam	V	revoltar
em	PRP	em
guerra	NOM	guerra
aberta	ADJ	aberto
contra	PRP	contra
o	DET	o
absorvente	ADJ	absorvente
egoísmo	NOM	egoísmo
do	PRP+DET	de
talento	NOM	talento
deles	PRP+P	de
e	CONJ	e
contra	PRP	contra
a	DET	a
absorvedoura	ADJ	<unknown>
preocupação	NOM	preocupação
das	PRP+DET	de
suas	ADJ	sua
glórias	NOM	glória
individuais	ADJ	individual
,	VIRG	,
cônscias	ADJ	cônscio
de	PRP	de
que	PR	que
nisso	PRP+P	em
reside	V	residir
o	DET	o
terrível	ADJ	terrível
inimigo	NOM	inimigo
da	PRP+DET	de
felicidade	NOM	felicidade
doméstica	ADJ	doméstico
da	PRP+DET	de
filha	NOM	filho
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
raro	ADJ	raro
ouvirem-se	V+P	ouvir
deles	PRP+P	de
exclamações	NOM	exclamação
desta	PRP+P	de
ordem	NOM	ordem
:	SENT	:
"	QUOTE	"
Vejam	V	ver
o	DET	o
que	PR	que
é	V	ser
ser	V	ser
sogra	NOM	sogro
!	SENT	!
A	DET	a
minha	ADJ	minha
já	ADV	já
me	P	me
declarou	V	declarar
,	VIRG	,
face	NOM	face
a	PRP	a
face	NOM	face
,	VIRG	,
que	PR	que
preferia	V	preferir
fosse	V	fossar
eu	P	eu
um	DET	um
homem	NOM	homem
vulgar	ADJ	vulgar
,	VIRG	,
mas	CONJ	mas
-	QUOTE	-
bom	ADJ	bom
marido	NOM	marido
-	QUOTE	-
a	DET	a
ser	NOM	ser
quem	PR	quem
sou	V	ser
,	VIRG	,
causando	V	causar
à	PRP+DET	a
filha	NOM	filho
,	VIRG	,
apesar	L	apesar
do	PRP+DET	de
meu	ADJ	meu
nome	NOM	nome
e	CONJ	e
do	PRP+DET	de
meu	ADJ	meu
talento	NOM	talento
,	VIRG	,
as	DET	a
contrariedades	NOM	contrariedade
de	PRP	de
que	PR	que
ela	P	ela
se	P	se
queixa	V	queixar
!	SENT	!
Já	ADV	já
particularizou	V	particularizar
até	PRP	até
com	PRP	com
toda	ADJ	todo
a	DET	a
franqueza	NOM	franqueza
que	PR	que
preferia	V	preferir
para	PRP	para
genro	NOM	genro
um	DET	um
taverneiro	NOM	taverneiro
estúpido	ADJ	estúpido
,	VIRG	,
porém	CONJ	porém
exemplar	ADJ	exemplar
como	CONJ	como
esposo	NOM	esposo
,	VIRG	,
a	PRP	a
mim	P	mim
ou	CONJ	ou
ao	PRP+DET	a
mais	ADV	mais
ilustre	ADJ	ilustre
artista	NOM	artista
do	PRP+DET	de
universo	NOM	universo
!	SENT	!
"	QUOTE	"
Decerto	ADV	decerto
!	SENT	!
Elas	P	ela
têm	V	ter
toda	ADJ	todo
a	DET	a
razão	NOM	razão
.	SENT	.
</s>
<s>
Não	ADV	não
compreendem	V	compreender
esses	DET	esse
senhores	NOM	senhor
sonhadores	ADJ	sonhador
de	PRP	de
glória	NOM	glória
que	PR	que
a	DET	a
sogra	NOM	sogro
,	VIRG	,
assim	ADV	assim
praticando	V	praticar
,	VIRG	,
está	V	estar
perfeitamente	ADV	perfeitamente
dentro	ADV	dentro
do	PRP+DET	de
seu	ADJ	seu
programa	NOM	programa
de	PRP	de
mãe	NOM	mãe
amorosa	ADJ	amoroso
,	VIRG	,
ao	PRP+DET	a
passo	NOM	passo
que	PR	que
eles	P	ele
,	VIRG	,
contraindo	V	contrair
casamento	NOM	casamento
,	VIRG	,
traíram	V	trair
o	DET	o
programa	NOM	programa
do	PRP+DET	de
seu	ADJ	seu
ideal	NOM	ideal
artístico	ADJ	artístico
,	VIRG	,
aceitando	V	aceitar
um	DET	um
novo	ADJ	novo
ideal	NOM	ideal
incompatível	ADJ	incompatível
com	PRP	com
o	DET	o
primeiro	CARD	primeiro
.	SENT	.
</s>
<s>
É	V	ser
impossível	ADJ	impossível
viver	NOM	viver
de	PRP	de
corpo	NOM	corpo
e	CONJ	e
alma	NOM	alma
para	PRP	para
a	DET	a
arte	NOM	arte
e	CONJ	e
para	PRP	para
a	DET	a
glória	NOM	glória
e	CONJ	e
viver	V	viver
ao	PRP+DET	a
mesmo	ADJ	mesmo
tempo	NOM	tempo
para	PRP	para
a	DET	a
família	NOM	família
!	SENT	!
Desses	PRP+P	de
dois	CARD	dois
ideais	ADJ	ideal
um	DET	um
triunfará	V	triunfar
em	PRP	em
sacrifício	NOM	sacrifício
do	PRP+DET	de
outro	ADJ	outro
.	SENT	.
</s>
<s>
Há	V	haver
uma	DET	uma
coisa	NOM	coisa
pior	ADJ	pior
do	PRP+DET	de
que	PR	que
ficar	V	ficar
eternamente	ADV	eternamente
solteiro	ADJ	solteiro
-	QUOTE	-
é	V	ser
casar	V	casar
,	VIRG	,
sem	PRP	sem
sentir	V	sentir
aptidão	NOM	aptidão
para	PRP	para
ser	V	ser
um	DET	um
bom	ADJ	bom
chefe	NOM	chefe
de	PRP	de
família	NOM	família
.	SENT	.
</s>
<s>
"	QUOTE	"
Quem	PR	quem
não	ADV	não
pode	V	poder
com	PRP	com
o	DET	o
tempo	NOM	tempo
não	ADV	não
inventa	V	inventar
modas	NOM	moda
"	QUOTE	"
diz	V	dizer
a	DET	a
sabedoria	NOM	sabedoria
do	PRP+DET	de
povo	NOM	povo
.	SENT	.
</s>
<s>
A	DET	a
boa	ADJ	bom
sogra	NOM	sogro
,	VIRG	,
ou	CONJ	ou
,	VIRG	,
por	PRP	por
outra	P	outra
,	VIRG	,
a	DET	a
boa	ADJ	bom
mãe	NOM	mãe
,	VIRG	,
quer	V	querer
que	CONJSUB	que
seu	ADJ	seu
genro	NOM	genro
seja	V	ser
um	DET	um
bom	ADJ	bom
marido	NOM	marido
de	PRP	de
sua	ADJ	sua
filha	NOM	filho
e	CONJ	e
nada	P	nada
mais	ADV	mais
.	SENT	.
</s>
<s>
Não	ADV	não
é	V	ser
o	DET	o
talento	NOM	talento
,	VIRG	,
nem	CONJ	nem
são	V	ser
as	DET	a
glórias	NOM	glória
dele	PRP+P	de
que	PR	que
a	P	a
interessam	V	interessar
,	VIRG	,
mas	CONJ	mas
é	V	ser
só	ADV	só
a	DET	a
felicidade	NOM	felicidade
dela	PRP+P	de
.	SENT	.
</s>
<s>
Para	PRP	para
isso	P	isso
a	DET	a
boa	ADJ	bom
mãe	NOM	mãe
ou	CONJ	ou
boa	ADJ	bom
sogra	NOM	sogro
procura	V	procurar
agradar	V	agradar
o	DET	o
genro	NOM	genro
,	VIRG	,
fazer-lhe	V+P	fazer
as	DET	a
vontades	NOM	vontade
,	VIRG	,
não	ADV	não
contrariá-lo	V+P	contrariar
,	VIRG	,
adulá-lo	V+P	adular
até	PRP	até
,	VIRG	,
levar-lhe	V+P	levar
a	DET	a
papinha	NOM	papa
à	PRP+DET	a
cama	NOM	cama
;	SENT	;
mas	CONJ	mas
não	ADV	não
por	PRP	por
ele	P	ele
próprio	ADJ	próprio
,	VIRG	,
