<text id="barreto1948">
<s>
CLARA	NOM	clara
ao	PRP+DET	a
umbral	NOM	umbral
de	PRP	de
uma	DET	uma
porta	NOM	porta
lateral	ADJ	lateral
;	SENT	;
e	CONJ	e
aquele	P	aquele
,	VIRG	,
sentado	ADJ	sentado
,	VIRG	,
lendo	V	ler
um	DET	um
jornal	NOM	jornal
.	SENT	.
</s>
<s>
Alípio	NOM	alípio
respondeu	V	responder
:	SENT	:
-	QUOTE	-
Vou	V	ir
bem	ADV	bem
;	SENT	;
não	ADV	não
tão	ADV	tão
bem	ADV	bem
como	CONJ	como
o	DET	o
senhor	NOM	senhor
,	VIRG	,
que	PR	que
anda	V	andar
agora	ADV	agora
em	PRP	em
companhia	NOM	companhia
de	PRP	de
"	QUOTE	"
almofadinhas	NOM	almofada
"	QUOTE	"
artistas	NOM	artista
.	SENT	.
</s>
<s>
-	QUOTE	-
Como	ADV	como
?	SENT	?
-	QUOTE	-
fez	V	fazer
espantado	ADJ	espantado
o	DET	o
dentista	NOM	dentista
particular	ADJ	particular
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
o	DET	o
que	PR	que
dizem	V	dizer
.	SENT	.
</s>
<s>
Corre	V	correr
aqui	ADV	aqui
que	CONJSUB	que
o	DET	o
senhor	NOM	senhor
está	V	estar
toda	ADJ	todo
a	DET	a
noite	NOM	noite
com	PRP	com
o	DET	o
mestre-violeiro	ADJ	<unknown>
Cassi	NOM	<unknown>
e	CONJ	e
vários	ADJ	vário
companheiros	NOM	companheiro
,	VIRG	,
num	PRP+DET	em
botequim	NOM	botequim
do	PRP+DET	de
Engenho	NOM	engenho
Novo	NOM	novo
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
verdade	NOM	verdade
.	SENT	.
</s>
<s>
São	V	ser
todos	ADJ	todo
rapazes	NOM	rapaz
decentes	ADJ	decente
,	VIRG	,
que	PR	que
...	SENT	.
</s>
<s>..
-	QUOTE	-
Então	NOM	então
,	VIRG	,
o	DET	o
Cassi	NOM	<unknown>
,	VIRG	,
este	P	este
é	V	ser
de	PRP	de
colete	NOM	colete
?	SENT	?
-	QUOTE	-
Dizem	V	dizer
-	QUOTE	-
interveio	V	intervir
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
-	QUOTE	-
que	PR	que
esse	DET	esse
rapaz	NOM	rapaz
...	SENT	.
</s>
<s>..
-	QUOTE	-
É	V	ser
um	DET	um
bandido	ADJ	bandido
-	QUOTE	-
acudiu	V	acudir
Alípio	NOM	alípio
.	SENT	.
</s>
<s>
-	QUOTE	-
Ele	P	ele
merecia	V	merecer
mais	ADV	mais
do	PRP+DET	de
que	PR	que
cadeia	NOM	cadeia
;	SENT	;
merecia	V	merecer
ser	V	ser
queimado	NOM	queimado
vivo	ADJ	vivo
.	SENT	.
</s>
<s>
Tem	V	ter
desgraçado	V	desgraçar
mais	ADV	mais
de	PRP	de
dez	CARD	dez
moças	NOM	moço
e	CONJ	e
não	ADV	não
sei	V	saber
quantas	DET	quanto
senhoras	NOM	senhor
casadas	ADJ	casado
.	SENT	.
</s>
<s>
-	QUOTE	-
Isto	P	isto
é	V	ser
calúnia	NOM	calúnia
!	SENT	!
-	QUOTE	-
protestou	V	protestar
Meneses	NOM	meneses
.	SENT	.
</s>
<s>
-	QUOTE	-
Fala-se	V+P	falar
muito	ADV	muito
por	PRP	por
aí	ADV	aí
...	SENT	.
</s>
<s>..
-	QUOTE	-
Que	NOM	<unknown>
o	DET	o
quê	P	quê
!	SENT	!
Os	DET	o
processos	NOM	processo
têm	V	ter
corrido	ADJ	corrido
,	VIRG	,
os	DET	o
jornais	NOM	jornal
têm	V	ter
publicado	V	publicar
,	VIRG	,
e	CONJ	e
ele	P	ele
arranja	V	arranjar
meios	NOM	meio
e	CONJ	e
modos	NOM	modo
,	VIRG	,
para	PRP	para
livrar-se	V+P	livrar
das	PRP+DET	de
penalidades	NOM	penalidade
e	CONJ	e
lançar	V	lançar
na	PRP+DET	em
desgraça	NOM	desgraça
moças	NOM	moço
e	CONJ	e
senhoras	P	senhor
-	QUOTE	-
confirmou	V	confirmar
Alípio	NOM	alípio
.	SENT	.
</s>
<s>
-	QUOTE	-
Como	CONJ	como
ele	P	ele
consegue	V	conseguir
isso	P	isso
?	SENT	?
-	QUOTE	-
indagou	V	indagar
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
.	SENT	.
</s>
<s>
-	QUOTE	-
No	PRP+DET	em
começo	NOM	começo
,	VIRG	,
com	PRP	com
a	DET	a
proteção	NOM	proteção
do	PRP+DET	de
pai	NOM	pai
.	SENT	.
</s>
<s>
Ao	PRP+DET	a
fim	NOM	fim
do	PRP+DET	de
segundo	CARD	segundo
ou	CONJ	ou
terceiro	CARD	terceiro
caso	NOM	caso
que	PR	que
veio	V	vir
a	DET	a
público	NOM	público
,	VIRG	,
o	DET	o
pai	NOM	pai
não	ADV	não
lhe	P	lhe
falou	V	falar
mais	ADV	mais
e	CONJ	e
nunca	ADV	nunca
mais	ADV	mais
se	P	se
interessou	V	interessar
pela	PRP+DET	por
sua	ADJ	sua
liberdade	NOM	liberdade
.	SENT	.
</s>
<s>
Sucederam-se	V+P	suceder
outros	ADJ	outro
,	VIRG	,
e	CONJ	e
,	VIRG	,
graças	NOM	graça
à	PRP+DET	a
intervenção	NOM	intervenção
da	PRP+DET	de
mãe	NOM	mãe
junto	ADJ	junto
a	PRP	a
um	DET	um
irmão	NOM	irmão
,	VIRG	,
médico	NOM	médico
do	PRP+DET	de
Exército	NOM	exército
,	VIRG	,
ele	P	ele
pôde	V	poder
arranjar	V	arranjar
rábulas	NOM	rábula
sem	PRP	sem
escrúpulos	NOM	escrúpulo
,	VIRG	,
que	PR	que
,	VIRG	,
pelos	PRP+DET	por
meios	NOM	meio
mais	ADV	mais
nojentos	ADJ	nojento
,	VIRG	,
conseguiram	V	conseguir
retirá-lo	V+P	retirar
das	PRP+DET	de
grades	NOM	grade
da	PRP+DET	de
detenção	NOM	detenção
.	SENT	.
</s>
<s>
Caluniava	V	caluniar
as	DET	a
vítimas	NOM	vítima
com	PRP	com
justificações	NOM	justificação
em	PRP	em
que	PR	que
eram	V	ser
testemunhas	NOM	testemunha
Timbó	NOM	timbó
,	VIRG	,
Arnaldo	NOM	Arnaldo
e	CONJ	e
outros	P	outro
tais	P	tal
.	SENT	.
</s>
<s>
Contou-me	V+P	contar
a	DET	a
Vicência	NOM	vicência
-	QUOTE	-
o	DET	o
senhor	NOM	senhor
não	ADV	não
a	P	a
conhece	V	conhecer
,	VIRG	,
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
?	SENT	?
-	QUOTE	-
perguntou	V	perguntar
Alípio	NOM	alípio
.	SENT	.
</s>
<s>
-	QUOTE	-
Quem	PR	quem
é	V	ser
?	SENT	?
-	QUOTE	-
perguntou	V	perguntar
por	PRP	por
sua	ADJ	sua
vez	NOM	vez
o	DET	o
taberneiro	NOM	taberneiro
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
aquela	DET	aquela
crioula	NOM	crioulo
velha	ADJ	velho
que	PR	que
vem	V	vir
aqui	ADV	aqui
,	VIRG	,
às	PRP+DET	a
vezes	NOM	vez
,	VIRG	,
fazer	V	fazer
compras	NOM	compra
,	VIRG	,
para	PRP	para
a	DET	a
casa	NOM	casa
do	PRP+DET	de
Maior	NOM	maior
Carvalho	NOM	carvalho
.	SENT	.
</s>
<s>
Ela	P	ela
foi	V	ir
empregada	V	empregar
na	PRP+DET	em
casa	NOM	casa
do	PRP+DET	de
pai	NOM	pai
de	PRP	de
Cassi	NOM	<unknown>
muito	ADJ	muito
tempo	NOM	tempo
.	SENT	.
</s>
<s>
Um	DET	um
dia	NOM	dia
-	QUOTE	-
ela	P	ela
não	ADV	não
sabe	V	saber
bem	ADV	bem
por	PRP	por
quê	P	quê
-	QUOTE	-
o	DET	o
pai	NOM	pai
expulsou-o	V+P	expulsar
de	PRP	de
casa	NOM	casa
.	SENT	.
</s>
<s>
A	DET	a
mãe	NOM	mãe
mandou-o	V+P	mandar
para	PRP	para
a	DET	a
casa	NOM	casa
do	PRP+DET	de
irmão	NOM	irmão
em	PRP	em
Guaratiba	NOM	<unknown>
.	SENT	.
</s>
<s>
Lá	ADV	lá
,	VIRG	,
ele	P	ele
fez	V	fazer
ou	CONJ	ou
pretendeu	V	pretender
fazer	V	fazer
uma	DET	uma
das	PRP+DET	de
suas	ADJ	sua
,	VIRG	,
mas	CONJ	mas
o	DET	o
tio	NOM	tio
não	ADV	não
esteve	V	estar
pelos	PRP+DET	por
autos	NOM	auto
;	SENT	;
despachou-o	V+P	despachar
para	PRP	para
a	DET	a
irmã	NOM	irmão
.	SENT	.
</s>
<s>
A	DET	a
muito	ADJ	muito
custo	NOM	custo
,	VIRG	,
a	DET	a
mãe	NOM	mãe
conseguiu	V	conseguir
que	CONJSUB	que
ficasse	V	ficar
num	PRP+DET	em
porão	NOM	porão
dos	PRP+DET	de
fundos	NOM	fundo
,	VIRG	,
que	PR	que
mal	ADV	mal
tem	V	ter
a	DET	a
altura	NOM	altura
dele	PRP+P	de
,	VIRG	,
Nesse	V	<unknown>
"	QUOTE	"
socavão	NOM	socavão
"	QUOTE	"
é	V	ser
que	CONJSUB	que
ele	P	ele
mora	V	morar
e	CONJ	e
come	V	comer
.	SENT	.
</s>
<s>
Nunca	ADV	nunca
sobe	V	subir
nas	PRP+DET	em
dependências	NOM	dependência
superiores	ADJ	superior
da	PRP+DET	de
casa	NOM	casa
,	VIRG	,
com	PRP	com
medo	NOM	medo
do	PRP+DET	de
pai	NOM	pai
.	SENT	.
</s>
<s>
Se	P	se
,	VIRG	,
por	PRP	por
acaso	ADV	acaso
,	VIRG	,
este	P	este
tiver	V	ter
notícia	NOM	notícia
dessa	PRP+P	de
sua	ADJ	sua
ousadia	NOM	ousadia
,	VIRG	,
põe-no	V+P	pôr
definitivamente	ADV	definitivamente
na	PRP+DET	em
rua	NOM	rua
.	SENT	.
</s>
<s>
-	QUOTE	-
Que	PR	que
diz	V	dizer
a	PRP	a
isso	P	isso
,	VIRG	,
doutor	NOM	doutor
Meneses	NOM	meneses
?	SENT	?
-	QUOTE	-
chasqueou	V	chasquear
Nascimento	NOM	nascimento
.	SENT	.
</s>
<s>
-	QUOTE	-
Não	ADV	não
sei	V	saber
,	VIRG	,
porque	CONJ	porque
pouco	ADV	pouco
me	P	me
preocupo	V	preocupar
com	PRP	com
a	DET	a
vida	NOM	vida
dos	PRP+DET	de
outros	ADJ	outro
-	QUOTE	-
tergiversou	V	tergiversar
Meneses	NOM	meneses
.	SENT	.
</s>
<s>
-	QUOTE	-
Não	ADV	não
é	V	ser
da	PRP+DET	de
vida	NOM	vida
dos	PRP+DET	de
outros	ADJ	outro
-	QUOTE	-
fez	V	fazer
impetuosamente	ADV	impetuosamente
Alípio	NOM	alípio
-	QUOTE	-
;	SENT	;
é	V	ser
com	PRP	com
a	DET	a
vida	NOM	vida
de	PRP	de
um	DET	um
pirata	NOM	pirata
como	CONJ	como
Cassi	NOM	<unknown>
,	VIRG	,
que	PR	que
não	ADV	não
respeita	V	respeitar
família	NOM	família
,	VIRG	,
nem	CONJ	nem
amizades	NOM	amizade
,	VIRG	,
nem	CONJ	nem
a	DET	a
miséria	NOM	miséria
,	VIRG	,
nem	CONJ	nem
a	DET	a
pobreza	NOM	pobreza
,	VIRG	,
para	PRP	para
fazer	V	fazer
das	PRP+DET	de
suas	ADJ	sua
porcarias	NOM	porcaria
.	SENT	.
</s>
<s>
É	V	ser
por	PRP	por
isso	P	isso
que	PR	que
eu	P	eu
...	SENT	.
</s>
<s>..
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
interveio	V	intervir
suasoriamente	V	<unknown>
e	CONJ	e
pediu	V	pedir
calma	ADJ	calmo
.	SENT	.
</s>
<s>
Era	V	ser
um	DET	um
homem	NOM	homem
alto	ADJ	alto
,	VIRG	,
claro	ADV	claro
,	VIRG	,
um	DET	um
tanto	ADV	tanto
obeso	ADJ	obeso
,	VIRG	,
tipo	NOM	tipo
do	PRP+DET	de
antigo	ADJ	antigo
agricultor	NOM	agricultor
patriarcal	ADJ	patriarcal
,	VIRG	,
das	PRP+DET	de
nossas	ADJ	nossa
velhas	ADJ	velho
fazendas	NOM	fazenda
.	SENT	.
</s>
<s>
Ele	P	ele
assim	ADV	assim
disse	V	dizer
:	SENT	:
-	QUOTE	-
Não	ADV	não
é	V	ser
necessário	ADJ	necessário
indignar-se	V+P	indignar
,	VIRG	,
Alípio	NOM	alípio
,	VIRG	,
fique	V	ficar
calmo	ADJ	calmo
.	SENT	.
</s>
<s>
O	DET	o
monstro	NOM	monstro
não	ADV	não
tem	V	ter
mais	ADV	mais
protetores	ADJ	protetor
,	VIRG	,
como	CONJ	como
você	P	você
já	ADV	já
disse	V	dizer
.	SENT	.
</s>
<s>
-	QUOTE	-
Tem	V	ter
,	VIRG	,
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
-	QUOTE	-
afirmou	V	afirmar
Alípio	NOM	alípio
.	SENT	.
</s>
<s>
-	QUOTE	-
Ele	P	ele
é	V	ser
esperto	ADJ	esperto
,	VIRG	,
"	QUOTE	"
é	V	ser
manata	V	<unknown>
escovado	V	escovar
"	QUOTE	"
.	SENT	.
</s>
<s>
-	QUOTE	-
Quem	PR	quem
é	V	ser
,	VIRG	,
Alípio	NOM	alípio
?	SENT	?
-	QUOTE	-
perguntou	V	perguntar
Nascimento	NOM	nascimento
,	VIRG	,
indo	V	ir
servir	V	servir
de	PRP	de
açúcar	NOM	açúcar
a	PRP	a
um	DET	um
pequeno	ADJ	pequeno
.	SENT	.
</s>
<s>
Os	DET	o
fregueses	NOM	freguês
continuavam	V	continuar
a	PRP	a
chegar	V	chegar
;	SENT	;
em	PRP	em
geral	ADJ	geral
,	VIRG	,
eram	V	ser
crianças	NOM	criança
e	CONJ	e
mulheres	NOM	mulher
.	SENT	.
</s>
<s>
As	DET	a
suas	ADJ	sua
compras	NOM	compra
eram	V	ser
pobres	ADJ	pobre
:	SENT	:
dois	CARD	dois
tostões	NOM	tostão
disso	PRP+P	de
,	VIRG	,
quatrocentos	CARD	quatrocentos
réis	NOM	real
daquilo	PRP+P	aquilo
-	QUOTE	-
compras	NOM	compra
de	PRP	de
gente	NOM	gente
pobre	ADJ	pobre
,	VIRG	,
em	PRP	em
que	PR	que
raramente	ADV	raramente
se	P	se
via	V	ver
nelas	PRP+P	ela
incluído	ADJ	incluído
meio	NOM	meio
quilo	NOM	quilo
de	PRP	de
carne-seca	V	<unknown>
ou	CONJ	ou
um	DET	um
de	PRP	de
feijão	NOM	feijão
.	SENT	.
</s>
<s>
Tudo	P	tudo
não	ADV	não
excedia	V	exceder
a	DET	a
tostões	NOM	tostão
.	SENT	.
</s>
<s>
Mesmo	ADV	mesmo
atendendo	V	atender
aos	PRP+DET	a
fregueses	NOM	freguês
,	VIRG	,
sozinho	NOM	só
,	VIRG	,
pois	CONJ	pois
os	DET	o
caixeiros	NOM	caixeiro
tinham	V	ter
ido	V	ir
correr	V	correr
a	DET	a
clientela	NOM	clientela
fixa	ADJ	fixo
do	PRP+DET	de
armazém	NOM	armazém
,	VIRG	,
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Nascimento	NOM	nascimento
não	ADV	não
perdia	V	perder
o	DET	o
fio	NOM	fio
da	PRP+DET	de
conversa	NOM	conversa
,	VIRG	,
e	CONJ	e
ela	P	ela
continuava	V	continuar
naturalmente	ADV	naturalmente
.	SENT	.
</s>
<s>
Alípio	NOM	alípio
,	VIRG	,
habituado	ADJ	habituado
a	PRP	a
isso	P	isso
,	VIRG	,
não	ADV	não
suspendeu	V	suspender
a	DET	a
narração	NOM	narração
e	CONJ	e
deu	V	dar
a	DET	a
resposta	NOM	resposta
pedida	V	pedir
.	SENT	.
</s>
<s>
-	QUOTE	-
O	DET	o
protetor	ADJ	protetor
dele	PRP+P	de
,	VIRG	,
agora	ADV	agora
,	VIRG	,
é	V	ser
um	DET	um
tal	ADJ	tal
Capitão	NOM	capitão
Barcelos	NOM	barcelos
,	VIRG	,
chefe	NOM	chefe
político	ADJ	político
na	PRP+DET	em
estação	NOM	estação
de	PRP	de
***	V	<unknown>
.	SENT	.
</s>
<s>
Tem	V	ter
influência	NOM	influência
e	CONJ	e
foi	V	ir
por	PRP	por
saber	V	saber
disso	PRP+P	de
que	PR	que
Cassi	NOM	<unknown>
aderiu	V	aderir
a	PRP	a
ele	P	ele
.	SENT	.
</s>
<s>
Já	ADV	já
nessa	PRP+P	em
última	ADJ	último
eleição	NOM	eleição
para	PRP	para
uma	DET	uma
vaga	NOM	vaga
de	PRP	de
intendente	NOM	intendente
,	VIRG	,
ele	P	ele
funcionou	V	funcionar
com	PRP	com
o	DET	o
seu	ADJ	seu
rancho	NOM	rancho
ao	PRP+DET	a
lado	NOM	lado
de	PRP	de
Barcelos	NOM	barcelos
.	SENT	.
</s>
<s>
Não	ADV	não
houve	V	haver
desordens	NOM	desordem
,	VIRG	,
porque	CONJ	porque
não	ADV	não
apareceu	V	aparecer
outro	ADJ	outro
candidato	NOM	candidato
;	SENT	;
mas	CONJ	mas
ele	P	ele
queria	V	querer
fazer	V	fazer
uma	DET	uma
para	PRP	para
ganhar	V	ganhar
prestígio	NOM	prestígio
.	SENT	.
</s>
<s>
Assim	ADV	assim
e	CONJ	e
aos	PRP+DET	a
poucos	ADJ	pouco
,	VIRG	,
vai	V	ir
ganhando	V	ganhar
a	DET	a
confiança	NOM	confiança
de	PRP	de
Barcelos	NOM	barcelos
,	VIRG	,
a	DET	a
ponto	NOM	ponto
do	PRP+DET	de
Freitas	NOM	freitas
,	VIRG	,
que	PR	que
é	V	ser
o	DET	o
subcabo	NOM	<unknown>
deste	PRP+P	de
,	VIRG	,
sentir-se	V+P	sentir
magoado	ADJ	magoado
e	CONJ	e
preterido	V	preterir
.	SENT	.
</s>
<s>
-	QUOTE	-
Quem	PR	quem
é	V	ser
esse	DET	esse
Barcelos	NOM	barcelos
?	SENT	?
-	QUOTE	-
fez	V	fazer
Nascimento	NOM	nascimento
.	SENT	.
</s>
<s>
-	QUOTE	-
É	V	ser
um	DET	um
português	NOM	português
,	VIRG	,
já	ADV	já
com	PRP	com
seus	ADJ	seu
cinqüenta	CARD	cinquenta
anos	NOM	ano
,	VIRG	,
bom	ADJ	bom
,	VIRG	,
bom	ADJ	bom
mesmo	ADJ	mesmo
;	SENT	;
mas	CONJ	mas
,	VIRG	,
tendo	V	tender
ido	V	ir
para	PRP	para
a	DET	a
detenção	NOM	detenção
,	VIRG	,
pronunciado	V	pronunciar
que	CONJSUB	que
estava	V	estar
devido	NOM	devido
a	PRP	a
uns	DET	um
tiros	NOM	tiro
que	PR	que
dera	V	dar
em	PRP	em
um	DET	um
sujeito	NOM	sujeito
,	VIRG	,
por	PRP	por
lhe	P	lhe
ter	V	ter
insultado	V	insultar
a	DET	a
mulher	NOM	mulher
,	VIRG	,
produzindo	V	produzir
no	PRP+DET	em
meliante	NOM	meliante
ferimentos	NOM	ferimento
graves	ADJ	grave
,	VIRG	,
isto	P	isto
há	V	haver
vinte	CARD	vinte
anos	NOM	ano
,	VIRG	,
ganhou	V	ganhar
lá	ADV	lá
o	DET	o
gosto	NOM	gosto
pela	PRP+DET	por
política	NOM	política
e	CONJ	e
lá	ADV	lá
aprendeu	V	aprender
as	DET	a
primeiras	ADJ	primeiro
noções	NOM	noção
dessa	PRP+P	de
difícil	ADJ	difícil
ciência	NOM	ciência
.	SENT	.
</s>
<s>
Foi	V	ir
na	PRP+DET	em
detenção	NOM	detenção
que	PR	que
...	SENT	.
</s>
<s>..
-	QUOTE	-
Ué	NOM	<unknown>
!	SENT	!
-	QUOTE	-
exclamou	V	exclamar
Nascimento	NOM	nascimento
.	SENT	.
</s>
<s>
-	QUOTE	-
Também	ADV	também
você	P	você
,	VIRG	,
Alípio	NOM	alípio
...	SENT	.
</s>
<s>..
-	QUOTE	-
fez	V	fazer
duvidoso	ADJ	duvidoso
Meneses	NOM	meneses
.	SENT	.
</s>
<s>
Alípio	NOM	alípio
continuou	V	continuar
:	SENT	:
-	QUOTE	-
Lá	ADV	lá
,	VIRG	,
ele	P	ele
encontrou	V	encontrar
um	DET	um
político	NOM	político
daqui	PRP+ADV	aqui
da	PRP+DET	de
Capital	NOM	capital
,	VIRG	,
que	PR	que
estava	V	estar
na	PRP+DET	em
chácara	NOM	chácara
,	VIRG	,
a	PRP	a
responder	V	responder
processo	NOM	processo
,	VIRG	,
como	CONJ	como
mandante	ADJ	mandante
de	PRP	de
um	DET	um
assassínio	NOM	assassínio
.	SENT	.
</s>
<s>
O	DET	o
homem	NOM	homem
aproximou-se	V+P	aproximar
de	PRP	de
Barcelos	NOM	barcelos
,	VIRG	,
e	CONJ	e
puseram-se	V+P	pôr
a	PRP	a
conversar	V	conversar
.	SENT	.
</s>
<s>
Não	ADV	não
estavam	V	estar
no	PRP+DET	em
cubículo	NOM	cubículo
;	SENT	;
estavam	V	estar
na	PRP+DET	em
enfermaria	NOM	enfermaria
,	VIRG	,
ou	CONJ	ou
na	PRP+DET	em
sala	NOM	sala
livre	ADJ	livre
,	VIRG	,
ou	CONJ	ou
em	PRP	em
outro	ADJ	outro
compartimento	NOM	compartimento
especial	ADJ	especial
.	SENT	.
</s>
<s>
Barcelos	NOM	barcelos
narrou	V	narrar
sua	ADJ	sua
vida	NOM	vida
,	VIRG	,
que	PR	que
,	VIRG	,
apesar	L	apesar
daquele	PRP+P	aquele
transtorno	NOM	transtorno
,	VIRG	,
não	ADV	não
corria	V	correr
-	QUOTE	-
Mas	NOM	<unknown>
,	VIRG	,
"	QUOTE	"
Seu	V	<unknown>
"	QUOTE	"
Alípio	NOM	alípio
,	VIRG	,
o	DET	o
senhor	NOM	senhor
acredita	V	acreditar
que	CONJSUB	que
haja	V	haver
gente	NOM	gente
tão	ADV	tão
malvada	ADJ	malvado
,	VIRG	,
como	CONJ	como
esse	DET	esse
Cassi	NOM	<unknown>
?	SENT	?
-	QUOTE	-
Há	V	haver
,	VIRG	,
e	CONJ	e
não	ADV	não
pouca	ADJ	pouco
.	SENT	.
</s>
<s>
Sei	V	saber
de	PRP	de
tudo	P	tudo
que	PR	que
contei	V	contar
de	PRP	de
fonte	NOM	fonte
limpa	ADJ	limpo
.	SENT	.
</s>
<s>
É	V	ser
a	DET	a
pura	ADJ	puro
verdade	NOM	verdade
.	SENT	.
</s>
<s>
O	DET	o
doutor	NOM	doutor
Meneses	NOM	meneses
tinha	V	ter
ficado	V	ficar
aborrecido	ADJ	aborrecido
com	PRP	com
o	DET	o
tom	NOM	tom
da	PRP+DET	de
conversa	NOM	conversa
.	SENT	.
</s>
<s>
Tinha	V	ter
ido	V	ir
à	PRP+DET	a
venda	NOM	venda
,	VIRG	,
procurar	V	procurar
Leonardo	NOM	leonardo
Flores	NOM	flor
,	VIRG	,
para	PRP	para
um	DET	um
negócio	NOM	negócio
particular	ADJ	particular
;	SENT	;
e	CONJ	e
encontrara	V	encontrar
o	DET	o
Alípio	NOM	alípio
a	PRP	a
par	NOM	par
das	PRP+DET	de
suas	ADJ	sua
relações	NOM	relação
com	PRP	com
Cassi	NOM	<unknown>
e	CONJ	e
inteirado	V	inteirar
da	PRP+DET	de
vida	NOM	vida
deste	PRP+P	de
.	SENT	.
</s>
<s>
Diabo	NOM	diabo
!	SENT	!
Estaria	V	estar
se	P	se
comprometendo	V	comprometer
?	SENT	?
Havia	V	haver
já	ADV	já
tomado	V	tomar
quatro	CARD	quatro
copitos	NOM	copo
de	PRP	de
parati	NOM	parati
;	SENT	;
mas	CONJ	mas
,	VIRG	,
quando	CONJ	quando
se	P	se
despediu	V	despedir
,	VIRG	,
tomou	V	tomar
um	DET	um
grande	ADJ	grande
.	SENT	.
</s>
<s>
Caminhando	V	caminhar
pôs-se	V+P	pôr
a	PRP	a
pensar	V	pensar
;	SENT	;
-	QUOTE	-
Que	NOM	<unknown>
devia	V	dever
fazer	V	fazer
?	SENT	?
Pegou	V	pegar
diversas	ADJ	diverso
hipóteses	NOM	hipótese
e	CONJ	e
concluiu	V	concluir
:	SENT	:
-	QUOTE	-
Ir	V	ir
até	PRP	até
o	DET	o
fim	NOM	fim
.	SENT	.
</s>
<s>
A	DET	a
coisa	NOM	coisa
não	ADV	não
oferecia	V	oferecer
nenhum	ADJ	nenhum
perigo	NOM	perigo
para	PRP	para
ele	P	ele
...	SENT	.
</s>
<s>..
Isso	NOM	<unknown>
não	ADV	não
o	P	o
contentou	V	contentar
de	PRP	de
todo	ADJ	todo
.	SENT	.
</s>
<s>
Procurou	V	procurar
distrair-se	V+P	distrair
.	SENT	.
</s>
<s>
\num	V	<unknown>
6	CARD	@card@
\txt	NOM	<unknown>
A	NOM	a
recepção	NOM	recepção
que	PR	que
tivera	V	ter
Cassi	NOM	<unknown>
,	VIRG	,
na	PRP+DET	em
sua	ADJ	sua
segunda	CARD	segundo
visita	NOM	visita
,	VIRG	,
seca	ADJ	seco
,	VIRG	,
hostil	ADJ	hostil
,	VIRG	,
quase	ADV	quase
sendo	V	ser
despedido	V	despedir
à	PRP+DET	a
soleira	NOM	soleira
da	PRP+DET	de
porta	NOM	porta
,	VIRG	,
ao	PRP+DET	a
contrário	NOM	contrário
da	PRP+DET	de
primeira	CARD	primeiro
vez	NOM	vez
que	PR	que
fora	V	ir
à	PRP+DET	a
casa	NOM	casa
de	PRP	de
Joaquim	NOM	Joaquim
dos	PRP+DET	de
Anjos	NOM	anjo
,	VIRG	,
fizera-o	V+P	fazer
meditar	V	meditar
e	CONJ	e
açulara-lhe	V+P	açular
o	DET	o
desejo	NOM	desejo
de	PRP	de
remover	V	remover
todos	ADJ	todo
os	DET	o
obstáculos	NOM	obstáculo
que	PR	que
se	P	se
opunham	V	opor
à	PRP+DET	a
sua	ADJ	sua
aproximação	NOM	aproximação
de	PRP	de
Clara	NOM	clara
.	SENT	.
</s>
<s>
Por	PRP	por
exclusão	NOM	exclusão
,	VIRG	,
ele	P	ele
só	ADV	só
viu	V	ver
duas	CARD	dois
pessoas	NOM	pessoa
capazes	ADJ	capaz
de	PRP	de
lhe	P	lhe
estarem	V	estar
atrasando	V	atrasar
seu	P	seu
"	QUOTE	"
trabalho	V	trabalhar
"	QUOTE	"
,	VIRG	,
começado	V	começar
com	PRP	com
tanta	DET	tanto
rapidez	NOM	rapidez
e	CONJ	e
sem	PRP	sem
esforço	NOM	esforço
.	SENT	.
</s>
<s>
Quem	PR	quem
eram	V	ser
?	SENT	?
Só	ADV	só
podiam	V	poder
ser	V	ser
Dona	NOM	dono
Margarida	NOM	Margarida
,	VIRG	,
por	PRP	por
causa	NOM	causa
do	PRP+DET	de
"	QUOTE	"
negócio	NOM	negócio
"	QUOTE	"
do	PRP+DET	de
Timbó	NOM	timbó
;	SENT	;
e	CONJ	e
o	DET	o
tal	ADJ	tal
aleijado	NOM	aleijado
,	VIRG	,
que	PR	que
lhe	P	lhe
lançara	V	lançar
a	DET	a
indireta	ADJ	indireto
,	VIRG	,
em	PRP	em
verso	NOM	verso
,	VIRG	,
de	PRP	de
chamá-lo	V+P	chamar
de	PRP	de
burro	NOM	burro
.	SENT	.
</s>
<s>
Se	P	se
na	PRP+DET	em
sedução	NOM	sedução
,	VIRG	,
propriamente	ADV	propriamente
,	VIRG	,
ele	P	ele
não	ADV	não
empregava	V	empregar
absolutamente	ADV	absolutamente
força	NOM	força
,	VIRG	,
no	PRP+DET	em
que	PR	que
era	V	ser
o	DET	o
